PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE,RANGE_LABEL
202710,Jimmy Butler III,1610612748,MIA,34.0,60,46,0.155,41,123,0.333,0.341,0.144,39,114,0.342,0.011,2,9,0.222,2023-24,Regular Season,7+ Dribbles
201950,Jrue Holiday,1610612738,BOS,34.0,68,53,0.179,50,122,0.41,0.443,0.141,42,96,0.438,0.038,8,26,0.308,2023-24,Regular Season,7+ Dribbles
1628370,Malik Monk,1610612758,SAC,26.0,72,53,0.136,56,121,0.463,0.504,0.101,46,90,0.511,0.035,10,31,0.323,2023-24,Regular Season,7+ Dribbles
203114,Khris Middleton,1610612749,MIL,32.0,55,52,0.188,54,121,0.446,0.475,0.157,47,101,0.465,0.031,7,20,0.35,2023-24,Regular Season,7+ Dribbles
1629659,Talen Horton-Tucker,1610612762,UTA,23.0,50,41,0.26,50,120,0.417,0.438,0.226,45,104,0.433,0.035,5,16,0.313,2023-24,Regular Season,7+ Dribbles
203903,Jordan Clarkson,1610612762,UTA,32.0,54,48,0.149,49,119,0.412,0.445,0.119,41,95,0.432,0.03,8,24,0.333,2023-24,Regular Season,7+ Dribbles
203995,Vasilije Micic,1610612766,CHA,30.0,59,37,0.328,59,117,0.504,0.547,0.235,49,84,0.583,0.092,10,33,0.303,2023-24,Regular Season,7+ Dribbles
1630217,Desmond Bane,1610612763,MEM,26.0,42,37,0.148,52,115,0.452,0.517,0.101,37,78,0.474,0.048,15,37,0.405,2023-24,Regular Season,7+ Dribbles
202699,Tobias Harris,1610612755,PHI,31.0,69,52,0.121,57,113,0.504,0.509,0.118,56,110,0.509,0.003,1,3,0.333,2023-24,Regular Season,7+ Dribbles
1629614,Andrew Nembhard,1610612754,IND,24.0,68,44,0.213,55,111,0.495,0.505,0.203,53,106,0.5,0.01,2,5,0.4,2023-24,Regular Season,7+ Dribbles
1627783,Pascal Siakam,1610612754,IND,30.0,80,60,0.087,46,111,0.414,0.414,0.087,46,111,0.414,0.0,0,0,,2023-24,Regular Season,7+ Dribbles
