PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1630208,Nick Richards,1610612741,CHI,48,20,28,701.0,12,4,6,0.667,6,8,0.75,14,1.167,2,0.167,1,0.083,0,0.0,4,0.333,2025-26,Regular Season,Drives
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,75,22,47,0.468,0,0,0.0,46,0.613,23,0.307,4,0.053,3,0.04,0,0.0,2025-26,Regular Season,Drives
1629638,Nickeil Alexander-Walker,1610612737,ATL,75,42,33,2493.0,638,142,286,0.497,77,86,0.895,372,0.583,243,0.381,46,0.072,46,0.072,43,0.067,2025-26,Regular Season,Drives
201587,Nicolas Batum,1610612746,LAC,71,38,33,1262.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,20,5,12,0.417,1,2,0.5,11,0.55,5,0.25,0,0.0,1,0.05,1,0.05,2025-26,Regular Season,Drives
203999,Nikola Jokić,1610612743,DEN,61,39,22,2128.0,264,84,136,0.618,40,46,0.87,218,0.826,82,0.311,24,0.091,19,0.072,23,0.087,2025-26,Regular Season,Drives
1631107,Nikola Jović,1610612748,MIA,46,23,23,795.0,164,22,54,0.407,13,24,0.542,60,0.366,79,0.482,18,0.11,14,0.085,12,0.073,2025-26,Regular Season,Drives
1642260,Nikola Topić,1610612760,OKC,6,4,2,65.0,23,2,7,0.286,0,0,0.0,4,0.174,12,0.522,3,0.13,4,0.174,0,0.0,2025-26,Regular Season,Drives
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,164,42,75,0.56,7,8,0.875,94,0.573,66,0.402,15,0.091,9,0.055,5,0.03,2025-26,Regular Season,Drives
1642363,Nique Clifford,1610612758,SAC,71,20,51,1732.0,368,65,158,0.411,24,36,0.667,159,0.432,156,0.424,40,0.109,30,0.082,19,0.052,2025-26,Regular Season,Drives
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1641730,Noah Clowney,1610612751,BKN,66,17,49,1780.0,304,72,147,0.49,89,113,0.788,242,0.796,70,0.23,20,0.066,22,0.072,57,0.188,2025-26,Regular Season,Drives
1642869,Noah Penda,1610612753,ORL,56,27,29,741.0,130,20,56,0.357,11,16,0.688,54,0.415,55,0.423,13,0.1,9,0.069,8,0.062,2025-26,Regular Season,Drives
1642849,Nolan Traore,1610612751,BKN,53,12,41,1190.0,524,89,216,0.412,27,40,0.675,210,0.401,241,0.46,72,0.137,30,0.057,20,0.038,2025-26,Regular Season,Drives
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1626181,Norman Powell,1610612748,MIA,55,28,27,1654.0,554,175,306,0.572,53,64,0.828,417,0.753,169,0.305,35,0.063,31,0.056,32,0.058,2025-26,Regular Season,Drives
1628384,OG Anunoby,1610612752,NYK,64,42,22,2135.0,455,84,165,0.509,74,86,0.86,256,0.563,197,0.433,36,0.079,38,0.084,45,0.099,2025-26,Regular Season,Drives
1630167,Obi Toppin,1610612754,IND,19,3,16,322.0,42,9,14,0.643,7,8,0.875,26,0.619,17,0.405,7,0.167,6,0.143,4,0.095,2025-26,Regular Season,Drives
1630534,Ochai Agbaji,1610612751,BKN,61,27,34,955.0,92,18,40,0.45,11,14,0.786,48,0.522,36,0.391,7,0.076,6,0.065,7,0.076,2025-26,Regular Season,Drives
1630846,Olivier Sarr,1610612739,CLE,1,1,0,4.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1641765,Olivier-Maxence Prosper,1610612763,MEM,51,16,35,950.0,130,34,60,0.567,13,18,0.722,85,0.654,50,0.385,7,0.054,11,0.085,9,0.069,2025-26,Regular Season,Drives
1630209,Omer Yurtseven,1610612744,GSW,9,3,6,104.0,2,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1630168,Onyeka Okongwu,1610612737,ATL,71,40,31,2201.0,234,71,143,0.497,36,49,0.735,185,0.791,49,0.209,15,0.064,15,0.064,25,0.107,2025-26,Regular Season,Drives
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1631131,Oscar Tshiebwe,1610612762,UTA,23,2,21,347.0,8,2,3,0.667,1,2,0.5,5,0.625,4,0.5,0,0.0,0,0.0,1,0.125,2025-26,Regular Season,Drives
1642345,Oso Ighodaro,1610612756,PHX,77,42,35,1715.0,151,36,72,0.5,9,20,0.45,82,0.543,56,0.371,8,0.053,6,0.04,10,0.066,2025-26,Regular Season,Drives
1631172,Ousmane Dieng,1610612749,MIL,52,31,21,932.0,219,45,91,0.495,7,10,0.7,99,0.452,96,0.438,27,0.123,17,0.078,5,0.023,2025-26,Regular Season,Drives
1629023,P.J. Washington,1610612742,DAL,55,15,40,1706.0,296,79,168,0.47,34,52,0.654,203,0.686,73,0.247,18,0.061,23,0.078,26,0.088,2025-26,Regular Season,Drives
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,3,1,2,0.5,0,0,0.0,2,0.667,0,0.0,0,0.0,1,0.333,0,0.0,2025-26,Regular Season,Drives
1642359,Pacôme Dadiet,1610612752,NYK,27,17,10,105.0,10,0,2,0.0,0,0,0.0,0,0.0,7,0.7,2,0.2,1,0.1,0,0.0,2025-26,Regular Season,Drives
1631094,Paolo Banchero,1610612753,ORL,67,34,33,2332.0,928,191,415,0.46,197,254,0.776,603,0.65,291,0.314,60,0.065,63,0.068,129,0.139,2025-26,Regular Season,Drives
1627783,Pascal Siakam,1610612754,IND,62,17,45,2057.0,783,203,384,0.529,93,126,0.738,519,0.663,274,0.35,55,0.07,40,0.051,63,0.08,2025-26,Regular Season,Drives
1626192,Pat Connaughton,1610612766,CHA,39,24,15,287.0,45,10,19,0.526,3,4,0.75,24,0.533,19,0.422,5,0.111,4,0.089,2,0.044,2025-26,Regular Season,Drives
1630311,Pat Spencer,1610612744,GSW,61,29,32,1105.0,317,70,147,0.476,13,18,0.722,153,0.483,138,0.435,29,0.091,17,0.054,9,0.028,2025-26,Regular Season,Drives
1631116,Patrick Baldwin Jr.,1610612758,SAC,9,3,6,102.0,11,2,5,0.4,2,2,1.0,6,0.545,3,0.273,0,0.0,1,0.091,1,0.091,2025-26,Regular Season,Drives
1630172,Patrick Williams,1610612741,CHI,67,22,45,1316.0,256,43,104,0.413,22,34,0.647,109,0.426,109,0.426,21,0.082,19,0.074,17,0.066,2025-26,Regular Season,Drives
202331,Paul George,1610612755,PHI,32,20,12,990.0,178,40,88,0.455,22,24,0.917,106,0.596,63,0.354,15,0.084,7,0.039,13,0.073,2025-26,Regular Season,Drives
1630194,Paul Reed,1610612765,DET,60,43,17,823.0,74,30,48,0.625,7,14,0.5,68,0.919,12,0.162,6,0.081,5,0.068,7,0.095,2025-26,Regular Season,Drives
1630202,Payton Pritchard,1610612738,BOS,75,51,24,2431.0,899,212,382,0.555,48,56,0.857,480,0.534,422,0.469,106,0.118,44,0.049,30,0.033,2025-26,Regular Season,Drives
1642362,Payton Sandfort,1610612760,OKC,2,2,0,7.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1641796,Pelle Larsson,1610612748,MIA,66,36,30,1740.0,416,91,165,0.552,61,80,0.763,258,0.62,173,0.416,51,0.123,22,0.053,41,0.099,2025-26,Regular Season,Drives
1631250,Pete Nance,1610612749,MIL,44,13,31,669.0,26,3,7,0.429,0,0,0.0,6,0.231,13,0.5,1,0.038,5,0.192,0,0.0,2025-26,Regular Season,Drives
1631212,Peyton Watson,1610612743,DEN,54,36,18,1598.0,300,62,143,0.434,35,49,0.714,164,0.547,104,0.347,26,0.087,22,0.073,25,0.083,2025-26,Regular Season,Drives
1630173,Precious Achiuwa,1610612758,SAC,69,19,50,1631.0,202,63,125,0.504,17,28,0.607,144,0.713,41,0.203,16,0.079,16,0.079,14,0.069,2025-26,Regular Season,Drives
1629656,Quentin Grimes,1610612755,PHI,70,40,30,2095.0,459,90,162,0.556,73,84,0.869,264,0.575,197,0.429,49,0.107,40,0.087,42,0.092,2025-26,Regular Season,Drives
1631245,Quenton Jackson,1610612754,IND,44,9,35,761.0,217,37,78,0.474,37,42,0.881,114,0.525,95,0.438,23,0.106,15,0.069,21,0.097,2025-26,Regular Season,Drives
1642366,Quinten Post,1610612744,GSW,67,32,35,1159.0,76,14,34,0.412,2,4,0.5,31,0.408,33,0.434,5,0.066,5,0.066,2,0.026,2025-26,Regular Season,Drives
1629628,RJ Barrett,1610612761,TOR,53,31,22,1595.0,499,109,221,0.493,77,106,0.726,304,0.609,172,0.345,29,0.058,32,0.064,53,0.106,2025-26,Regular Season,Drives
1642853,Rasheer Fleming,1610612756,PHX,51,27,24,597.0,43,6,16,0.375,1,4,0.25,13,0.302,19,0.442,2,0.047,5,0.116,2,0.047,2025-26,Regular Season,Drives
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,52,7,25,0.28,4,4,1.0,18,0.346,20,0.385,3,0.058,3,0.058,2,0.038,2025-26,Regular Season,Drives
1641712,Rayan Rupert,1610612763,MEM,61,29,32,952.0,132,21,57,0.368,6,8,0.75,48,0.364,61,0.462,7,0.053,7,0.053,4,0.03,2025-26,Regular Season,Drives
1642263,Reed Sheppard,1610612745,HOU,77,48,29,2037.0,367,91,189,0.481,20,22,0.909,204,0.556,144,0.392,37,0.101,21,0.057,11,0.03,2025-26,Regular Season,Drives
1642434,Riley Minix,1610612739,CLE,6,5,1,24.0,7,1,2,0.5,0,0,0.0,2,0.286,4,0.571,1,0.143,1,0.143,0,0.0,2025-26,Regular Season,Drives
1642265,Rob Dillingham,1610612741,CHI,60,27,33,838.0,352,63,144,0.438,11,16,0.688,139,0.395,160,0.455,31,0.088,31,0.088,8,0.023,2025-26,Regular Season,Drives
1629057,Robert Williams III,1610612757,POR,55,28,27,932.0,9,1,2,0.5,2,4,0.5,4,0.444,3,0.333,0,0.0,2,0.222,2,0.222,2025-26,Regular Season,Drives
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1631199,Ron Harper Jr.,1610612738,BOS,26,19,7,268.0,20,5,9,0.556,0,0,0.0,10,0.5,8,0.4,0,0.0,3,0.15,0,0.0,2025-26,Regular Season,Drives
1641842,Ronald Holland II,1610612765,DET,73,52,21,1448.0,228,65,133,0.489,27,32,0.844,165,0.724,51,0.224,13,0.057,20,0.088,16,0.07,2025-26,Regular Season,Drives
1626220,Royce O'Neale,1610612756,PHX,74,41,33,2129.0,153,19,52,0.365,7,8,0.875,45,0.294,78,0.51,27,0.176,16,0.105,4,0.026,2025-26,Regular Season,Drives
203497,Rudy Gobert,1610612750,MIN,74,45,29,2317.0,48,11,26,0.423,2,8,0.25,24,0.5,13,0.271,1,0.021,5,0.104,4,0.083,2025-26,Regular Season,Drives
1629060,Rui Hachimura,1610612747,LAL,63,44,19,1773.0,111,39,76,0.513,9,12,0.75,89,0.802,19,0.171,3,0.027,9,0.081,6,0.054,2025-26,Regular Season,Drives
201566,Russell Westbrook,1610612758,SAC,64,16,48,1853.0,741,120,237,0.506,55,88,0.625,298,0.402,374,0.505,119,0.161,70,0.094,44,0.059,2025-26,Regular Season,Drives
1642346,Ryan Dunn,1610612756,PHX,66,38,28,1277.0,128,17,50,0.34,8,12,0.667,42,0.328,62,0.484,14,0.109,10,0.078,6,0.047,2025-26,Regular Season,Drives
1641750,Ryan Kalkbrenner,1610612766,CHA,65,37,28,1404.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1642948,Ryan Nembhard,1610612742,DAL,56,19,37,1045.0,349,47,119,0.395,11,14,0.786,106,0.304,194,0.556,47,0.135,22,0.063,7,0.02,2025-26,Regular Season,Drives
1631157,Ryan Rollins,1610612749,MIL,72,28,44,2310.0,853,181,354,0.511,48,61,0.787,415,0.487,392,0.46,105,0.123,50,0.059,31,0.036,2025-26,Regular Season,Drives
1630180,Saddiq Bey,1610612740,NOP,71,24,47,2207.0,393,121,231,0.524,88,115,0.765,344,0.875,84,0.214,19,0.048,14,0.036,58,0.148,2025-26,Regular Season,Drives
1630573,Sam Hauser,1610612738,BOS,74,51,23,1832.0,59,14,26,0.538,3,4,0.75,31,0.525,27,0.458,6,0.102,3,0.051,2,0.034,2025-26,Regular Season,Drives
1630241,Sam Merrill,1610612739,CLE,50,35,15,1322.0,130,21,40,0.525,9,10,0.9,54,0.415,76,0.585,24,0.185,6,0.046,5,0.038,2025-26,Regular Season,Drives
1630572,Sandro Mamukelashvili,1610612761,TOR,75,41,34,1643.0,171,42,75,0.56,25,36,0.694,112,0.655,59,0.345,10,0.058,14,0.082,18,0.105,2025-26,Regular Season,Drives
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,218,59,112,0.527,16,22,0.727,137,0.628,82,0.376,22,0.101,7,0.032,11,0.05,2025-26,Regular Season,Drives
1630703,Scoot Henderson,1610612757,POR,26,16,10,616.0,286,44,101,0.436,36,42,0.857,124,0.434,120,0.42,21,0.073,25,0.087,21,0.073,2025-26,Regular Season,Drives
1630567,Scottie Barnes,1610612761,TOR,75,42,33,2528.0,586,161,309,0.521,66,86,0.767,397,0.677,180,0.307,64,0.109,43,0.073,44,0.075,2025-26,Regular Season,Drives
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,80,13,30,0.433,10,12,0.833,36,0.45,31,0.388,12,0.15,12,0.15,6,0.075,2025-26,Regular Season,Drives
1642951,Sean Pedulla,1610612746,LAC,5,3,2,26.0,5,2,3,0.667,0,0,0.0,4,0.8,2,0.4,1,0.2,0,0.0,0,0.0,2025-26,Regular Season,Drives
203552,Seth Curry,1610612744,GSW,6,0,6,69.0,9,3,4,0.75,0,0,0.0,6,0.667,5,0.556,1,0.111,0,0.0,0,0.0,2025-26,Regular Season,Drives
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,545,136,287,0.474,71,86,0.826,356,0.653,151,0.277,29,0.053,39,0.072,44,0.081,2025-26,Regular Season,Drives
1628983,Shai Gilgeous-Alexander,1610612760,OKC,65,53,12,2177.0,1229,337,572,0.589,217,246,0.882,927,0.754,460,0.374,129,0.105,45,0.037,125,0.102,2025-26,Regular Season,Drives
1630536,Sharife Cooper,1610612764,WAS,35,6,29,582.0,220,48,95,0.505,13,16,0.813,112,0.509,96,0.436,29,0.132,16,0.073,8,0.036,2025-26,Regular Season,Drives
1631321,Sidy Cissoko,1610612757,POR,71,37,34,1414.0,182,24,52,0.462,12,20,0.6,61,0.335,91,0.5,15,0.082,20,0.11,10,0.055,2025-26,Regular Season,Drives
1631323,Simone Fontecchio,1610612748,MIA,68,34,34,1127.0,158,17,49,0.347,6,8,0.75,40,0.253,86,0.544,23,0.146,13,0.082,4,0.025,2025-26,Regular Season,Drives
1642883,Sion James,1610612766,CHA,78,42,36,1764.0,241,28,75,0.373,40,50,0.8,101,0.419,116,0.481,27,0.112,20,0.083,26,0.108,2025-26,Regular Season,Drives
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1642461,Spencer Jones,1610612743,DEN,64,41,23,1417.0,12,6,7,0.857,0,0,0.0,12,1.0,5,0.417,2,0.167,0,0.0,0,0.0,2025-26,Regular Season,Drives
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,311,73,140,0.521,43,46,0.935,197,0.633,124,0.399,22,0.071,12,0.039,23,0.074,2025-26,Regular Season,Drives
1642264,Stephon Castle,1610612759,SAS,65,50,15,1937.0,841,155,319,0.486,114,159,0.717,444,0.528,327,0.389,105,0.125,84,0.1,81,0.096,2025-26,Regular Season,Drives
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,10,3,5,0.6,0,2,0.0,6,0.6,4,0.4,1,0.1,0,0.0,1,0.1,2025-26,Regular Season,Drives
1629004,Svi Mykhailiuk,1610612762,UTA,49,14,35,1132.0,130,22,45,0.489,10,10,1.0,54,0.415,69,0.531,20,0.154,7,0.054,5,0.038,2025-26,Regular Season,Drives
204456,T.J. McConnell,1610612754,IND,56,15,41,963.0,570,133,240,0.554,15,18,0.833,285,0.5,285,0.5,75,0.132,20,0.035,9,0.016,2025-26,Regular Season,Drives
1643007,Taelon Peter,1610612754,IND,33,5,28,394.0,18,3,6,0.5,1,2,0.5,7,0.389,11,0.611,2,0.111,0,0.0,1,0.056,2025-26,Regular Season,Drives
201959,Taj Gibson,1610612763,MEM,7,1,6,65.0,4,2,2,1.0,4,4,1.0,8,2.0,0,0.0,0,0.0,0,0.0,2,0.5,2025-26,Regular Season,Drives
1631106,Tari Eason,1610612745,HOU,55,34,21,1424.0,204,36,106,0.34,10,13,0.769,85,0.417,74,0.363,19,0.093,16,0.078,7,0.034,2025-26,Regular Season,Drives
1627752,Taurean Prince,1610612749,MIL,21,8,13,456.0,48,12,26,0.462,2,2,1.0,27,0.563,15,0.313,4,0.083,3,0.063,1,0.021,2025-26,Regular Season,Drives
1641707,Taylor Hendricks,1610612763,MEM,57,12,45,1084.0,111,29,59,0.492,6,12,0.5,68,0.613,34,0.306,11,0.099,9,0.081,6,0.054,2025-26,Regular Season,Drives
1629611,Terance Mann,1610612751,BKN,63,15,48,1529.0,320,53,109,0.486,34,40,0.85,142,0.444,162,0.506,48,0.15,22,0.069,20,0.063,2025-26,Regular Season,Drives
1630545,Terrence Shannon Jr.,1610612750,MIN,38,21,17,436.0,88,14,38,0.368,11,14,0.786,41,0.466,35,0.398,11,0.125,4,0.045,7,0.08,2025-26,Regular Season,Drives
203648,Thanasis Antetokounmpo,1610612749,MIL,31,8,23,115.0,29,3,9,0.333,5,8,0.625,12,0.414,13,0.448,3,0.103,3,0.103,4,0.138,2025-26,Regular Season,Drives
1628418,Thomas Bryant,1610612739,CLE,59,36,23,706.0,9,1,5,0.2,1,2,0.5,3,0.333,1,0.111,0,0.0,2,0.222,1,0.111,2025-26,Regular Season,Drives
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,63,12,28,0.429,3,4,0.75,27,0.429,26,0.413,5,0.079,7,0.111,2,0.032,2025-26,Regular Season,Drives
203501,Tim Hardaway Jr.,1610612743,DEN,76,48,28,2031.0,124,34,70,0.486,35,44,0.795,104,0.839,28,0.226,10,0.081,2,0.016,22,0.177,2025-26,Regular Season,Drives
202699,Tobias Harris,1610612765,DET,59,42,17,1649.0,229,58,128,0.453,26,30,0.867,149,0.651,72,0.314,19,0.083,9,0.039,15,0.066,2025-26,Regular Season,Drives
1643253,Toby Okani,1610612763,MEM,1,0,1,28.0,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1642449,Tolu Smith,1610612765,DET,12,9,3,118.0,10,1,4,0.25,2,2,1.0,4,0.4,2,0.2,1,0.1,3,0.3,1,0.1,2025-26,Regular Season,Drives
1628396,Tony Bradley,1610612754,IND,38,9,29,416.0,11,5,9,0.556,0,0,0.0,10,0.909,2,0.182,1,0.091,0,0.0,0,0.0,2025-26,Regular Season,Drives
1641787,Tosan Evbuomwan,1610612766,CHA,5,4,1,8.0,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1641739,Toumani Camara,1610612757,POR,78,40,38,2590.0,328,52,122,0.426,31,42,0.738,141,0.43,134,0.409,25,0.076,38,0.116,22,0.067,2025-26,Regular Season,Drives
1629027,Trae Young,1610612764,WAS,15,2,13,384.0,136,34,59,0.576,27,30,0.9,104,0.765,56,0.412,15,0.11,5,0.037,16,0.118,2025-26,Regular Season,Drives
1631218,Trayce Jackson-Davis,1610612761,TOR,50,27,23,487.0,10,1,1,1.0,3,4,0.75,5,0.5,7,0.7,2,0.2,0,0.0,2,0.2,2025-26,Regular Season,Drives
1642848,Tre Johnson,1610612764,WAS,59,12,47,1418.0,362,85,192,0.443,37,42,0.881,208,0.575,106,0.293,31,0.086,30,0.083,21,0.058,2025-26,Regular Season,Drives
1630200,Tre Jones,1610612741,CHI,60,25,35,1619.0,766,154,279,0.552,76,96,0.792,392,0.512,387,0.505,78,0.102,34,0.044,48,0.063,2025-26,Regular Season,Drives
1630544,Tre Mann,1610612766,CHA,51,29,22,661.0,241,43,110,0.391,13,14,0.929,99,0.411,102,0.423,17,0.071,17,0.071,7,0.029,2025-26,Regular Season,Drives
1630570,Trendon Watford,1610612755,PHI,51,26,25,852.0,206,52,105,0.495,24,30,0.8,135,0.655,61,0.296,9,0.044,17,0.083,17,0.083,2025-26,Regular Season,Drives
1642280,Trentyn Flowers,1610612741,CHI,2,0,2,6.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1630286,Trevon Scott,1610612751,BKN,1,0,1,8.0,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,2025-26,Regular Season,Drives
1631211,Trevor Keels,1610612748,MIA,4,4,0,5.0,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1641725,Trey Alexander,1610612740,NOP,5,1,4,42.0,8,3,5,0.6,0,0,0.0,6,0.75,3,0.375,2,0.25,0,0.0,0,0.0,2025-26,Regular Season,Drives
1641998,Trey Jemison III,1610612752,NYK,11,9,2,61.0,2,1,2,0.5,0,0,0.0,3,1.5,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1630530,Trey Murphy III,1610612740,NOP,66,21,45,2341.0,454,97,218,0.445,68,78,0.872,269,0.593,149,0.328,37,0.081,34,0.075,40,0.088,2025-26,Regular Season,Drives
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,5,0,2,0.0,0,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,0,0.0,2025-26,Regular Season,Drives
1641774,Tristan Vukcevic,1610612764,WAS,49,8,41,671.0,72,25,40,0.625,20,24,0.833,71,0.986,15,0.208,6,0.083,3,0.042,12,0.167,2025-26,Regular Season,Drives
1641783,Tristan da Silva,1610612753,ORL,72,39,33,1784.0,213,50,114,0.439,23,28,0.821,127,0.596,70,0.329,25,0.117,13,0.061,14,0.066,2025-26,Regular Season,Drives
1629660,Ty Jerome,1610612763,MEM,15,3,12,339.0,157,42,84,0.5,17,20,0.85,106,0.675,53,0.338,21,0.134,8,0.051,10,0.064,2025-26,Regular Season,Drives
1631102,TyTy Washington Jr.,1610612746,LAC,12,6,6,72.0,19,4,7,0.571,0,0,0.0,8,0.421,12,0.632,4,0.211,0,0.0,0,0.0,2025-26,Regular Season,Drives
1631174,Tyler Burton,1610612763,MEM,12,2,10,307.0,45,9,23,0.391,8,10,0.8,26,0.578,14,0.311,2,0.044,2,0.044,5,0.111,2025-26,Regular Season,Drives
1629639,Tyler Herro,1610612748,MIA,30,13,17,952.0,310,103,173,0.595,24,27,0.889,235,0.758,102,0.329,28,0.09,16,0.052,14,0.045,2025-26,Regular Season,Drives
1642278,Tyler Kolek,1610612752,NYK,62,39,23,727.0,253,46,106,0.434,4,6,0.667,96,0.379,123,0.486,30,0.119,17,0.067,3,0.012,2025-26,Regular Season,Drives
1641890,Tyler Smith,1610612742,DAL,8,1,7,77.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1631213,Tyrese Martin,1610612755,PHI,45,11,34,775.0,171,24,61,0.393,9,12,0.75,57,0.333,88,0.515,18,0.105,9,0.053,6,0.035,2025-26,Regular Season,Drives
1630178,Tyrese Maxey,1610612755,PHI,65,36,29,2490.0,869,249,511,0.487,126,148,0.851,644,0.741,227,0.261,50,0.058,40,0.046,74,0.085,2025-26,Regular Season,Drives
1642878,Tyrese Proctor,1610612739,CLE,46,30,16,472.0,103,22,44,0.5,18,20,0.9,62,0.602,44,0.427,8,0.078,3,0.029,10,0.097,2025-26,Regular Season,Drives
1630623,Tyson Etienne,1610612751,BKN,19,3,16,223.0,37,3,7,0.429,8,8,1.0,14,0.378,23,0.622,7,0.189,2,0.054,4,0.108,2025-26,Regular Season,Drives
1626145,Tyus Jones,1610612743,DEN,64,34,30,932.0,81,25,49,0.51,5,6,0.833,55,0.679,24,0.296,7,0.086,5,0.062,3,0.037,2025-26,Regular Season,Drives
1642845,VJ Edgecombe,1610612755,PHI,70,41,29,2436.0,495,114,281,0.406,39,50,0.78,274,0.554,149,0.301,38,0.077,28,0.057,25,0.051,2025-26,Regular Season,Drives
1641705,Victor Wembanyama,1610612759,SAS,61,48,13,1784.0,348,87,170,0.512,72,90,0.8,252,0.724,84,0.241,26,0.075,38,0.109,45,0.129,2025-26,Regular Season,Drives
1631246,Vince Williams Jr.,1610612762,UTA,40,16,24,819.0,190,26,72,0.361,6,10,0.6,63,0.332,89,0.468,25,0.132,19,0.1,7,0.037,2025-26,Regular Season,Drives
1642884,Vladislav Goldin,1610612748,MIA,5,3,2,14.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1630249,Vít Krejčí,1610612757,POR,64,31,33,1387.0,167,38,65,0.585,3,6,0.5,80,0.479,80,0.479,15,0.09,10,0.06,3,0.018,2025-26,Regular Season,Drives
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,4,1,2,0.5,0,0,0.0,2,0.5,1,0.25,0,0.0,1,0.25,0,0.0,2025-26,Regular Season,Drives
1642383,Walter Clayton Jr.,1610612763,MEM,66,17,49,1338.0,431,53,120,0.442,48,54,0.889,158,0.367,236,0.548,70,0.162,36,0.084,27,0.063,2025-26,Regular Season,Drives
1628976,Wendell Carter Jr.,1610612753,ORL,73,39,34,2162.0,89,31,51,0.608,16,18,0.889,81,0.91,20,0.225,4,0.045,6,0.067,9,0.101,2025-26,Regular Season,Drives
1631111,Wendell Moore Jr.,1610612765,DET,5,4,1,54.0,4,1,2,0.5,0,0,0.0,2,0.5,1,0.25,0,0.0,1,0.25,0,0.0,2025-26,Regular Season,Drives
1642954,Will Richard,1610612744,GSW,66,34,32,1348.0,41,2,7,0.286,2,2,1.0,7,0.171,28,0.683,5,0.122,5,0.122,1,0.024,2025-26,Regular Season,Drives
