PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,PAINT_TOUCHES,PAINT_TOUCH_FGM,PAINT_TOUCH_FGA,PAINT_TOUCH_FG_PCT,PAINT_TOUCH_FTM,PAINT_TOUCH_FTA,PAINT_TOUCH_FT_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_PTS_PCT,PAINT_TOUCH_PASSES,PAINT_TOUCH_PASSES_PCT,PAINT_TOUCH_AST,PAINT_TOUCH_AST_PCT,PAINT_TOUCH_TOV,PAINT_TOUCH_TOV_PCT,PAINT_TOUCH_FOULS,PAINT_TOUCH_FOULS_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1642917,Max Shulga,1610612738,BOS,9,6,3,13.0,24,2,0,0,0.0,2,2,1.0,2,1.0,1,0.5,0,0.0,0,0.0,1,0.5,2025-26,Regular Season,PaintTouch
1629622,Max Strus,1610612739,CLE,8,6,2,195.0,321,5,2,2,1.0,0,0,0.0,4,0.8,3,0.6,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1628467,Maxi Kleber,1610612747,LAL,38,17,21,403.0,453,54,9,20,0.45,8,12,0.667,26,0.481,22,0.407,4,0.074,1,0.019,6,0.111,2025-26,Regular Season,PaintTouch
1642875,Maxime Raynaud,1610612758,SAC,70,20,50,1828.0,3048,526,230,359,0.641,48,68,0.706,518,0.985,93,0.177,15,0.029,27,0.051,33,0.063,2025-26,Regular Season,PaintTouch
1642877,Micah Peavy,1610612740,NOP,57,16,41,772.0,824,69,26,47,0.553,3,6,0.5,55,0.797,18,0.261,3,0.043,1,0.014,3,0.043,2025-26,Regular Season,PaintTouch
1630695,Micah Potter,1610612754,IND,42,10,32,774.0,1201,140,47,64,0.734,42,48,0.875,138,0.986,38,0.271,10,0.071,6,0.043,24,0.171,2025-26,Regular Season,PaintTouch
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,3063,184,89,124,0.718,30,34,0.882,221,1.201,19,0.103,4,0.022,14,0.076,16,0.087,2025-26,Regular Season,PaintTouch
1628969,Mikal Bridges,1610612752,NYK,78,50,28,2596.0,4381,182,75,106,0.708,18,18,1.0,168,0.923,55,0.302,10,0.055,5,0.027,9,0.049,2025-26,Regular Season,PaintTouch
201144,Mike Conley,1610612750,MIN,51,31,20,925.0,1916,12,0,2,0.0,0,0,0.0,0,0.0,8,0.667,3,0.25,2,0.167,0,0.0,2025-26,Regular Season,PaintTouch
1628970,Miles Bridges,1610612766,CHA,73,40,33,2274.0,3795,156,74,97,0.763,23,28,0.821,175,1.122,39,0.25,4,0.026,3,0.019,14,0.09,2025-26,Regular Season,PaintTouch
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,155,4,3,4,0.75,0,0,0.0,7,1.75,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1630540,Miles McBride,1610612752,NYK,38,23,15,1017.0,1803,28,7,11,0.636,1,2,0.5,15,0.536,15,0.536,4,0.143,1,0.036,1,0.036,2025-26,Regular Season,PaintTouch
1629011,Mitchell Robinson,1610612752,NYK,58,38,20,1136.0,1132,354,138,189,0.73,15,42,0.357,295,0.833,106,0.299,21,0.059,22,0.062,21,0.059,2025-26,Regular Season,PaintTouch
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,63,16,4,9,0.444,0,0,0.0,8,0.5,4,0.25,0,0.0,1,0.063,0,0.0,2025-26,Regular Season,PaintTouch
1642885,Mohamed Diawara,1610612752,NYK,67,41,26,590.0,924,25,6,12,0.5,0,0,0.0,12,0.48,9,0.36,0,0.0,4,0.16,0,0.0,2025-26,Regular Season,PaintTouch
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,152,3,2,2,1.0,0,0,0.0,4,1.333,1,0.333,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1629021,Moritz Wagner,1610612753,ORL,34,19,15,416.0,707,76,22,46,0.478,15,18,0.833,61,0.803,16,0.211,0,0.0,2,0.026,9,0.118,2025-26,Regular Season,PaintTouch
1630541,Moses Moody,1610612744,GSW,60,30,30,1540.0,1871,87,27,42,0.643,7,10,0.7,62,0.713,29,0.333,4,0.046,6,0.069,5,0.057,2025-26,Regular Season,PaintTouch
1631243,Mouhamed Gueye,1610612737,ATL,74,43,31,1143.0,1400,181,60,100,0.6,17,24,0.708,141,0.779,51,0.282,7,0.039,15,0.083,11,0.061,2025-26,Regular Season,PaintTouch
1630619,Moussa Cisse,1610612742,DAL,35,10,25,448.0,482,143,45,79,0.57,15,32,0.469,108,0.755,34,0.238,1,0.007,8,0.056,15,0.105,2025-26,Regular Season,PaintTouch
1631217,Moussa Diabaté,1610612766,CHA,69,38,31,1791.0,2510,568,158,246,0.642,47,71,0.662,373,0.657,222,0.391,42,0.074,33,0.058,36,0.063,2025-26,Regular Season,PaintTouch
1626167,Myles Turner,1610612749,MIL,69,28,41,1863.0,2205,210,64,104,0.615,43,58,0.741,178,0.848,51,0.243,7,0.033,17,0.081,29,0.138,2025-26,Regular Season,PaintTouch
1642066,Myron Gardner,1610612748,MIA,41,22,19,395.0,673,45,10,18,0.556,2,4,0.5,23,0.511,23,0.511,3,0.067,0,0.0,2,0.044,2025-26,Regular Season,PaintTouch
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,20,3,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333,0,0.0,2025-26,Regular Season,PaintTouch
1641772,Nae'Qwan Tomlin,1610612739,CLE,60,39,21,913.0,1011,168,64,98,0.653,20,26,0.769,148,0.881,46,0.274,6,0.036,8,0.048,12,0.071,2025-26,Regular Season,PaintTouch
1630230,Naji Marshall,1610612742,DAL,72,24,48,2132.0,3490,118,49,72,0.681,15,16,0.938,117,0.992,32,0.271,7,0.059,3,0.025,8,0.068,2025-26,Regular Season,PaintTouch
1631466,Nate Williams,1610612744,GSW,12,2,10,192.0,211,30,10,16,0.625,2,2,1.0,22,0.733,10,0.333,2,0.067,2,0.067,1,0.033,2025-26,Regular Season,PaintTouch
1629675,Naz Reid,1610612750,MIN,74,45,29,1935.0,3702,119,47,69,0.681,9,16,0.563,106,0.891,33,0.277,4,0.034,5,0.042,8,0.067,2025-26,Regular Season,PaintTouch
1629674,Neemias Queta,1610612738,BOS,72,49,23,1830.0,2533,597,256,369,0.694,66,92,0.717,587,0.983,127,0.213,21,0.035,22,0.037,45,0.075,2025-26,Regular Season,PaintTouch
1629651,Nic Claxton,1610612751,BKN,69,17,52,1920.0,3348,488,196,289,0.678,34,57,0.596,436,0.893,121,0.248,26,0.053,22,0.045,30,0.061,2025-26,Regular Season,PaintTouch
1630208,Nick Richards,1610612741,CHI,48,20,28,701.0,973,221,75,141,0.532,28,49,0.571,180,0.814,29,0.131,1,0.005,14,0.063,25,0.113,2025-26,Regular Season,PaintTouch
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,593,6,2,5,0.4,0,0,0.0,4,0.667,1,0.167,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1629638,Nickeil Alexander-Walker,1610612737,ATL,75,42,33,2493.0,4460,90,34,47,0.723,14,16,0.875,82,0.911,32,0.356,10,0.111,1,0.011,8,0.089,2025-26,Regular Season,PaintTouch
201587,Nicolas Batum,1610612746,LAC,71,38,33,1262.0,1668,13,1,3,0.333,0,0,0.0,2,0.154,8,0.615,1,0.077,2,0.154,0,0.0,2025-26,Regular Season,PaintTouch
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,230,13,5,9,0.556,0,0,0.0,10,0.769,3,0.231,1,0.077,1,0.077,0,0.0,2025-26,Regular Season,PaintTouch
203999,Nikola Jokić,1610612743,DEN,61,39,22,2128.0,6136,470,202,303,0.667,72,86,0.837,487,1.036,89,0.189,31,0.066,13,0.028,37,0.079,2025-26,Regular Season,PaintTouch
1631107,Nikola Jović,1610612748,MIA,46,23,23,795.0,1542,55,12,22,0.545,6,8,0.75,30,0.545,27,0.491,3,0.055,1,0.018,4,0.073,2025-26,Regular Season,PaintTouch
1642260,Nikola Topić,1610612760,OKC,6,4,2,65.0,149,5,1,2,0.5,0,0,0.0,2,0.4,1,0.2,0,0.0,2,0.4,0,0.0,2025-26,Regular Season,PaintTouch
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,3653,417,144,244,0.59,23,26,0.885,314,0.753,126,0.302,23,0.055,14,0.034,13,0.031,2025-26,Regular Season,PaintTouch
1642363,Nique Clifford,1610612758,SAC,71,20,51,1732.0,2688,73,27,38,0.711,3,6,0.5,57,0.781,26,0.356,5,0.068,5,0.068,2,0.027,2025-26,Regular Season,PaintTouch
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,9,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641730,Noah Clowney,1610612751,BKN,66,17,49,1780.0,2507,66,18,31,0.581,8,10,0.8,46,0.697,21,0.318,7,0.106,3,0.045,5,0.076,2025-26,Regular Season,PaintTouch
1642869,Noah Penda,1610612753,ORL,56,27,29,741.0,1253,76,15,28,0.536,3,4,0.75,33,0.434,36,0.474,6,0.079,7,0.092,2,0.026,2025-26,Regular Season,PaintTouch
1642849,Nolan Traore,1610612751,BKN,53,12,41,1190.0,2874,19,5,10,0.5,2,2,1.0,12,0.632,6,0.316,1,0.053,2,0.105,1,0.053,2025-26,Regular Season,PaintTouch
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,26,6,3,3,1.0,0,0,0.0,6,1.0,2,0.333,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1626181,Norman Powell,1610612748,MIA,55,28,27,1654.0,2523,24,12,15,0.8,1,2,0.5,26,1.083,8,0.333,1,0.042,0,0.0,1,0.042,2025-26,Regular Season,PaintTouch
1628384,OG Anunoby,1610612752,NYK,64,42,22,2135.0,2832,175,67,91,0.736,19,22,0.864,155,0.886,57,0.326,16,0.091,9,0.051,11,0.063,2025-26,Regular Season,PaintTouch
1630167,Obi Toppin,1610612754,IND,19,3,16,322.0,690,46,25,29,0.862,2,2,1.0,53,1.152,7,0.152,1,0.022,2,0.043,1,0.022,2025-26,Regular Season,PaintTouch
1630534,Ochai Agbaji,1610612751,BKN,61,27,34,955.0,1184,78,33,48,0.688,7,8,0.875,73,0.936,21,0.269,2,0.026,4,0.051,4,0.051,2025-26,Regular Season,PaintTouch
1630846,Olivier Sarr,1610612739,CLE,1,1,0,4.0,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641765,Olivier-Maxence Prosper,1610612763,MEM,51,16,35,950.0,1310,119,42,57,0.737,18,24,0.75,103,0.866,32,0.269,6,0.05,8,0.067,11,0.092,2025-26,Regular Season,PaintTouch
1630209,Omer Yurtseven,1610612744,GSW,9,3,6,104.0,190,27,8,16,0.5,6,12,0.5,22,0.815,1,0.037,0,0.0,4,0.148,6,0.222,2025-26,Regular Season,PaintTouch
1630168,Onyeka Okongwu,1610612737,ATL,71,40,31,2201.0,3698,382,131,208,0.63,58,76,0.763,324,0.848,106,0.277,17,0.045,14,0.037,38,0.099,2025-26,Regular Season,PaintTouch
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,45,4,2,3,0.667,0,0,0.0,4,1.0,1,0.25,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631131,Oscar Tshiebwe,1610612762,UTA,23,2,21,347.0,430,129,49,72,0.681,10,15,0.667,110,0.853,36,0.279,8,0.062,12,0.093,8,0.062,2025-26,Regular Season,PaintTouch
1642345,Oso Ighodaro,1610612756,PHX,77,42,35,1715.0,2585,324,119,173,0.688,21,35,0.6,262,0.809,106,0.327,16,0.049,13,0.04,17,0.052,2025-26,Regular Season,PaintTouch
1631172,Ousmane Dieng,1610612749,MIL,52,31,21,932.0,1565,37,8,15,0.533,1,2,0.5,17,0.459,16,0.432,2,0.054,4,0.108,1,0.027,2025-26,Regular Season,PaintTouch
1629023,P.J. Washington,1610612742,DAL,55,15,40,1706.0,2711,181,75,124,0.605,17,28,0.607,172,0.95,29,0.16,7,0.039,6,0.033,13,0.072,2025-26,Regular Season,PaintTouch
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,298,89,23,47,0.489,11,14,0.786,57,0.64,26,0.292,5,0.056,8,0.09,7,0.079,2025-26,Regular Season,PaintTouch
1642359,Pacôme Dadiet,1610612752,NYK,27,17,10,105.0,157,9,1,2,0.5,0,0,0.0,2,0.222,6,0.667,0,0.0,1,0.111,0,0.0,2025-26,Regular Season,PaintTouch
1631094,Paolo Banchero,1610612753,ORL,67,34,33,2332.0,5099,182,74,102,0.725,32,40,0.8,185,1.016,40,0.22,8,0.044,12,0.066,20,0.11,2025-26,Regular Season,PaintTouch
1627783,Pascal Siakam,1610612754,IND,62,17,45,2057.0,4308,194,85,124,0.685,9,16,0.563,186,0.959,40,0.206,6,0.031,14,0.072,9,0.046,2025-26,Regular Season,PaintTouch
1626192,Pat Connaughton,1610612766,CHA,39,24,15,287.0,451,15,2,3,0.667,1,2,0.5,5,0.333,9,0.6,2,0.133,1,0.067,1,0.067,2025-26,Regular Season,PaintTouch
1630311,Pat Spencer,1610612744,GSW,61,29,32,1105.0,2717,82,25,41,0.61,2,2,1.0,53,0.646,35,0.427,12,0.146,4,0.049,1,0.012,2025-26,Regular Season,PaintTouch
1631116,Patrick Baldwin Jr.,1610612758,SAC,9,3,6,102.0,111,12,2,7,0.286,0,0,0.0,5,0.417,5,0.417,1,0.083,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1630172,Patrick Williams,1610612741,CHI,67,22,45,1316.0,1972,54,12,29,0.414,3,6,0.5,27,0.5,13,0.241,4,0.074,6,0.111,3,0.056,2025-26,Regular Season,PaintTouch
202331,Paul George,1610612755,PHI,32,20,12,990.0,2037,31,5,12,0.417,4,4,1.0,15,0.484,14,0.452,3,0.097,1,0.032,2,0.065,2025-26,Regular Season,PaintTouch
1630194,Paul Reed,1610612765,DET,60,43,17,823.0,1337,239,89,143,0.622,13,16,0.813,196,0.82,66,0.276,16,0.067,18,0.075,8,0.033,2025-26,Regular Season,PaintTouch
1630202,Payton Pritchard,1610612738,BOS,75,51,24,2431.0,5181,54,16,22,0.727,0,0,0.0,34,0.63,28,0.519,4,0.074,2,0.037,0,0.0,2025-26,Regular Season,PaintTouch
1642362,Payton Sandfort,1610612760,OKC,2,2,0,7.0,11,2,0,1,0.0,1,2,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,2025-26,Regular Season,PaintTouch
1641796,Pelle Larsson,1610612748,MIA,66,36,30,1740.0,2522,132,47,71,0.662,12,16,0.75,106,0.803,41,0.311,9,0.068,8,0.061,8,0.061,2025-26,Regular Season,PaintTouch
1631250,Pete Nance,1610612749,MIL,44,13,31,669.0,1024,72,31,43,0.721,0,0,0.0,62,0.861,23,0.319,6,0.083,5,0.069,0,0.0,2025-26,Regular Season,PaintTouch
1631212,Peyton Watson,1610612743,DEN,54,36,18,1598.0,2777,156,48,91,0.527,20,28,0.714,119,0.763,41,0.263,8,0.051,7,0.045,14,0.09,2025-26,Regular Season,PaintTouch
1630173,Precious Achiuwa,1610612758,SAC,69,19,50,1631.0,2064,307,131,209,0.627,22,42,0.524,289,0.941,52,0.169,9,0.029,19,0.062,20,0.065,2025-26,Regular Season,PaintTouch
1629656,Quentin Grimes,1610612755,PHI,70,40,30,2095.0,3409,51,21,28,0.75,6,8,0.75,48,0.941,14,0.275,3,0.059,1,0.02,4,0.078,2025-26,Regular Season,PaintTouch
1631245,Quenton Jackson,1610612754,IND,44,9,35,761.0,1621,23,11,15,0.733,2,2,1.0,24,1.043,5,0.217,0,0.0,0,0.0,1,0.043,2025-26,Regular Season,PaintTouch
1642366,Quinten Post,1610612744,GSW,67,32,35,1159.0,2144,144,53,70,0.757,12,16,0.75,118,0.819,48,0.333,6,0.042,11,0.076,7,0.049,2025-26,Regular Season,PaintTouch
1629628,RJ Barrett,1610612761,TOR,53,31,22,1595.0,2863,137,75,97,0.773,13,22,0.591,166,1.212,19,0.139,7,0.051,3,0.022,13,0.095,2025-26,Regular Season,PaintTouch
1642853,Rasheer Fleming,1610612756,PHX,51,27,24,597.0,518,66,13,33,0.394,9,12,0.75,35,0.53,22,0.333,1,0.015,3,0.045,6,0.091,2025-26,Regular Season,PaintTouch
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,479,7,0,2,0.0,0,0,0.0,0,0.0,5,0.714,1,0.143,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641712,Rayan Rupert,1610612763,MEM,61,29,32,952.0,1217,60,16,30,0.533,1,2,0.5,33,0.55,24,0.4,3,0.05,4,0.067,1,0.017,2025-26,Regular Season,PaintTouch
1642263,Reed Sheppard,1610612745,HOU,77,48,29,2037.0,4228,15,3,6,0.5,0,0,0.0,6,0.4,7,0.467,2,0.133,2,0.133,0,0.0,2025-26,Regular Season,PaintTouch
1642434,Riley Minix,1610612739,CLE,6,5,1,24.0,50,4,3,3,1.0,0,0,0.0,6,1.5,1,0.25,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642265,Rob Dillingham,1610612741,CHI,60,27,33,838.0,1690,14,3,7,0.429,0,0,0.0,6,0.429,5,0.357,0,0.0,2,0.143,0,0.0,2025-26,Regular Season,PaintTouch
1629057,Robert Williams III,1610612757,POR,55,28,27,932.0,1299,300,137,182,0.753,16,26,0.615,290,0.967,80,0.267,14,0.047,18,0.06,12,0.04,2025-26,Regular Season,PaintTouch
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,25,4,2,3,0.667,0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631199,Ron Harper Jr.,1610612738,BOS,26,19,7,268.0,358,14,4,6,0.667,0,0,0.0,8,0.571,6,0.429,1,0.071,2,0.143,0,0.0,2025-26,Regular Season,PaintTouch
1641842,Ronald Holland II,1610612765,DET,73,52,21,1448.0,2290,106,44,68,0.647,6,6,1.0,98,0.925,23,0.217,4,0.038,8,0.075,3,0.028,2025-26,Regular Season,PaintTouch
1626220,Royce O'Neale,1610612756,PHX,74,41,33,2129.0,3986,43,9,15,0.6,0,0,0.0,18,0.419,22,0.512,2,0.047,6,0.14,0,0.0,2025-26,Regular Season,PaintTouch
203497,Rudy Gobert,1610612750,MIN,74,45,29,2317.0,3298,632,275,364,0.755,93,166,0.56,653,1.033,109,0.172,19,0.03,40,0.063,78,0.123,2025-26,Regular Season,PaintTouch
1629060,Rui Hachimura,1610612747,LAL,63,44,19,1773.0,1862,109,53,79,0.671,10,14,0.714,116,1.064,18,0.165,2,0.018,4,0.037,7,0.064,2025-26,Regular Season,PaintTouch
201566,Russell Westbrook,1610612758,SAC,64,16,48,1853.0,4416,100,26,44,0.591,5,12,0.417,61,0.61,36,0.36,9,0.09,9,0.09,6,0.06,2025-26,Regular Season,PaintTouch
1642346,Ryan Dunn,1610612756,PHX,66,38,28,1277.0,1655,139,50,82,0.61,2,4,0.5,102,0.734,46,0.331,11,0.079,7,0.05,2,0.014,2025-26,Regular Season,PaintTouch
1641750,Ryan Kalkbrenner,1610612766,CHA,65,37,28,1404.0,1517,415,192,252,0.762,49,69,0.71,440,1.06,92,0.222,7,0.017,20,0.048,33,0.08,2025-26,Regular Season,PaintTouch
1642948,Ryan Nembhard,1610612742,DAL,56,19,37,1045.0,2301,10,1,1,1.0,0,0,0.0,2,0.2,7,0.7,4,0.4,1,0.1,0,0.0,2025-26,Regular Season,PaintTouch
1631157,Ryan Rollins,1610612749,MIL,72,28,44,2310.0,5125,51,12,20,0.6,3,4,0.75,27,0.529,20,0.392,3,0.059,5,0.098,1,0.02,2025-26,Regular Season,PaintTouch
1630180,Saddiq Bey,1610612740,NOP,71,24,47,2207.0,3038,159,58,88,0.659,32,40,0.8,154,0.969,36,0.226,9,0.057,10,0.063,21,0.132,2025-26,Regular Season,PaintTouch
1630573,Sam Hauser,1610612738,BOS,74,51,23,1832.0,2642,56,19,29,0.655,4,4,1.0,45,0.804,21,0.375,3,0.054,3,0.054,1,0.018,2025-26,Regular Season,PaintTouch
1630241,Sam Merrill,1610612739,CLE,50,35,15,1322.0,2040,54,21,27,0.778,4,4,1.0,47,0.87,19,0.352,3,0.056,3,0.056,1,0.019,2025-26,Regular Season,PaintTouch
1630572,Sandro Mamukelashvili,1610612761,TOR,75,41,34,1643.0,2625,258,91,141,0.645,25,34,0.735,212,0.822,85,0.329,12,0.047,11,0.043,17,0.066,2025-26,Regular Season,PaintTouch
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,2326,140,57,95,0.6,12,18,0.667,128,0.914,26,0.186,4,0.029,6,0.043,7,0.05,2025-26,Regular Season,PaintTouch
1630703,Scoot Henderson,1610612757,POR,26,16,10,616.0,1407,18,5,7,0.714,1,2,0.5,10,0.556,8,0.444,1,0.056,1,0.056,1,0.056,2025-26,Regular Season,PaintTouch
1630567,Scottie Barnes,1610612761,TOR,75,42,33,2528.0,5282,384,127,197,0.645,42,50,0.84,308,0.802,127,0.331,39,0.102,21,0.055,24,0.063,2025-26,Regular Season,PaintTouch
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,497,9,3,7,0.429,1,2,0.5,7,0.778,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642951,Sean Pedulla,1610612746,LAC,5,3,2,26.0,46,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
203552,Seth Curry,1610612744,GSW,6,0,6,69.0,91,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,2672,94,51,69,0.739,8,12,0.667,112,1.191,17,0.181,4,0.043,2,0.021,6,0.064,2025-26,Regular Season,PaintTouch
1628983,Shai Gilgeous-Alexander,1610612760,OKC,65,53,12,2177.0,4367,66,28,43,0.651,3,4,0.75,59,0.894,19,0.288,5,0.076,1,0.015,2,0.03,2025-26,Regular Season,PaintTouch
1630536,Sharife Cooper,1610612764,WAS,35,6,29,582.0,1245,21,8,9,0.889,0,0,0.0,16,0.762,11,0.524,2,0.095,1,0.048,0,0.0,2025-26,Regular Season,PaintTouch
1631321,Sidy Cissoko,1610612757,POR,71,37,34,1414.0,1751,69,16,20,0.8,5,8,0.625,38,0.551,39,0.565,15,0.217,3,0.043,4,0.058,2025-26,Regular Season,PaintTouch
1631323,Simone Fontecchio,1610612748,MIA,68,34,34,1127.0,1705,67,23,34,0.676,9,12,0.75,56,0.836,18,0.269,2,0.03,3,0.045,6,0.09,2025-26,Regular Season,PaintTouch
1642883,Sion James,1610612766,CHA,78,42,36,1764.0,2651,54,11,23,0.478,5,6,0.833,28,0.519,28,0.519,5,0.093,0,0.0,3,0.056,2025-26,Regular Season,PaintTouch
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,67,8,4,4,1.0,0,0,0.0,8,1.0,4,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642461,Spencer Jones,1610612743,DEN,64,41,23,1417.0,1087,144,48,69,0.696,16,30,0.533,113,0.785,52,0.361,9,0.063,4,0.028,15,0.104,2025-26,Regular Season,PaintTouch
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,8,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,2591,61,30,38,0.789,15,16,0.938,77,1.262,12,0.197,5,0.082,2,0.033,7,0.115,2025-26,Regular Season,PaintTouch
1642264,Stephon Castle,1610612759,SAS,65,50,15,1937.0,4386,152,59,80,0.738,25,34,0.735,148,0.974,42,0.276,13,0.086,9,0.059,16,0.105,2025-26,Regular Season,PaintTouch
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,901,238,56,116,0.483,29,48,0.604,142,0.597,76,0.319,10,0.042,9,0.038,23,0.097,2025-26,Regular Season,PaintTouch
1629004,Svi Mykhailiuk,1610612762,UTA,49,14,35,1132.0,1404,39,17,24,0.708,0,0,0.0,35,0.897,15,0.385,4,0.103,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
204456,T.J. McConnell,1610612754,IND,56,15,41,963.0,2800,46,16,25,0.64,4,4,1.0,36,0.783,16,0.348,3,0.065,2,0.043,2,0.043,2025-26,Regular Season,PaintTouch
1643007,Taelon Peter,1610612754,IND,33,5,28,394.0,652,10,5,7,0.714,0,0,0.0,10,1.0,1,0.1,0,0.0,1,0.1,0,0.0,2025-26,Regular Season,PaintTouch
201959,Taj Gibson,1610612763,MEM,7,1,6,65.0,66,12,2,6,0.333,1,2,0.5,5,0.417,5,0.417,1,0.083,0,0.0,1,0.083,2025-26,Regular Season,PaintTouch
1631106,Tari Eason,1610612745,HOU,55,34,21,1424.0,2162,126,43,75,0.573,7,12,0.583,94,0.746,38,0.302,8,0.063,6,0.048,4,0.032,2025-26,Regular Season,PaintTouch
1627752,Taurean Prince,1610612749,MIL,21,8,13,456.0,591,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641707,Taylor Hendricks,1610612763,MEM,57,12,45,1084.0,1210,108,35,58,0.603,9,14,0.643,87,0.806,33,0.306,6,0.056,5,0.046,8,0.074,2025-26,Regular Season,PaintTouch
1629611,Terance Mann,1610612751,BKN,63,15,48,1529.0,2586,90,23,40,0.575,10,12,0.833,57,0.633,33,0.367,13,0.144,8,0.089,5,0.056,2025-26,Regular Season,PaintTouch
1630545,Terrence Shannon Jr.,1610612750,MIN,38,21,17,436.0,533,9,2,2,1.0,0,0,0.0,4,0.444,7,0.778,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
203648,Thanasis Antetokounmpo,1610612749,MIL,31,8,23,115.0,176,17,4,6,0.667,3,4,0.75,10,0.588,10,0.588,1,0.059,0,0.0,1,0.059,2025-26,Regular Season,PaintTouch
1628418,Thomas Bryant,1610612739,CLE,59,36,23,706.0,1148,148,64,90,0.711,33,38,0.868,165,1.115,27,0.182,3,0.02,5,0.034,16,0.108,2025-26,Regular Season,PaintTouch
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,824,48,14,20,0.7,6,12,0.5,34,0.708,13,0.271,2,0.042,4,0.083,6,0.125,2025-26,Regular Season,PaintTouch
203501,Tim Hardaway Jr.,1610612743,DEN,76,48,28,2031.0,2387,35,20,27,0.741,8,8,1.0,49,1.4,4,0.114,1,0.029,0,0.0,4,0.114,2025-26,Regular Season,PaintTouch
202699,Tobias Harris,1610612765,DET,59,42,17,1649.0,2514,102,39,61,0.639,13,16,0.813,95,0.931,26,0.255,3,0.029,6,0.059,8,0.078,2025-26,Regular Season,PaintTouch
1643253,Toby Okani,1610612763,MEM,1,0,1,28.0,28,4,1,4,0.25,0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642449,Tolu Smith,1610612765,DET,12,9,3,118.0,173,45,11,20,0.55,6,9,0.667,29,0.644,14,0.311,2,0.044,4,0.089,5,0.111,2025-26,Regular Season,PaintTouch
1628396,Tony Bradley,1610612754,IND,38,9,29,416.0,449,112,33,68,0.485,21,26,0.808,87,0.777,28,0.25,5,0.045,2,0.018,13,0.116,2025-26,Regular Season,PaintTouch
