PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1631200,Kris Murray,1610612757,POR,53,26,27,1249.0,505476,95.7,47.9,47.9,4.5,4.6,4.41,2025-26,Regular Season,SpeedDistance
204001,Kristaps Porziņģis,1610612744,GSW,29,13,16,696.0,250701,47.5,25.0,22.4,4.01,4.23,3.78,2025-26,Regular Season,SpeedDistance
203937,Kyle Anderson,1610612750,MIN,39,13,26,763.0,295890,56.0,29.6,26.5,4.17,4.5,3.86,2025-26,Regular Season,SpeedDistance
1642271,Kyle Filipowski,1610612762,UTA,75,21,54,1745.0,684599,129.7,68.3,61.3,4.29,4.5,4.07,2025-26,Regular Season,SpeedDistance
1628398,Kyle Kuzma,1610612749,MIL,67,29,38,1763.0,688157,130.3,69.6,60.7,4.37,4.72,4.03,2025-26,Regular Season,SpeedDistance
200768,Kyle Lowry,1610612755,PHI,13,8,5,113.0,40144,7.6,4.1,3.5,3.88,4.14,3.62,2025-26,Regular Season,SpeedDistance
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,561224,106.3,56.7,49.6,4.55,5.03,4.11,2025-26,Regular Season,SpeedDistance
1643018,LJ Cryer,1610612744,GSW,17,6,11,277.0,112351,21.3,11.5,9.8,4.27,4.44,4.08,2025-26,Regular Season,SpeedDistance
1630163,LaMelo Ball,1610612766,CHA,68,39,29,1888.0,760853,144.1,82.1,62.0,4.41,4.81,3.97,2025-26,Regular Season,SpeedDistance
1642950,Lachlan Olbrich,1610612741,CHI,32,7,25,227.0,100898,19.1,9.9,9.2,4.74,5.21,4.33,2025-26,Regular Season,SpeedDistance
1629013,Landry Shamet,1610612752,NYK,48,32,16,1102.0,468522,88.7,49.4,39.3,4.64,5.01,4.23,2025-26,Regular Season,SpeedDistance
1626204,Larry Nance Jr.,1610612739,CLE,31,22,9,369.0,142912,27.1,14.0,13.0,4.41,4.63,4.17,2025-26,Regular Season,SpeedDistance
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,556280,105.4,57.3,48.0,4.35,4.65,4.02,2025-26,Regular Season,SpeedDistance
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,20280,3.8,2.0,1.9,4.28,4.56,4.23,2025-26,Regular Season,SpeedDistance
2544,LeBron James,1610612747,LAL,56,36,20,1870.0,629498,119.2,63.2,56.0,3.61,3.83,3.4,2025-26,Regular Season,SpeedDistance
1641778,Leaky Black,1610612764,WAS,9,1,8,281.0,115082,21.8,11.6,10.2,4.33,4.57,4.09,2025-26,Regular Season,SpeedDistance
1631159,Leonard Miller,1610612741,CHI,41,16,25,548.0,244939,46.4,24.4,21.9,4.73,5.23,4.27,2025-26,Regular Season,SpeedDistance
1642862,Liam McNeeley,1610612766,CHA,30,11,19,363.0,141794,26.9,14.4,12.4,4.44,4.63,4.21,2025-26,Regular Season,SpeedDistance
1630322,Lindy Waters III,1610612759,SAS,39,30,9,280.0,116608,22.1,11.8,10.3,4.61,4.83,4.37,2025-26,Regular Season,SpeedDistance
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,280879,53.2,28.4,24.8,4.39,4.86,3.96,2025-26,Regular Season,SpeedDistance
1631351,Lucas Williamson,1610612763,MEM,2,0,2,28.0,12752,2.4,1.3,1.1,4.79,4.92,4.63,2025-26,Regular Season,SpeedDistance
1629652,Luguentz Dort,1610612760,OKC,64,50,14,1744.0,657604,124.5,63.9,60.6,4.15,4.33,3.97,2025-26,Regular Season,SpeedDistance
1629029,Luka Dončić,1610612747,LAL,64,43,21,2289.0,782934,148.3,82.0,66.3,3.75,4.12,3.37,2025-26,Regular Season,SpeedDistance
1630568,Luka Garza,1610612738,BOS,67,45,22,1064.0,447970,84.8,47.2,37.7,4.6,4.78,4.4,2025-26,Regular Season,SpeedDistance
1628379,Luke Kennard,1610612747,LAL,73,42,31,1545.0,625883,118.5,64.1,54.4,4.43,4.79,4.07,2025-26,Regular Season,SpeedDistance
1628436,Luke Kornet,1610612759,SAS,64,49,15,1350.0,524521,99.3,51.4,47.9,4.32,4.51,4.14,2025-26,Regular Season,SpeedDistance
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,42399,8.0,4.3,3.8,4.81,5.18,4.55,2025-26,Regular Season,SpeedDistance
1630644,Mac McClung,1610612741,CHI,6,0,6,63.0,25840,4.9,2.6,2.3,4.6,4.86,4.34,2025-26,Regular Season,SpeedDistance
1641869,Malachi Smith,1610612751,BKN,10,1,9,182.0,78613,14.9,8.0,6.9,4.52,5.03,4.03,2025-26,Regular Season,SpeedDistance
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,113870,21.6,11.6,10.0,4.5,4.92,4.09,2025-26,Regular Season,SpeedDistance
1642502,Malevy Leons,1610612744,GSW,21,6,15,203.0,89087,16.9,9.2,7.7,4.57,4.93,4.2,2025-26,Regular Season,SpeedDistance
1628370,Malik Monk,1610612758,SAC,59,17,42,1329.0,499888,94.7,52.0,42.6,4.15,4.53,3.75,2025-26,Regular Season,SpeedDistance
1630699,MarJon Beauchamp,1610612755,PHI,12,6,6,190.0,80597,15.3,7.8,7.5,4.52,4.82,4.24,2025-26,Regular Season,SpeedDistance
1631204,Marcus Sasser,1610612765,DET,33,24,9,413.0,167781,31.8,16.5,15.3,4.28,4.5,4.07,2025-26,Regular Season,SpeedDistance
203935,Marcus Smart,1610612747,LAL,60,39,21,1725.0,602182,114.0,59.5,54.6,3.81,3.99,3.64,2025-26,Regular Season,SpeedDistance
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,11178,2.1,1.1,1.0,4.76,5.05,4.47,2025-26,Regular Season,SpeedDistance
1631109,Mark Williams,1610612756,PHX,57,33,24,1342.0,515059,97.5,51.1,46.4,4.28,4.52,4.05,2025-26,Regular Season,SpeedDistance
1628365,Markelle Fultz,1610612761,TOR,5,3,2,36.0,15624,3.0,1.6,1.4,4.61,4.93,4.3,2025-26,Regular Season,SpeedDistance
1628963,Marvin Bagley III,1610612742,DAL,56,15,41,1119.0,458123,86.8,45.5,41.2,4.54,4.75,4.32,2025-26,Regular Season,SpeedDistance
203486,Mason Plumlee,1610612759,SAS,19,10,9,156.0,61905,11.7,6.6,5.1,4.53,4.82,4.21,2025-26,Regular Season,SpeedDistance
1641824,Matas Buzelis,1610612741,CHI,76,28,48,2222.0,917875,173.8,92.7,81.1,4.58,5.02,4.16,2025-26,Regular Season,SpeedDistance
1629680,Matisse Thybulle,1610612757,POR,26,15,11,397.0,163459,31.0,15.8,15.2,4.37,4.56,4.19,2025-26,Regular Season,SpeedDistance
1631108,Max Christie,1610612742,DAL,72,22,50,2114.0,846945,160.4,88.7,71.7,4.44,4.87,4.0,2025-26,Regular Season,SpeedDistance
1642917,Max Shulga,1610612738,BOS,9,6,3,13.0,5087,1.0,0.5,0.4,4.15,3.92,3.53,2025-26,Regular Season,SpeedDistance
1629622,Max Strus,1610612739,CLE,8,6,2,195.0,85039,16.1,8.8,7.3,4.59,4.96,4.2,2025-26,Regular Season,SpeedDistance
1628467,Maxi Kleber,1610612747,LAL,38,17,21,403.0,149463,28.3,15.2,13.1,4.0,4.16,3.83,2025-26,Regular Season,SpeedDistance
1642875,Maxime Raynaud,1610612758,SAC,70,20,50,1828.0,747045,141.5,74.6,66.9,4.44,4.66,4.22,2025-26,Regular Season,SpeedDistance
1642877,Micah Peavy,1610612740,NOP,57,16,41,772.0,318701,60.4,30.5,29.8,4.57,4.75,4.39,2025-26,Regular Season,SpeedDistance
1630695,Micah Potter,1610612754,IND,42,10,32,774.0,325538,61.7,31.9,29.7,4.43,4.68,4.18,2025-26,Regular Season,SpeedDistance
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,633348,120.0,64.9,55.0,4.17,4.41,3.91,2025-26,Regular Season,SpeedDistance
1628969,Mikal Bridges,1610612752,NYK,78,50,28,2596.0,1077185,204.0,112.5,91.5,4.58,4.94,4.21,2025-26,Regular Season,SpeedDistance
201144,Mike Conley,1610612750,MIN,51,31,20,925.0,372466,70.5,38.2,32.3,4.49,4.83,4.15,2025-26,Regular Season,SpeedDistance
1628970,Miles Bridges,1610612766,CHA,73,40,33,2274.0,853194,161.6,88.3,73.3,4.17,4.42,3.9,2025-26,Regular Season,SpeedDistance
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,58988,11.2,6.0,5.2,4.72,5.01,4.42,2025-26,Regular Season,SpeedDistance
1630540,Miles McBride,1610612752,NYK,38,23,15,1017.0,410147,77.7,41.9,35.8,4.54,4.76,4.3,2025-26,Regular Season,SpeedDistance
1629011,Mitchell Robinson,1610612752,NYK,58,38,20,1136.0,430836,81.6,42.4,39.2,4.14,4.18,4.09,2025-26,Regular Season,SpeedDistance
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,16797,3.2,1.7,1.5,4.12,4.3,3.93,2025-26,Regular Season,SpeedDistance
1642885,Mohamed Diawara,1610612752,NYK,67,41,26,590.0,247197,46.8,25.4,21.4,4.47,4.75,4.17,2025-26,Regular Season,SpeedDistance
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,25467,4.8,2.5,2.3,4.55,5.04,4.11,2025-26,Regular Season,SpeedDistance
1629021,Moritz Wagner,1610612753,ORL,34,19,15,416.0,167694,31.8,16.7,15.1,4.29,4.47,4.11,2025-26,Regular Season,SpeedDistance
1630541,Moses Moody,1610612744,GSW,60,30,30,1540.0,577618,109.4,59.7,49.7,4.16,4.37,3.93,2025-26,Regular Season,SpeedDistance
1631243,Mouhamed Gueye,1610612737,ATL,74,43,31,1143.0,470186,89.1,45.4,43.6,4.55,4.77,4.32,2025-26,Regular Season,SpeedDistance
1630619,Moussa Cisse,1610612742,DAL,35,10,25,448.0,177649,33.6,17.4,16.3,4.41,4.67,4.18,2025-26,Regular Season,SpeedDistance
1631217,Moussa Diabaté,1610612766,CHA,69,38,31,1791.0,730071,138.3,74.1,64.2,4.45,4.66,4.24,2025-26,Regular Season,SpeedDistance
1626167,Myles Turner,1610612749,MIL,69,28,41,1863.0,701925,132.9,70.5,62.4,4.22,4.43,4.0,2025-26,Regular Season,SpeedDistance
1642066,Myron Gardner,1610612748,MIA,41,22,19,395.0,180890,34.3,17.7,16.6,4.93,5.3,4.58,2025-26,Regular Season,SpeedDistance
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,5668,1.1,0.6,0.5,4.42,4.49,4.34,2025-26,Regular Season,SpeedDistance
1641772,Nae'Qwan Tomlin,1610612739,CLE,60,39,21,913.0,392366,74.3,37.7,36.6,4.71,4.96,4.47,2025-26,Regular Season,SpeedDistance
1630230,Naji Marshall,1610612742,DAL,72,24,48,2132.0,814626,154.3,82.2,72.1,4.2,4.46,3.94,2025-26,Regular Season,SpeedDistance
1631466,Nate Williams,1610612744,GSW,12,2,10,192.0,82304,15.6,8.2,7.4,4.51,4.63,4.38,2025-26,Regular Season,SpeedDistance
1629675,Naz Reid,1610612750,MIN,74,45,29,1935.0,750096,142.1,75.4,66.7,4.27,4.56,3.98,2025-26,Regular Season,SpeedDistance
1629674,Neemias Queta,1610612738,BOS,72,49,23,1830.0,701596,132.9,71.9,61.0,4.25,4.41,4.08,2025-26,Regular Season,SpeedDistance
1629651,Nic Claxton,1610612751,BKN,69,17,52,1920.0,722413,136.8,70.9,65.9,4.18,4.27,4.08,2025-26,Regular Season,SpeedDistance
1630208,Nick Richards,1610612741,CHI,48,20,28,701.0,285968,54.2,28.5,25.6,4.49,4.86,4.13,2025-26,Regular Season,SpeedDistance
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,129524,24.5,14.1,10.5,4.41,4.81,4.01,2025-26,Regular Season,SpeedDistance
1629638,Nickeil Alexander-Walker,1610612737,ATL,75,42,33,2493.0,1066546,202.0,109.4,92.6,4.7,5.27,4.16,2025-26,Regular Season,SpeedDistance
201587,Nicolas Batum,1610612746,LAC,71,38,33,1262.0,497663,94.3,50.2,44.1,4.31,4.45,4.16,2025-26,Regular Season,SpeedDistance
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,71867,13.6,7.2,6.4,4.23,4.51,3.95,2025-26,Regular Season,SpeedDistance
203999,Nikola Jokić,1610612743,DEN,61,39,22,2128.0,721690,136.7,73.3,63.4,3.76,4.05,3.47,2025-26,Regular Season,SpeedDistance
1631107,Nikola Jović,1610612748,MIA,46,23,23,795.0,330323,62.6,32.9,29.7,4.6,5.21,4.08,2025-26,Regular Season,SpeedDistance
1642260,Nikola Topić,1610612760,OKC,6,4,2,65.0,27123,5.1,2.8,2.3,4.41,5.1,3.79,2025-26,Regular Season,SpeedDistance
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,617894,117.0,61.1,55.9,3.97,4.13,3.81,2025-26,Regular Season,SpeedDistance
1642363,Nique Clifford,1610612758,SAC,71,20,51,1732.0,725701,137.4,72.1,65.4,4.54,4.78,4.3,2025-26,Regular Season,SpeedDistance
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,2419,0.5,0.3,0.2,5.32,5.26,5.43,2025-26,Regular Season,SpeedDistance
1641730,Noah Clowney,1610612751,BKN,66,17,49,1780.0,686811,130.1,70.5,59.6,4.28,4.59,3.97,2025-26,Regular Season,SpeedDistance
1642869,Noah Penda,1610612753,ORL,56,27,29,741.0,316755,60.0,31.9,28.1,4.53,4.76,4.3,2025-26,Regular Season,SpeedDistance
1642849,Nolan Traore,1610612751,BKN,53,12,41,1190.0,519850,98.5,53.9,44.6,4.66,5.11,4.21,2025-26,Regular Season,SpeedDistance
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,5617,1.1,0.6,0.5,4.32,4.45,4.18,2025-26,Regular Season,SpeedDistance
1626181,Norman Powell,1610612748,MIA,55,28,27,1654.0,640835,121.4,65.2,56.2,4.3,4.93,3.74,2025-26,Regular Season,SpeedDistance
1628384,OG Anunoby,1610612752,NYK,64,42,22,2135.0,817862,154.9,81.4,73.5,4.17,4.28,4.05,2025-26,Regular Season,SpeedDistance
1630167,Obi Toppin,1610612754,IND,19,3,16,322.0,137285,26.0,14.0,12.0,4.65,5.01,4.29,2025-26,Regular Season,SpeedDistance
1630534,Ochai Agbaji,1610612751,BKN,61,27,34,955.0,405340,76.8,38.6,38.2,4.64,4.89,4.42,2025-26,Regular Season,SpeedDistance
1630846,Olivier Sarr,1610612739,CLE,1,1,0,4.0,2190,0.4,0.2,0.2,4.14,4.1,4.18,2025-26,Regular Season,SpeedDistance
1641765,Olivier-Maxence Prosper,1610612763,MEM,51,16,35,950.0,409614,77.6,40.3,37.3,4.63,4.96,4.33,2025-26,Regular Season,SpeedDistance
1630209,Omer Yurtseven,1610612744,GSW,9,3,6,104.0,42883,8.1,4.2,3.9,4.29,4.5,4.1,2025-26,Regular Season,SpeedDistance
1630168,Onyeka Okongwu,1610612737,ATL,71,40,31,2201.0,835860,158.3,81.3,77.0,4.2,4.48,3.94,2025-26,Regular Season,SpeedDistance
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,9530,1.8,0.9,0.9,4.45,4.51,4.39,2025-26,Regular Season,SpeedDistance
1631131,Oscar Tshiebwe,1610612762,UTA,23,2,21,347.0,141583,26.8,13.9,12.9,4.32,4.56,4.09,2025-26,Regular Season,SpeedDistance
1642345,Oso Ighodaro,1610612756,PHX,77,42,35,1715.0,664210,125.8,66.4,59.4,4.23,4.46,3.99,2025-26,Regular Season,SpeedDistance
1631172,Ousmane Dieng,1610612749,MIL,52,31,21,932.0,356851,67.6,36.4,31.2,4.18,4.44,3.92,2025-26,Regular Season,SpeedDistance
1629023,P.J. Washington,1610612742,DAL,55,15,40,1706.0,660588,125.1,66.6,58.5,4.3,4.61,4.0,2025-26,Regular Season,SpeedDistance
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,86774,16.4,8.9,7.6,4.37,4.51,4.27,2025-26,Regular Season,SpeedDistance
1642359,Pacôme Dadiet,1610612752,NYK,27,17,10,105.0,45033,8.5,4.6,3.9,4.52,4.97,4.09,2025-26,Regular Season,SpeedDistance
1631094,Paolo Banchero,1610612753,ORL,67,34,33,2332.0,889245,168.4,92.3,76.1,4.14,4.5,3.77,2025-26,Regular Season,SpeedDistance
1627783,Pascal Siakam,1610612754,IND,62,17,45,2057.0,810175,153.4,84.0,69.4,4.37,4.85,3.91,2025-26,Regular Season,SpeedDistance
1626192,Pat Connaughton,1610612766,CHA,39,24,15,287.0,109546,20.7,12.2,8.6,4.18,4.54,3.8,2025-26,Regular Season,SpeedDistance
1630311,Pat Spencer,1610612744,GSW,61,29,32,1105.0,463496,87.8,49.3,38.5,4.57,4.9,4.21,2025-26,Regular Season,SpeedDistance
1631116,Patrick Baldwin Jr.,1610612758,SAC,9,3,6,102.0,41848,7.9,4.1,3.8,4.32,4.61,4.04,2025-26,Regular Season,SpeedDistance
1630172,Patrick Williams,1610612741,CHI,67,22,45,1316.0,514645,97.5,51.4,46.0,4.34,4.7,3.99,2025-26,Regular Season,SpeedDistance
202331,Paul George,1610612755,PHI,32,20,12,990.0,378054,71.6,38.1,33.5,4.19,4.44,3.93,2025-26,Regular Season,SpeedDistance
1630194,Paul Reed,1610612765,DET,60,43,17,823.0,334159,63.3,33.4,29.9,4.43,4.7,4.17,2025-26,Regular Season,SpeedDistance
1630202,Payton Pritchard,1610612738,BOS,75,51,24,2431.0,928480,175.8,101.6,74.3,4.22,4.59,3.81,2025-26,Regular Season,SpeedDistance
1642362,Payton Sandfort,1610612760,OKC,2,2,0,7.0,3076,0.6,0.3,0.3,4.76,4.32,5.28,2025-26,Regular Season,SpeedDistance
1641796,Pelle Larsson,1610612748,MIA,66,36,30,1740.0,740896,140.3,73.8,66.5,4.7,5.3,4.18,2025-26,Regular Season,SpeedDistance
1631250,Pete Nance,1610612749,MIL,44,13,31,669.0,266611,50.5,27.2,23.3,4.24,4.58,3.9,2025-26,Regular Season,SpeedDistance
1631212,Peyton Watson,1610612743,DEN,54,36,18,1598.0,624048,118.2,62.4,55.8,4.32,4.47,4.16,2025-26,Regular Season,SpeedDistance
1630173,Precious Achiuwa,1610612758,SAC,69,19,50,1631.0,627719,118.9,62.4,56.5,4.21,4.33,4.09,2025-26,Regular Season,SpeedDistance
1629656,Quentin Grimes,1610612755,PHI,70,40,30,2095.0,806004,152.7,81.8,70.9,4.22,4.47,3.96,2025-26,Regular Season,SpeedDistance
1631245,Quenton Jackson,1610612754,IND,44,9,35,761.0,332447,63.0,33.3,29.7,4.69,5.14,4.28,2025-26,Regular Season,SpeedDistance
1642366,Quinten Post,1610612744,GSW,67,32,35,1159.0,465552,88.2,48.9,39.3,4.47,4.71,4.21,2025-26,Regular Season,SpeedDistance
1629628,RJ Barrett,1610612761,TOR,53,31,22,1595.0,628747,119.1,61.7,57.4,4.33,4.67,4.02,2025-26,Regular Season,SpeedDistance
1642853,Rasheer Fleming,1610612756,PHX,51,27,24,597.0,248414,47.0,24.4,22.6,4.46,4.58,4.34,2025-26,Regular Season,SpeedDistance
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,76920,14.6,7.8,6.8,5.03,5.39,4.68,2025-26,Regular Season,SpeedDistance
1641712,Rayan Rupert,1610612763,MEM,61,29,32,952.0,417986,79.2,40.6,38.5,4.72,4.85,4.57,2025-26,Regular Season,SpeedDistance
1642263,Reed Sheppard,1610612745,HOU,77,48,29,2037.0,782738,148.2,83.9,64.3,4.21,4.49,3.9,2025-26,Regular Season,SpeedDistance
1642434,Riley Minix,1610612739,CLE,6,5,1,24.0,10791,2.0,1.1,0.9,4.48,4.79,4.16,2025-26,Regular Season,SpeedDistance
1642265,Rob Dillingham,1610612741,CHI,60,27,33,838.0,362694,68.7,36.9,31.7,4.73,5.28,4.21,2025-26,Regular Season,SpeedDistance
1629057,Robert Williams III,1610612757,POR,55,28,27,932.0,354879,67.2,35.6,31.7,4.16,4.41,3.92,2025-26,Regular Season,SpeedDistance
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,6356,1.2,0.6,0.6,3.97,4.23,3.74,2025-26,Regular Season,SpeedDistance
1631199,Ron Harper Jr.,1610612738,BOS,26,19,7,268.0,104579,19.8,10.9,8.9,4.17,4.3,4.02,2025-26,Regular Season,SpeedDistance
1641842,Ronald Holland II,1610612765,DET,73,52,21,1448.0,575893,109.1,55.4,53.7,4.38,4.46,4.31,2025-26,Regular Season,SpeedDistance
1626220,Royce O'Neale,1610612756,PHX,74,41,33,2129.0,800460,151.6,83.4,68.2,4.17,4.57,3.76,2025-26,Regular Season,SpeedDistance
203497,Rudy Gobert,1610612750,MIN,74,45,29,2317.0,889156,168.4,88.2,80.2,4.27,4.48,4.07,2025-26,Regular Season,SpeedDistance
1629060,Rui Hachimura,1610612747,LAL,63,44,19,1773.0,671938,127.3,67.4,59.8,4.21,4.39,4.02,2025-26,Regular Season,SpeedDistance
201566,Russell Westbrook,1610612758,SAC,64,16,48,1853.0,654633,124.0,67.3,56.7,3.94,4.23,3.65,2025-26,Regular Season,SpeedDistance
1642346,Ryan Dunn,1610612756,PHX,66,38,28,1277.0,515433,97.6,50.1,47.5,4.48,4.63,4.33,2025-26,Regular Season,SpeedDistance
1641750,Ryan Kalkbrenner,1610612766,CHA,65,37,28,1404.0,545645,103.3,56.5,46.9,4.34,4.49,4.18,2025-26,Regular Season,SpeedDistance
1642948,Ryan Nembhard,1610612742,DAL,56,19,37,1045.0,412761,78.2,43.2,35.0,4.35,4.69,3.99,2025-26,Regular Season,SpeedDistance
1631157,Ryan Rollins,1610612749,MIL,72,28,44,2310.0,913373,173.0,90.2,82.7,4.39,4.58,4.2,2025-26,Regular Season,SpeedDistance
1630180,Saddiq Bey,1610612740,NOP,71,24,47,2207.0,835488,158.2,82.0,76.3,4.16,4.34,3.99,2025-26,Regular Season,SpeedDistance
1630573,Sam Hauser,1610612738,BOS,74,51,23,1832.0,768624,145.6,83.1,62.5,4.62,5.0,4.2,2025-26,Regular Season,SpeedDistance
1630241,Sam Merrill,1610612739,CLE,50,35,15,1322.0,552435,104.6,55.3,49.4,4.53,4.85,4.23,2025-26,Regular Season,SpeedDistance
1630572,Sandro Mamukelashvili,1610612761,TOR,75,41,34,1643.0,669603,126.8,66.2,60.6,4.46,4.75,4.18,2025-26,Regular Season,SpeedDistance
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,481351,91.2,49.0,42.2,4.54,5.01,4.1,2025-26,Regular Season,SpeedDistance
1630703,Scoot Henderson,1610612757,POR,26,16,10,616.0,262456,49.7,25.8,23.9,4.5,4.7,4.31,2025-26,Regular Season,SpeedDistance
1630567,Scottie Barnes,1610612761,TOR,75,42,33,2528.0,988978,187.3,95.8,91.5,4.3,4.58,4.04,2025-26,Regular Season,SpeedDistance
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,89163,16.9,8.6,8.3,4.51,4.66,4.36,2025-26,Regular Season,SpeedDistance
1642951,Sean Pedulla,1610612746,LAC,5,3,2,26.0,10845,2.1,1.0,1.0,4.42,4.66,3.84,2025-26,Regular Season,SpeedDistance
203552,Seth Curry,1610612744,GSW,6,0,6,69.0,26676,5.1,2.8,2.2,4.3,4.32,4.08,2025-26,Regular Season,SpeedDistance
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,556265,105.4,56.9,48.5,4.29,4.73,3.86,2025-26,Regular Season,SpeedDistance
1628983,Shai Gilgeous-Alexander,1610612760,OKC,65,53,12,2177.0,796170,150.8,81.1,69.7,4.06,4.49,3.64,2025-26,Regular Season,SpeedDistance
1630536,Sharife Cooper,1610612764,WAS,35,6,29,582.0,243099,46.0,24.7,21.4,4.41,4.71,4.13,2025-26,Regular Season,SpeedDistance
1631321,Sidy Cissoko,1610612757,POR,71,37,34,1414.0,547400,103.7,54.3,49.4,4.22,4.42,4.02,2025-26,Regular Season,SpeedDistance
1631323,Simone Fontecchio,1610612748,MIA,68,34,34,1127.0,481858,91.3,49.5,41.8,4.75,5.52,4.08,2025-26,Regular Season,SpeedDistance
1642883,Sion James,1610612766,CHA,78,42,36,1764.0,702126,133.0,72.9,60.1,4.39,4.65,4.1,2025-26,Regular Season,SpeedDistance
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,14495,2.7,1.5,1.3,4.02,4.37,3.97,2025-26,Regular Season,SpeedDistance
1642461,Spencer Jones,1610612743,DEN,64,41,23,1417.0,559052,105.9,53.9,51.9,4.31,4.35,4.26,2025-26,Regular Season,SpeedDistance
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,2543,0.5,0.3,0.2,3.99,4.07,3.89,2025-26,Regular Season,SpeedDistance
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,468691,88.8,50.5,38.3,4.31,4.83,3.77,2025-26,Regular Season,SpeedDistance
1642264,Stephon Castle,1610612759,SAS,65,50,15,1937.0,745338,141.2,73.1,68.1,4.29,4.63,3.97,2025-26,Regular Season,SpeedDistance
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,259502,49.1,26.4,22.8,4.03,4.05,4.03,2025-26,Regular Season,SpeedDistance
1629004,Svi Mykhailiuk,1610612762,UTA,49,14,35,1132.0,447102,84.7,45.2,39.5,4.49,4.72,4.25,2025-26,Regular Season,SpeedDistance
204456,T.J. McConnell,1610612754,IND,56,15,41,963.0,414862,78.6,42.7,35.9,4.74,5.1,4.37,2025-26,Regular Season,SpeedDistance
1643007,Taelon Peter,1610612754,IND,33,5,28,394.0,171952,32.6,17.2,15.4,4.76,5.17,4.36,2025-26,Regular Season,SpeedDistance
201959,Taj Gibson,1610612763,MEM,7,1,6,65.0,25319,4.8,2.4,2.4,4.13,4.24,4.02,2025-26,Regular Season,SpeedDistance
1631106,Tari Eason,1610612745,HOU,55,34,21,1424.0,539708,102.2,53.9,48.3,4.12,4.14,4.1,2025-26,Regular Season,SpeedDistance
1627752,Taurean Prince,1610612749,MIL,21,8,13,456.0,169014,32.0,16.7,15.3,4.1,4.27,3.93,2025-26,Regular Season,SpeedDistance
1641707,Taylor Hendricks,1610612763,MEM,57,12,45,1084.0,439209,83.2,42.3,40.9,4.38,4.51,4.25,2025-26,Regular Season,SpeedDistance
1629611,Terance Mann,1610612751,BKN,63,15,48,1529.0,607720,115.1,60.4,54.7,4.4,4.55,4.26,2025-26,Regular Season,SpeedDistance
1630545,Terrence Shannon Jr.,1610612750,MIN,38,21,17,436.0,171987,32.6,16.8,15.7,4.36,4.54,4.15,2025-26,Regular Season,SpeedDistance
203648,Thanasis Antetokounmpo,1610612749,MIL,31,8,23,115.0,45431,8.6,4.5,4.1,4.13,4.29,3.97,2025-26,Regular Season,SpeedDistance
1628418,Thomas Bryant,1610612739,CLE,59,36,23,706.0,271882,51.5,26.5,25.0,4.17,4.37,3.97,2025-26,Regular Season,SpeedDistance
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,237981,45.1,25.0,20.1,4.52,4.79,4.23,2025-26,Regular Season,SpeedDistance
203501,Tim Hardaway Jr.,1610612743,DEN,76,48,28,2031.0,733586,138.9,73.0,66.0,3.93,4.08,3.78,2025-26,Regular Season,SpeedDistance
202699,Tobias Harris,1610612765,DET,59,42,17,1649.0,627954,118.9,63.3,55.6,4.2,4.47,3.94,2025-26,Regular Season,SpeedDistance
1643253,Toby Okani,1610612763,MEM,1,0,1,28.0,12447,2.4,1.3,1.1,4.72,4.76,4.69,2025-26,Regular Season,SpeedDistance
1642449,Tolu Smith,1610612765,DET,12,9,3,118.0,48761,9.2,5.0,4.3,4.4,4.6,4.28,2025-26,Regular Season,SpeedDistance
