GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM,FGA,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
Players,1627780,Gary Payton II,Gary,1610612744,GSW,33.0,24,12,12,0.5,1.9,0.667,0.333,0.857,0.0,0.143,0.0,0.0,0.286,0.857,1.0,0.0,1.0,0.0,1.0,0.0,10,15,0.667,105,103,373,213,328,141,248,44,132,228,183,303,63,36,1,258,1,73,1,266,93,163,48,1,2025-26,Regular Season,Scoring
Players,1629018,Gary Trent Jr.,Gary,1610612749,MIL,27.0,14,7,7,0.5,3.3,0.25,0.75,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,12,0.333,217,204,251,213,126,343,57,333,132,18,183,208,247,321,285,258,1,73,1,266,206,188,273,1,2025-26,Regular Season,Scoring
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,31.0,20,11,9,0.55,3.5,0.897,0.103,0.667,0.039,0.0,0.078,0.333,0.157,0.627,0.412,0.588,0.0,0.0,0.412,0.588,17,39,0.436,147,115,303,173,87,81,325,82,125,247,129,103,140,86,205,128,242,73,284,72,48,46,194,1,2025-26,Regular Season,Scoring
Players,1629048,Goga Bitadze,Goga,1610612753,ORL,26.0,14,8,6,0.571,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,217,180,225,153,426,1,338,1,132,247,183,303,247,1,285,1,242,73,334,1,309,330,119,1,2025-26,Regular Season,Scoring
Players,1641711,Gradey Dick,Gradey,1610612761,TOR,22.0,4,3,1,0.75,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,371,308,36,43,378,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1641761,Grant Nelson,Grant,1610612751,BKN,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,36,438,475,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1629684,Grant Williams,Grant,1610612766,CHA,27.0,7,2,5,0.286,1.8,0.333,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,309,346,183,385,345,314,74,333,132,247,183,1,247,321,285,258,242,73,334,266,356,306,356,1,2025-26,Regular Season,Scoring
Players,1628960,Grayson Allen,Grayson,1610612756,PHX,30.0,25,13,12,0.52,3.3,0.325,0.675,0.314,0.0,0.353,0.098,0.333,0.275,0.314,0.375,0.625,0.667,0.333,0.5,0.5,14,40,0.35,96,91,373,203,112,333,73,264,132,140,113,103,70,230,217,111,204,29,227,94,62,43,268,1,2025-26,Regular Season,Scoring
Players,1627824,Guerschon Yabusele,Guerschon,1610612741,CHI,30.0,6,3,3,0.5,2.0,0.333,0.667,0.4,0.0,0.6,0.4,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,3,0.667,334,308,123,213,319,314,74,203,132,36,16,303,247,168,285,1,1,73,227,94,265,306,48,2,2025-26,Regular Season,Scoring
Players,1630611,Gui Santos,Gui,1610612744,GSW,23.0,17,8,9,0.471,4.0,0.7,0.3,0.629,0.0,0.086,0.114,0.285,0.171,0.629,0.545,0.455,1.0,0.0,0.583,0.417,12,20,0.6,186,180,303,270,45,129,274,99,132,242,103,147,125,85,137,194,1,73,207,149,80,121,68,1,2025-26,Regular Season,Scoring
Players,203084,Harrison Barnes,Harrison,1610612759,SAS,33.0,28,19,9,0.679,2.5,0.579,0.421,0.323,0.0,0.29,0.097,0.387,0.0,0.323,0.2,0.8,1.0,0.0,0.5,0.5,8,19,0.421,61,15,303,70,257,196,209,262,132,165,114,78,247,225,263,67,1,73,227,94,124,128,211,1,2025-26,Regular Season,Scoring
Players,1629312,Haywood Highsmith,Haywood,1610612756,PHX,29.0,3,1,2,0.333,3.0,0.667,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,390,383,86,365,174,141,248,333,132,247,183,303,247,321,285,258,242,73,334,266,356,306,356,1,2025-26,Regular Season,Scoring
Players,1630529,Herbert Jones,Herbert,1610612740,NOP,27.0,27,9,18,0.333,3.2,0.9,0.1,0.909,0.0,0.0,0.182,0.091,0.182,0.909,0.8,0.2,0.0,0.0,0.8,0.2,5,10,0.5,72,151,462,365,142,79,326,41,132,247,51,284,116,34,80,250,242,73,109,237,180,209,119,1,2025-26,Regular Season,Scoring
Players,1642864,Hugo González,Hugo,1610612738,BOS,20.0,9,4,5,0.444,1.5,0.333,0.667,0.4,0.0,0.6,0.4,0.0,0.4,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,3,0.667,284,279,183,292,367,314,74,203,132,36,16,303,29,168,285,1,1,73,227,94,265,306,48,1,2025-26,Regular Season,Scoring
Players,1630193,Immanuel Quickley,Immanuel,1610612761,TOR,26.0,29,18,11,0.621,3.0,0.463,0.537,0.28,0.08,0.54,0.1,0.18,0.1,0.2,0.286,0.714,0.889,0.111,0.625,0.375,16,41,0.39,49,27,352,106,158,266,140,278,83,65,111,236,196,284,241,88,176,71,183,169,51,41,240,1,2025-26,Regular Season,Scoring
Players,1630171,Isaac Okoro,Isaac,1610612741,CHI,25.0,26,12,14,0.462,2.8,0.786,0.214,1.0,0.0,0.0,0.333,0.0,0.5,1.0,0.833,0.167,0.0,0.0,0.833,0.167,6,14,0.429,89,103,411,277,189,106,300,1,132,247,21,303,14,1,77,254,242,73,103,249,164,172,198,1,2025-26,Regular Season,Scoring
Players,1642268,Isaiah Collier,Isaiah,1610612762,UTA,21.0,15,6,9,0.4,4.4,0.895,0.105,0.857,0.0,0.0,0.476,0.143,0.286,0.857,0.444,0.556,0.0,0.0,0.444,0.556,9,19,0.474,211,233,303,330,23,82,324,44,132,247,13,261,63,36,189,139,242,73,270,82,108,128,161,1,2025-26,Regular Season,Scoring
Players,1628392,Isaiah Hartenstein,Isaiah,1610612760,OKC,27.0,14,10,4,0.714,3.3,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.5,0.5,4,6,0.667,217,132,151,57,124,1,338,49,132,247,183,208,106,41,141,147,242,73,227,94,206,252,48,1,2025-26,Regular Season,Scoring
Players,1630543,Isaiah Jackson,Isaiah,1610612746,LAC,24.0,11,3,8,0.273,2.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1.0,265,308,279,399,258,1,338,151,132,247,183,34,74,119,1,258,242,73,1,266,265,330,1,2,2025-26,Regular Season,Scoring
Players,1630198,Isaiah Joe,Isaiah,1610612760,OKC,26.0,18,12,6,0.667,1.7,0.167,0.833,0.2,0.2,0.6,0.45,0.2,0.3,0.0,0.5,0.5,1.0,0.0,0.833,0.167,6,12,0.5,172,103,225,72,351,365,39,307,19,36,14,208,60,321,141,147,1,73,103,249,164,188,119,1,2025-26,Regular Season,Scoring
Players,1630587,Isaiah Livers,Isaiah,1610612756,PHX,27.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,36,438,471,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1641815,Isaiah Stevens,Isaiah,1610612758,SAC,25.0,1,0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,36,438,9,377,338,333,132,247,183,1,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1630191,Isaiah Stewart,Isaiah,1610612765,DET,24.0,18,12,6,0.667,1.8,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,172,103,225,72,347,1,338,82,132,247,183,103,247,67,1,258,242,73,1,266,309,286,323,1,2025-26,Regular Season,Scoring
Players,1627826,Ivica Zubac,Ivica,1610612754,IND,29.0,18,7,11,0.389,4.1,1.0,0.0,0.514,0.0,0.0,0.0,0.486,0.143,0.514,0.778,0.222,0.0,0.0,0.778,0.222,9,16,0.563,172,204,352,341,42,1,338,149,132,247,183,47,153,118,84,249,242,73,120,234,108,155,90,2,2025-26,Regular Season,Scoring
Players,1631120,JD Davison,JD,1610612745,HOU,23.0,2,2,0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,412,346,1,1,271,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1629630,Ja Morant,Ja,1610612763,MEM,26.0,10,2,8,0.2,3.3,0.72,0.28,0.69,0.0,0.103,0.138,0.207,0.31,0.69,0.3,0.7,1.0,0.0,0.364,0.636,11,25,0.44,278,346,279,420,119,123,283,77,132,235,77,206,55,65,239,93,1,73,297,58,85,91,188,1,2025-26,Regular Season,Scoring
Players,1642266,Ja'Kobe Walter,Ja'Kobe,1610612761,TOR,21.0,12,7,5,0.583,3.0,0.143,0.857,0.333,0.0,0.5,0.0,0.167,0.0,0.333,1.0,0.0,1.0,0.0,1.0,0.0,2,7,0.286,247,204,183,140,173,368,37,244,132,73,183,242,247,211,1,258,1,73,1,266,265,240,310,1,2025-26,Regular Season,Scoring
Players,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,22.0,37,18,19,0.486,4.7,0.333,0.667,0.271,0.136,0.559,0.034,0.17,0.119,0.136,1.0,0.0,1.0,0.0,1.0,0.0,19,51,0.373,9,27,472,257,15,314,74,279,52,57,165,241,182,309,1,258,1,73,1,266,39,27,252,1,2025-26,Regular Season,Scoring
Players,1631133,Jabari Walker,Jabari,1610612755,PHI,23.0,5,3,2,0.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,350,308,86,116,346,377,338,333,132,247,183,1,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1630702,Jaden Hardy,Jaden,1610612764,WAS,23.0,6,1,5,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,334,383,183,429,421,377,338,333,132,247,183,1,247,321,285,258,242,73,334,266,356,406,356,2,2025-26,Regular Season,Scoring
Players,1631093,Jaden Ivey,Jaden,1610612741,CHI,24.0,3,1,2,0.333,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,390,383,86,365,418,230,147,333,132,247,183,303,247,321,285,258,242,73,334,266,356,330,356,1,2025-26,Regular Season,Scoring
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,25.0,27,14,13,0.519,3.9,0.724,0.276,0.611,0.056,0.167,0.167,0.222,0.361,0.556,0.636,0.364,1.0,0.0,0.692,0.308,13,29,0.448,72,80,397,206,54,121,285,109,114,220,61,200,38,108,120,213,1,73,159,197,73,75,174,1,2025-26,Regular Season,Scoring
Players,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,30.0,6,3,3,0.5,1.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,2,1.0,334,308,123,213,344,1,338,1,132,247,183,303,247,1,141,147,242,73,227,94,265,330,1,1,2025-26,Regular Season,Scoring
Players,1642942,Jahmai Mashack,Jahmai,1610612763,MEM,23.0,5,3,2,0.6,3.3,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,4,0.5,350,308,86,116,123,1,338,1,132,247,8,303,14,1,1,258,242,73,1,266,265,286,119,1,2025-26,Regular Season,Scoring
Players,1631170,Jaime Jaquez Jr.,Jaime,1610612748,MIA,25.0,21,12,9,0.571,3.2,0.85,0.15,0.533,0.067,0.1,0.133,0.367,0.067,0.467,0.375,0.625,1.0,0.0,0.444,0.556,9,20,0.45,137,103,303,153,130,90,315,135,100,237,84,88,227,139,217,111,1,73,270,82,108,121,173,1,2025-26,Regular Season,Scoring
Players,1631222,Jake LaRavia,Jake,1610612747,LAL,24.0,22,15,7,0.682,1.9,0.385,0.615,0.381,0.0,0.429,0.0,0.19,0.095,0.381,0.25,0.75,1.0,0.0,0.571,0.429,7,13,0.538,128,63,251,67,326,299,104,225,132,104,183,221,202,183,248,75,1,73,208,142,146,179,103,1,2025-26,Regular Season,Scoring
Players,1627751,Jakob Poeltl,Jakob,1610612761,TOR,30.0,14,8,6,0.571,3.0,1.0,0.0,0.778,0.0,0.0,0.111,0.222,0.111,0.778,0.714,0.286,0.0,0.0,0.714,0.286,7,10,0.7,217,180,225,153,172,1,338,56,132,247,104,200,189,49,96,234,242,73,152,201,146,209,45,1,2025-26,Regular Season,Scoring
Players,1628973,Jalen Brunson,Jalen,1610612752,NYK,29.0,31,20,11,0.645,3.7,0.667,0.333,0.478,0.142,0.319,0.08,0.203,0.133,0.336,0.111,0.889,0.25,0.75,0.154,0.846,39,81,0.481,36,10,352,94,69,141,248,167,49,155,128,207,170,210,281,50,239,8,330,24,7,9,159,1,2025-26,Regular Season,Scoring
Players,1631105,Jalen Duren,Jalen,1610612765,DET,22.0,32,21,11,0.656,3.6,1.0,0.0,0.578,0.0,0.0,0.044,0.422,0.133,0.578,0.769,0.231,0.0,0.0,0.769,0.231,13,29,0.448,29,7,352,90,80,1,338,115,132,247,155,63,166,97,85,248,242,73,123,233,73,75,174,1,2025-26,Regular Season,Scoring
Players,1630224,Jalen Green,Jalen,1610612756,PHX,24.0,10,4,6,0.4,4.1,0.65,0.35,0.615,0.154,0.231,0.0,0.154,0.154,0.462,0.5,0.5,1.0,0.0,0.6,0.4,5,20,0.25,278,279,225,330,44,162,244,103,36,191,183,254,143,141,141,147,1,73,192,151,180,121,323,1,2025-26,Regular Season,Scoring
Players,1630552,Jalen Johnson,Jalen,1610612737,ATL,24.0,33,17,16,0.515,3.9,0.688,0.313,0.531,0.102,0.214,0.061,0.255,0.276,0.429,0.385,0.615,0.857,0.143,0.485,0.515,33,64,0.516,24,41,437,212,53,137,268,136,64,204,144,171,69,158,215,118,179,65,263,93,10,15,116,1,2025-26,Regular Season,Scoring
