GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
Players,1630639,A.J. Lawson,A.J.,1610612761,TOR,25.0,2,1,1,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,383,36,213,459,247,244,183,321,1,1,1,436,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1631260,AJ Green,AJ,1610612749,MIL,26.0,27,14,13,0.519,3.4,0.2,0.1,0.0,0.0,1.1,1.3,0.3,1.9,0.0,0.1,0.4,0.3,0.9,72,80,397,206,100,129,183,183,321,337,405,191,311,188,375,320,182,368,1,2025-26,Regular Season,Misc
Players,1642358,AJ Johnson,AJ,1610612742,DAL,21.0,2,1,1,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,1.5,412,383,36,213,165,247,244,183,321,1,429,1,118,188,1,1,337,288,2,2025-26,Regular Season,Misc
Players,203932,Aaron Gordon,Aaron,1610612743,DEN,30.0,14,9,5,0.643,5.2,0.5,0.1,0.4,1.0,1.3,0.6,1.1,4.0,0.1,0.1,0.6,0.5,5.7,217,151,183,95,7,28,185,25,43,377,187,463,30,52,436,447,65,18,1,2025-26,Regular Season,Misc
Players,1628988,Aaron Holiday,Aaron,1610612745,HOU,29.0,17,9,8,0.529,1.4,0.2,0.2,0.2,0.0,0.8,0.2,0.5,1.6,0.0,0.0,0.2,0.3,1.2,186,151,279,194,380,160,159,59,321,249,92,310,334,188,1,208,156,326,1,2025-26,Regular Season,Misc
Players,1630174,Aaron Nesmith,Aaron,1610612754,IND,26.0,20,8,12,0.4,3.5,0.0,0.2,0.0,0.4,1.4,1.3,0.2,3.0,0.2,0.0,0.6,0.4,3.1,147,180,373,330,91,247,180,183,187,392,388,167,118,49,1,427,130,109,1,2025-26,Regular Season,Misc
Players,1630598,Aaron Wiggins,Aaron,1610612760,OKC,27.0,17,11,6,0.647,2.0,0.1,0.4,0.0,0.0,0.8,0.9,0.2,2.0,0.1,0.0,0.3,0.1,1.2,186,115,225,92,322,241,52,183,321,232,292,161,266,139,1,267,327,324,1,2025-26,Regular Season,Misc
Players,1642846,Ace Bailey,Ace,1610612762,UTA,19.0,21,6,15,0.286,2.8,0.1,0.1,0.0,0.3,1.2,1.5,0.6,3.0,0.0,0.0,0.3,0.0,1.8,137,233,424,385,201,217,215,183,233,368,427,345,137,188,325,286,333,258,1,2025-26,Regular Season,Misc
Players,1642380,Adama Bal,Adama,1610612763,MEM,22.0,1,1,0,1.0,5.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,5.7,442,383,1,1,6,247,244,183,321,449,1,1,1,188,1,470,337,17,1,2025-26,Regular Season,Misc
Players,1641737,Adem Bona,Adem,1610612755,PHI,23.0,16,9,7,0.563,3.3,0.0,0.4,0.0,0.4,1.4,1.2,0.6,2.3,0.3,0.0,0.4,0.3,2.1,193,151,251,161,118,247,47,183,198,397,365,322,241,11,1,357,146,218,1,2025-26,Regular Season,Misc
Players,1642349,Ajay Mitchell,Ajay,1610612760,OKC,23.0,20,15,5,0.75,2.8,0.2,0.1,0.2,0.6,0.6,1.1,0.5,2.4,0.1,0.1,0.2,0.5,2.6,147,63,183,43,191,179,212,98,126,165,340,286,220,154,330,169,92,160,1,2025-26,Regular Season,Misc
Players,201143,Al Horford,Al,1610612744,GSW,39.0,16,7,9,0.438,2.8,0.0,0.0,0.0,0.3,0.5,0.8,0.3,2.0,0.1,0.0,0.2,0.1,2.9,193,204,303,301,198,247,244,183,250,150,227,215,266,63,1,164,322,131,1,2025-26,Regular Season,Misc
Players,1627936,Alex Caruso,Alex,1610612760,OKC,32.0,19,14,5,0.737,3.3,0.6,0.2,0.1,0.1,0.9,1.2,0.3,2.7,0.1,0.1,0.3,0.1,3.2,163,80,183,54,125,19,177,131,308,270,374,193,167,80,410,231,330,99,1,2025-26,Regular Season,Misc
Players,1642259,Alex Sarr,Alex,1610612764,WAS,20.0,14,7,7,0.5,4.3,0.4,0.3,0.0,1.1,2.0,1.8,0.5,3.4,0.4,0.2,0.5,0.4,4.4,217,204,251,213,28,45,76,183,33,449,460,286,80,5,468,388,125,48,1,2025-26,Regular Season,Misc
Players,1642918,Alijah Martin,Alijah,1610612761,TOR,24.0,1,1,0,1.0,9.8,1.0,0.0,1.0,0.0,5.0,2.0,0.0,6.0,1.0,0.0,1.0,1.0,11.2,442,383,1,1,1,4,244,2,321,483,465,1,6,1,1,470,12,1,1,2025-26,Regular Season,Misc
Players,1631214,Alondes Williams,Alondes,1610612764,WAS,26.0,2,2,0,1.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,412,346,1,1,403,247,244,183,43,1,1,1,436,188,1,1,337,268,1,2025-26,Regular Season,Misc
Players,1630578,Alperen Sengun,Alperen,1610612745,HOU,23.0,36,18,18,0.5,4.2,0.3,0.3,0.1,1.9,1.8,1.1,0.9,4.2,0.2,0.3,0.6,0.8,4.9,13,27,462,213,37,97,85,148,9,439,345,436,28,31,476,436,25,33,1,2025-26,Regular Season,Misc
Players,1642873,Amari Williams,Amari,1610612738,BOS,24.0,3,3,0,1.0,1.7,0.0,0.0,0.0,0.7,0.0,0.7,0.0,2.7,0.3,0.0,0.0,0.3,2.5,390,308,1,1,353,247,244,183,108,1,190,1,178,7,1,1,134,168,1,2025-26,Regular Season,Misc
Players,1641708,Amen Thompson,Amen,1610612745,HOU,23.0,40,18,22,0.45,4.2,0.1,0.2,0.1,1.3,2.0,1.3,0.9,4.7,0.0,0.1,0.5,0.5,3.4,5,27,477,283,34,198,125,135,20,449,388,423,20,187,382,369,92,84,1,2025-26,Regular Season,Misc
Players,1629599,Amir Coffey,Amir,1610612756,PHX,28.0,3,2,1,0.667,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.7,0.7,0.3,390,346,36,72,407,247,244,183,321,1,1,357,409,188,1,450,38,413,2,2025-26,Regular Season,Misc
Players,1643158,Andersson Garcia,Andersson,1610612762,UTA,25.0,2,0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.6,412,438,86,438,318,247,244,183,321,449,465,1,387,188,1,388,337,390,1,2025-26,Regular Season,Misc
Players,203083,Andre Drummond,Andre,1610612755,PHI,32.0,12,7,5,0.583,2.6,0.0,0.2,0.0,0.5,0.3,0.5,0.2,2.2,0.1,0.1,0.3,0.3,2.4,247,204,183,140,227,247,165,183,148,117,145,156,253,101,390,213,184,182,1,2025-26,Regular Season,Misc
Players,1641748,Andre Jackson Jr.,Andre,1610612749,MIL,24.0,1,0,1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,438,36,438,436,247,244,183,321,1,1,1,436,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1629614,Andrew Nembhard,Andrew,1610612754,IND,26.0,22,8,14,0.364,3.5,0.1,0.1,0.0,0.8,1.2,1.2,0.2,2.7,0.0,0.0,0.6,0.3,2.5,128,180,411,353,93,193,219,183,81,358,362,162,169,160,323,445,171,172,1,2025-26,Regular Season,Misc
Players,203952,Andrew Wiggins,Andrew,1610612748,MIA,31.0,25,13,12,0.52,3.3,0.4,0.1,0.5,0.5,0.5,1.2,0.5,3.3,0.0,0.0,0.3,0.4,3.3,96,91,373,203,128,65,224,16,161,162,387,304,96,188,1,248,104,89,1,2025-26,Regular Season,Misc
Players,1629014,Anfernee Simons,Anfernee,1610612741,CHI,26.0,20,8,12,0.4,1.3,0.1,0.2,0.0,0.1,0.4,0.5,0.0,1.1,0.0,0.1,0.3,0.3,1.0,147,180,373,330,391,213,180,183,310,125,139,1,383,188,330,270,184,363,2,2025-26,Regular Season,Misc
Players,1641710,Anthony Black,Anthony,1610612753,ORL,22.0,25,17,8,0.68,4.3,0.6,0.0,0.5,1.0,1.2,1.5,0.6,3.2,0.1,0.0,0.4,0.4,3.5,96,41,279,68,26,22,244,16,42,370,436,337,105,68,310,316,122,81,1,2025-26,Regular Season,Misc
Players,203076,Anthony Davis,Anthony,1610612764,WAS,33.0,12,7,5,0.583,2.8,0.3,0.5,0.0,0.8,0.7,0.5,0.5,3.5,0.2,0.0,0.5,0.3,2.9,247,204,183,140,196,109,18,183,76,198,145,286,73,40,1,388,184,127,1,2025-26,Regular Season,Misc
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,24.0,23,14,9,0.609,4.0,0.9,0.7,0.8,2.1,1.7,0.5,0.6,3.5,0.1,0.0,0.5,0.8,8.1,117,80,303,114,47,8,10,4,5,433,159,323,78,61,1,382,28,6,1,2025-26,Regular Season,Misc
Players,1630264,Anthony Gill,Anthony,1610612764,WAS,33.0,9,4,5,0.444,2.5,0.0,0.0,0.2,0.4,1.0,1.2,0.4,2.7,0.1,0.0,0.3,0.2,1.2,284,279,183,292,248,247,244,63,170,290,380,262,178,73,1,286,216,320,1,2025-26,Regular Season,Misc
Players,1630574,Ariel Hukporti,Ariel,1610612752,NYK,23.0,7,4,3,0.571,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.4,309,279,123,153,393,247,244,183,321,1,1,253,434,188,1,1,337,407,1,2025-26,Regular Season,Misc
Players,1642854,Asa Newell,Asa,1610612737,ATL,20.0,2,0,2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,412,438,86,438,470,247,244,183,321,1,1,1,436,188,1,1,337,390,1,2025-26,Regular Season,Misc
Players,1641709,Ausar Thompson,Ausar,1610612765,DET,23.0,36,24,12,0.667,2.6,0.2,0.2,0.2,0.6,1.2,0.6,0.5,1.7,0.1,0.0,0.3,0.1,2.3,13,4,373,72,235,165,126,86,138,360,164,309,320,101,1,279,308,206,1,2025-26,Regular Season,Misc
Players,1630559,Austin Reaves,Austin,1610612747,LAL,27.0,19,14,5,0.737,3.4,0.1,0.3,0.1,0.6,1.4,0.9,0.7,2.9,0.1,0.1,0.3,0.6,2.3,163,80,183,54,110,245,65,175,123,396,275,388,138,150,334,284,58,200,1,2025-26,Regular Season,Misc
Players,1630245,Ayo Dosunmu,Ayo,1610612750,MIN,26.0,26,14,12,0.538,2.3,0.2,0.0,0.1,0.3,0.7,1.0,0.4,2.5,0.0,0.0,0.2,0.2,1.9,89,80,373,184,282,125,244,125,224,195,303,251,211,188,308,143,212,252,2,2025-26,Regular Season,Misc
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,28.0,29,13,16,0.448,2.8,0.3,0.4,0.1,0.3,0.6,0.9,0.4,3.0,0.0,0.0,0.4,0.6,2.6,49,91,437,288,190,84,36,162,211,173,276,247,135,188,295,328,49,159,1,2025-26,Regular Season,Misc
Players,1631248,Baylor Scheierman,Baylor,1610612738,BOS,25.0,12,7,5,0.583,2.3,0.0,0.0,0.0,0.0,0.2,1.5,0.3,1.3,0.0,0.0,0.2,0.0,1.0,247,204,183,140,284,247,244,183,321,92,429,182,361,188,1,146,337,354,1,2025-26,Regular Season,Misc
Players,1642879,Ben Saraf,Ben,1610612751,BKN,19.0,7,0,7,0.0,2.6,0.3,0.3,0.3,1.1,0.9,0.7,0.0,1.4,0.0,0.0,0.4,0.3,1.9,309,438,251,438,231,88,76,42,33,261,216,1,352,188,1,351,159,247,1,2025-26,Regular Season,Misc
Players,1641767,Ben Sheppard,Ben,1610612754,IND,24.0,17,4,13,0.235,2.7,0.2,0.2,0.1,0.2,2.0,1.1,0.3,2.6,0.0,0.1,0.5,0.2,1.1,186,279,397,413,217,160,119,170,258,449,332,208,195,188,348,419,248,342,1,2025-26,Regular Season,Misc
Players,1631097,Bennedict Mathurin,Bennedict,1610612746,LAC,23.0,22,8,14,0.364,4.2,0.5,0.3,0.5,0.7,1.3,1.7,0.3,3.8,0.0,0.0,0.5,0.9,3.3,128,180,411,353,33,25,90,18,99,385,453,216,53,160,1,424,21,96,2,2025-26,Regular Season,Misc
Players,1643016,Bez Mbeng,Bez,1610612762,UTA,22.0,5,0,5,0.0,2.3,0.0,0.0,0.0,0.0,2.4,2.2,0.8,2.0,0.0,0.0,1.0,0.0,1.6,350,438,183,438,285,247,244,183,321,471,474,405,266,188,1,470,337,280,1,2025-26,Regular Season,Misc
Players,1641731,Bilal Coulibaly,Bilal,1610612764,WAS,21.0,13,8,5,0.615,2.7,0.2,0.1,0.0,0.5,1.0,0.5,0.2,2.0,0.2,0.2,0.5,0.3,3.6,234,180,183,109,210,174,227,183,164,290,161,153,266,46,450,422,148,76,1,2025-26,Regular Season,Misc
Players,1642396,Blake Hinson,Blake,1610612762,UTA,26.0,1,1,0,1.0,5.4,0.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,442,383,1,1,4,247,244,183,321,483,478,1,6,188,1,1,337,10,1,2025-26,Regular Season,Misc
Players,1626171,Bobby Portis,Bobby,1610612749,MIL,31.0,19,10,9,0.526,1.8,0.0,0.0,0.0,0.3,0.3,0.8,0.6,1.1,0.0,0.0,0.3,0.1,1.1,163,132,303,200,339,247,244,183,222,109,259,330,385,188,1,284,330,350,1,2025-26,Regular Season,Misc
Players,203992,Bogdan Bogdanović,Bogdan,1610612746,LAC,33.0,6,1,5,0.167,3.8,0.0,0.0,0.0,0.3,1.2,1.3,0.8,5.0,0.0,0.0,0.5,0.0,1.2,334,383,183,429,62,247,244,183,214,352,409,413,13,188,1,388,337,338,1,2025-26,Regular Season,Misc
Players,1630538,Bones Hyland,Bones,1610612750,MIN,25.0,12,5,7,0.417,1.4,0.0,0.3,0.0,0.0,1.0,0.3,0.3,1.0,0.0,0.0,0.3,0.1,0.9,247,256,251,322,381,247,100,183,321,290,99,218,387,188,1,286,308,369,1,2025-26,Regular Season,Misc
Players,1641764,Brandin Podziemski,Brandin,1610612744,GSW,23.0,31,13,18,0.419,3.0,0.0,0.1,0.0,0.5,0.9,0.9,0.4,2.3,0.0,0.0,0.3,0.2,2.8,36,91,462,321,167,247,235,183,146,266,268,229,231,181,1,228,215,141,1,2025-26,Regular Season,Misc
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,29.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,383,1,1,482,247,244,183,321,1,1,1,436,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1627742,Brandon Ingram,Brandon,1610612761,TOR,28.0,32,19,13,0.594,3.2,0.5,0.2,0.1,0.8,0.6,0.8,0.7,2.6,0.1,0.0,0.3,0.3,3.4,29,15,397,135,131,27,146,167,91,179,260,385,199,93,1,282,184,88,1,2025-26,Regular Season,Misc
Players,1641706,Brandon Miller,Brandon,1610612766,CHA,23.0,20,10,10,0.5,3.3,0.2,0.0,0.1,0.2,0.8,1.1,0.3,3.4,0.2,0.1,0.5,0.4,2.9,147,132,327,213,117,139,244,135,273,229,340,182,84,49,404,369,104,133,1,2025-26,Regular Season,Misc
Players,1630314,Brandon Williams,Brandon,1610612742,DAL,26.0,22,11,11,0.5,3.3,0.1,0.1,0.0,0.5,0.8,0.7,0.5,2.9,0.0,0.2,0.5,0.5,2.8,128,115,352,213,127,193,194,180,168,234,221,274,142,160,458,375,65,139,1,2025-26,Regular Season,Misc
Players,1641729,Brice Sensabaugh,Brice,1610612762,UTA,22.0,16,8,8,0.5,3.1,0.3,0.0,0.1,0.4,0.8,1.1,0.7,2.6,0.0,0.1,0.1,0.3,2.7,193,180,279,213,153,109,244,120,198,241,333,375,191,188,353,129,184,148,1,2025-26,Regular Season,Misc
Players,1642355,Bronny James,Bronny,1610612747,LAL,21.0,1,1,0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,383,1,1,402,247,244,183,321,1,1,1,436,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,201572,Brook Lopez,Brook,1610612746,LAC,38.0,11,6,5,0.545,3.6,0.2,0.2,0.0,0.7,1.6,2.0,0.5,3.6,0.2,0.0,0.4,0.1,3.3,265,233,183,177,83,155,151,183,99,432,465,274,60,36,1,317,304,95,1,2025-26,Regular Season,Misc
Players,1628971,Bruce Brown,Bruce,1610612743,DEN,29.0,34,18,16,0.529,2.1,0.1,0.0,0.1,0.1,0.9,0.7,0.5,2.1,0.0,0.0,0.1,0.1,1.1,22,27,437,194,309,241,244,123,304,282,208,279,261,188,288,118,307,346,1,2025-26,Regular Season,Misc
Players,1631121,Bryce McGowens,Bryce,1610612740,NOP,23.0,7,3,4,0.429,1.8,0.4,0.0,0.0,0.3,1.0,0.9,0.0,2.9,0.0,0.0,0.0,0.0,1.2,309,308,151,306,349,45,244,183,233,290,263,1,151,188,1,1,337,327,1,2025-26,Regular Season,Misc
Players,1642267,Bub Carrington,Bub,1610612764,WAS,20.0,18,8,10,0.444,2.8,0.3,0.7,0.0,0.0,1.1,1.1,0.5,2.2,0.1,0.1,0.3,0.2,2.2,172,180,327,292,206,97,7,183,321,323,345,286,246,141,341,245,216,214,1,2025-26,Regular Season,Misc
Players,1627741,Buddy Hield,Buddy,1610612737,ATL,33.0,7,3,4,0.429,1.7,0.0,0.0,0.0,0.3,0.3,0.4,0.0,2.0,0.0,0.0,0.0,0.3,1.5,309,308,151,306,352,247,244,183,233,112,133,1,266,188,1,1,159,292,1,2025-26,Regular Season,Misc
Players,203468,CJ McCollum,CJ,1610612737,ATL,34.0,26,14,12,0.538,3.9,0.1,0.5,0.3,0.7,1.6,1.4,1.0,2.9,0.1,0.3,0.3,0.3,4.1,89,80,373,184,52,232,26,27,107,424,422,456,139,71,474,306,131,56,2,2025-26,Regular Season,Misc
Players,1630595,Cade Cunningham,Cade,1610612765,DET,24.0,31,21,10,0.677,3.4,0.3,0.2,0.4,2.1,1.4,0.8,1.0,2.6,0.1,0.0,0.5,1.1,5.9,36,7,327,71,104,81,142,26,6,393,248,440,188,90,290,374,5,13,1,2025-26,Regular Season,Misc
Players,1631126,Caleb Love,Caleb,1610612757,POR,24.0,12,7,5,0.583,2.8,0.2,0.0,0.2,0.2,1.1,0.3,0.8,2.2,0.1,0.0,0.1,0.3,2.4,247,204,183,140,207,165,244,86,283,330,113,390,253,101,1,113,184,186,1,2025-26,Regular Season,Misc
Players,1628997,Caleb Martin,Caleb,1610612742,DAL,30.0,13,5,8,0.385,0.5,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.5,0.0,0.0,0.2,0.0,0.1,234,256,279,343,449,247,244,183,321,103,87,1,427,188,1,205,337,425,1,2025-26,Regular Season,Misc
Players,1642285,Cam Spencer,Cam,1610612763,MEM,26.0,28,11,17,0.393,1.9,0.0,0.3,0.0,0.1,0.8,0.2,0.8,1.9,0.0,0.1,0.1,0.0,2.1,61,115,452,339,331,247,100,183,292,248,96,412,307,188,365,106,336,216,1,2025-26,Regular Season,Misc
Players,1630560,Cam Thomas,Cam,1610612749,MIL,24.0,6,1,5,0.167,2.1,0.0,0.0,0.0,0.3,0.2,1.3,0.0,1.3,0.0,0.2,0.3,0.2,2.0,334,383,183,429,302,247,244,183,214,92,409,1,361,188,452,286,249,244,2,2025-26,Regular Season,Misc
Players,1641715,Cam Whitmore,Cam,1610612764,WAS,21.0,4,1,3,0.25,3.2,0.0,0.3,0.5,0.5,1.8,1.8,1.0,3.5,0.0,0.0,0.5,0.5,1.4,371,383,123,402,138,247,100,10,148,439,457,441,73,188,1,388,65,309,1,2025-26,Regular Season,Misc
Players,1629661,Cameron Johnson,Cameron,1610612743,DEN,30.0,23,11,12,0.478,4.3,0.1,0.1,0.1,0.1,1.2,1.2,1.0,3.7,0.1,0.0,0.5,0.2,2.4,117,115,373,262,30,224,196,118,314,355,359,437,58,98,318,382,227,185,1,2025-26,Regular Season,Misc
Players,1626166,Cameron Payne,Cameron,1610612755,PHI,31.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,383,1,1,478,247,244,183,321,1,1,1,436,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1627747,Caris LeVert,Caris,1610612765,DET,31.0,15,8,7,0.533,2.6,0.1,0.1,0.1,0.3,1.2,0.8,0.3,2.0,0.1,0.0,0.1,0.4,2.3,211,180,251,192,229,197,234,114,247,361,243,194,266,59,1,135,104,196,1,2025-26,Regular Season,Misc
Players,1642868,Carter Bryant,Carter,1610612759,SAS,20.0,3,2,1,0.667,0.8,1.0,0.0,0.0,0.0,0.0,0.7,0.0,1.3,0.0,0.0,0.3,0.0,1.0,390,346,36,72,433,4,244,183,321,1,190,1,361,188,1,286,337,356,1,2025-26,Regular Season,Misc
Players,1641717,Cason Wallace,Cason,1610612760,OKC,22.0,27,18,9,0.667,3.0,0.2,0.1,0.1,0.4,0.8,0.8,0.2,2.9,0.0,0.1,0.2,0.1,2.0,72,27,303,72,164,152,202,126,201,235,253,175,145,169,375,189,315,240,1,2025-26,Regular Season,Misc
Players,1642907,Cedric Coward,Cedric,1610612763,MEM,22.0,28,12,16,0.429,3.2,0.3,0.3,0.3,0.6,1.7,1.0,0.9,2.6,0.1,0.1,0.3,0.3,3.0,61,103,437,306,139,88,76,42,129,434,330,416,189,120,436,250,159,125,1,2025-26,Regular Season,Misc
Players,1643052,Chaney Johnson,Chaney,1610612751,BKN,23.0,4,0,4,0.0,2.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.5,0.0,0.0,0.8,0.3,2.2,371,438,151,438,278,247,244,183,321,1,388,1,345,188,1,465,184,212,1,2025-26,Regular Season,Misc
Players,1642404,Chaz Lanier,Chaz,1610612765,DET,24.0,2,2,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,346,1,1,473,247,244,183,321,1,1,1,436,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1631096,Chet Holmgren,Chet,1610612760,OKC,23.0,27,20,7,0.741,3.7,0.2,0.6,0.0,0.7,0.9,1.2,0.4,2.8,0.0,0.1,0.5,0.7,3.8,72,10,251,51,72,152,14,182,95,259,364,235,157,169,415,385,38,64,1,2025-26,Regular Season,Misc
Players,1628449,Chris Boucher,Chris,1610612738,BOS,33.0,1,0,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,442,438,36,438,445,247,244,183,321,1,1,1,266,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1641753,Chris Livingston,Chris,1610612739,CLE,22.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,438,36,438,478,247,244,183,321,1,1,1,436,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1631128,Christian Braun,Christian,1610612743,DEN,24.0,21,10,11,0.476,5.0,0.1,0.1,0.1,0.0,1.7,1.1,1.3,5.0,0.1,0.0,0.4,0.2,1.8,137,132,352,264,11,217,215,140,321,437,351,470,12,91,325,330,210,264,1,2025-26,Regular Season,Misc
