SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX,SEASON,SEASON_TYPE
22025,1628970,Miles Bridges,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.325,71,0.137,0.769,0.343,0.081,0.063,0.075,0.0,0.369,0.383,160,123,47,137,90,2025-26,Regular Season
22025,1630532,Franz Wagner,1610612753,ORL,Orlando Magic,PRBallHandler,Offensive,0.859,28,0.224,1.008,0.473,0.142,0.125,0.133,0.025,0.475,0.516,120,121,43,91,48,2025-26,Regular Season
22025,203897,Zach LaVine,1610612758,SAC,Sacramento Kings,PRBallHandler,Offensive,0.782,36,0.203,0.976,0.4,0.089,0.105,0.089,0.0,0.411,0.49,124,121,40,100,60,2025-26,Regular Season
22025,1629632,Coby White,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.347,28,0.298,0.776,0.369,0.141,0.205,0.115,0.006,0.378,0.403,156,121,38,103,65,2025-26,Regular Season
22025,1631108,Max Christie,1610612742,DAL,Dallas Mavericks,PRBallHandler,Offensive,0.73,69,0.155,0.942,0.434,0.074,0.124,0.058,0.017,0.413,0.5,121,114,43,99,56,2025-26,Regular Season
22025,1626181,Norman Powell,1610612748,MIA,Miami Heat,PRBallHandler,Offensive,0.846,51,0.112,1.0,0.438,0.168,0.15,0.15,0.027,0.451,0.481,113,113,35,80,45,2025-26,Regular Season
22025,1630591,Jalen Suggs,1610612753,ORL,Orlando Magic,PRBallHandler,Offensive,0.203,49,0.22,0.7,0.344,0.05,0.194,0.05,0.006,0.306,0.406,160,112,42,122,80,2025-26,Regular Season
22025,1629673,Jordan Poole,1610612740,NOP,New Orleans Pelicans,PRBallHandler,Offensive,0.308,37,0.283,0.759,0.271,0.152,0.131,0.124,0.021,0.324,0.346,145,110,29,107,78,2025-26,Regular Season
22025,1631097,Bennedict Mathurin,1610612754,IND,Indiana Pacers,PRBallHandler,Offensive,0.846,25,0.256,1.0,0.446,0.119,0.128,0.11,0.009,0.45,0.512,109,109,37,83,46,2025-26,Regular Season
22025,2544,LeBron James,1610612747,LAL,Los Angeles Lakers,PRBallHandler,Offensive,0.546,54,0.114,0.865,0.42,0.119,0.19,0.095,0.008,0.405,0.483,126,109,37,88,51,2025-26,Regular Season
22025,202331,Paul George,1610612755,PHI,Philadelphia 76ers,PRBallHandler,Offensive,0.969,33,0.156,1.213,0.514,0.101,0.079,0.101,0.011,0.517,0.615,89,108,38,74,36,2025-26,Regular Season
22025,1642914,Javon Small,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.718,39,0.319,0.939,0.447,0.07,0.211,0.061,0.026,0.377,0.565,114,107,38,85,47,2025-26,Regular Season
22025,203999,Nikola Jokić,1610612743,DEN,Denver Nuggets,PRBallHandler,Offensive,0.377,61,0.087,0.788,0.376,0.144,0.227,0.114,0.015,0.364,0.441,132,104,32,85,53,2025-26,Regular Season
22025,1630175,Cole Anthony,1610612749,MIL,Milwaukee Bucks,PRBallHandler,Offensive,0.24,32,0.511,0.722,0.435,0.049,0.222,0.035,0.021,0.347,0.449,144,104,47,108,61,2025-26,Regular Season
22025,1630700,Dyson Daniels,1610612737,ATL,Atlanta Hawks,PRBallHandler,Offensive,0.798,72,0.113,0.981,0.548,0.078,0.146,0.078,0.039,0.485,0.548,103,101,46,84,38,2025-26,Regular Season
22025,1642907,Cedric Coward,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.252,58,0.181,0.727,0.369,0.065,0.194,0.058,0.0,0.338,0.417,139,101,38,103,65,2025-26,Regular Season
22025,1641713,GG Jackson,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.736,54,0.158,0.943,0.493,0.2,0.19,0.2,0.048,0.467,0.529,105,99,34,69,35,2025-26,Regular Season
22025,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,PRBallHandler,Offensive,0.877,14,0.309,1.021,0.405,0.084,0.053,0.084,0.021,0.421,0.5,95,97,34,84,50,2025-26,Regular Season
22025,1642377,Jaylen Wells,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.549,66,0.138,0.866,0.385,0.063,0.134,0.054,0.009,0.366,0.467,112,97,35,91,56,2025-26,Regular Season
22025,1631126,Caleb Love,1610612757,POR,Portland Trail Blazers,PRBallHandler,Offensive,0.356,44,0.229,0.782,0.376,0.04,0.145,0.04,0.0,0.347,0.446,124,97,38,101,63,2025-26,Regular Season
22025,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,PRBallHandler,Offensive,0.574,68,0.116,0.881,0.449,0.073,0.128,0.055,0.018,0.422,0.489,109,96,40,89,49,2025-26,Regular Season
