PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,EFF_FG_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,8,0,0.0,0,0.0,0,0.0,6,1.0,4,1.0,2,1.0,0.8,2025-26,Regular Season,Efficiency
1626181,Norman Powell,1610612748,MIA,55,28,27,1654.0,1215,417,0.572,295,0.417,282,0.397,26,0.8,4,0.667,19,0.412,0.56,2025-26,Regular Season,Efficiency
1628384,OG Anunoby,1610612752,NYK,64,42,22,2135.0,1081,256,0.509,401,0.415,91,0.274,155,0.736,14,0.545,54,0.667,0.582,2025-26,Regular Season,Efficiency
1630167,Obi Toppin,1610612754,IND,19,3,16,322.0,190,26,0.643,83,0.403,8,0.19,53,0.862,8,0.8,10,0.667,0.588,2025-26,Regular Season,Efficiency
1630534,Ochai Agbaji,1610612751,BKN,61,27,34,955.0,302,48,0.45,81,0.243,29,0.462,73,0.688,0,0.0,14,0.556,0.494,2025-26,Regular Season,Efficiency
1630846,Olivier Sarr,1610612739,CLE,1,1,0,4.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2025-26,Regular Season,Efficiency
1641765,Olivier-Maxence Prosper,1610612763,MEM,51,16,35,950.0,493,85,0.567,150,0.385,17,0.286,103,0.737,4,0.5,48,0.667,0.623,2025-26,Regular Season,Efficiency
1630209,Omer Yurtseven,1610612744,GSW,9,3,6,104.0,34,0,0.0,4,0.286,0,0.0,22,0.5,6,1.0,3,1.0,0.423,2025-26,Regular Season,Efficiency
1630168,Onyeka Okongwu,1610612737,ATL,71,40,31,2201.0,1091,185,0.497,425,0.384,30,0.341,324,0.63,35,0.389,104,0.582,0.567,2025-26,Regular Season,Efficiency
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,7,0,0.0,3,0.5,0,0.0,4,0.667,0,0.0,0,0.0,0.7,2025-26,Regular Season,Efficiency
1631131,Oscar Tshiebwe,1610612762,UTA,23,2,21,347.0,150,5,0.667,8,0.571,0,0.0,110,0.681,2,1.0,27,0.522,0.631,2025-26,Regular Season,Efficiency
1642345,Oso Ighodaro,1610612756,PHX,77,42,35,1715.0,503,82,0.5,24,0.4,14,0.5,262,0.688,5,0.5,101,0.584,0.651,2025-26,Regular Season,Efficiency
1631172,Ousmane Dieng,1610612749,MIL,52,31,21,932.0,364,99,0.495,119,0.421,131,0.357,17,0.533,0,0.0,6,0.333,0.512,2025-26,Regular Season,Efficiency
1629023,P.J. Washington,1610612742,DAL,55,15,40,1706.0,778,203,0.47,208,0.34,43,0.297,172,0.605,25,0.435,79,0.625,0.504,2025-26,Regular Season,Efficiency
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,86,2,0.5,9,0.429,0,0.0,57,0.489,0,0.0,11,0.667,0.534,2025-26,Regular Season,Efficiency
1642359,Pacôme Dadiet,1610612752,NYK,27,17,10,105.0,34,0,0.0,15,0.227,3,0.143,2,0.5,0,0.0,6,1.0,0.4,2025-26,Regular Season,Efficiency
1631094,Paolo Banchero,1610612753,ORL,67,34,33,2332.0,1488,603,0.46,178,0.441,247,0.3,185,0.725,79,0.531,77,0.6,0.494,2025-26,Regular Season,Efficiency
1627783,Pascal Siakam,1610612754,IND,62,17,45,2057.0,1485,519,0.529,259,0.34,330,0.421,186,0.685,122,0.505,78,0.469,0.529,2025-26,Regular Season,Efficiency
1626192,Pat Connaughton,1610612766,CHA,39,24,15,287.0,110,24,0.526,60,0.4,5,0.667,5,0.667,0,0.0,6,0.75,0.584,2025-26,Regular Season,Efficiency
1630311,Pat Spencer,1610612744,GSW,61,29,32,1105.0,434,153,0.476,99,0.393,138,0.362,53,0.61,2,0.25,25,0.643,0.5,2025-26,Regular Season,Efficiency
1631116,Patrick Baldwin Jr.,1610612758,SAC,9,3,6,102.0,33,6,0.4,15,0.385,5,1.0,5,0.286,0,0.0,1,0.0,0.519,2025-26,Regular Season,Efficiency
1630172,Patrick Williams,1610612741,CHI,67,22,45,1316.0,444,109,0.413,210,0.347,82,0.41,27,0.414,2,0.25,5,0.2,0.469,2025-26,Regular Season,Efficiency
202331,Paul George,1610612755,PHI,32,20,12,990.0,566,106,0.455,214,0.426,173,0.402,15,0.417,19,0.471,17,0.6,0.539,2025-26,Regular Season,Efficiency
1630194,Paul Reed,1610612765,DET,60,43,17,823.0,445,68,0.625,54,0.368,12,0.4,196,0.622,2,0.25,85,0.527,0.617,2025-26,Regular Season,Efficiency
1630202,Payton Pritchard,1610612738,BOS,75,51,24,2431.0,1272,480,0.555,378,0.404,493,0.432,34,0.727,0,0.0,16,0.583,0.557,2025-26,Regular Season,Efficiency
1642362,Payton Sandfort,1610612760,OKC,2,2,0,7.0,4,0,0.0,3,0.25,0,0.0,1,0.0,0,0.0,0,0.0,0.3,2025-26,Regular Season,Efficiency
1641796,Pelle Larsson,1610612748,MIA,66,36,30,1740.0,743,258,0.552,165,0.337,27,0.316,106,0.662,2,0.333,25,0.533,0.554,2025-26,Regular Season,Efficiency
1631250,Pete Nance,1610612749,MIL,44,13,31,669.0,241,6,0.429,141,0.452,6,0.182,62,0.721,4,0.667,4,0.333,0.671,2025-26,Regular Season,Efficiency
1631212,Peyton Watson,1610612743,DEN,54,36,18,1598.0,789,164,0.434,231,0.457,102,0.353,119,0.527,0,0.0,69,0.625,0.56,2025-26,Regular Season,Efficiency
1630173,Precious Achiuwa,1610612758,SAC,69,19,50,1631.0,683,144,0.504,85,0.319,26,0.317,289,0.627,8,0.444,71,0.582,0.563,2025-26,Regular Season,Efficiency
1629656,Quentin Grimes,1610612755,PHI,70,40,30,2095.0,957,264,0.556,273,0.381,138,0.277,48,0.75,2,1.0,20,0.714,0.54,2025-26,Regular Season,Efficiency
1631245,Quenton Jackson,1610612754,IND,44,9,35,761.0,375,114,0.474,86,0.403,40,0.288,24,0.733,0,0.0,11,1.0,0.556,2025-26,Regular Season,Efficiency
1642366,Quinten Post,1610612744,GSW,67,32,35,1159.0,513,31,0.412,279,0.351,28,0.375,118,0.757,22,0.643,18,0.5,0.546,2025-26,Regular Season,Efficiency
1629628,RJ Barrett,1610612761,TOR,53,31,22,1595.0,1019,304,0.493,260,0.344,58,0.351,166,0.773,20,0.467,57,0.595,0.556,2025-26,Regular Season,Efficiency
1642853,Rasheer Fleming,1610612756,PHX,51,27,24,597.0,216,13,0.375,120,0.348,0,0.0,35,0.394,0,0.0,16,0.778,0.51,2025-26,Regular Season,Efficiency
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,64,18,0.28,24,0.258,14,0.238,0,0.0,0,0.0,2,0.5,0.384,2025-26,Regular Season,Efficiency
1641712,Rayan Rupert,1610612763,MEM,61,29,32,952.0,262,48,0.368,96,0.323,39,0.41,33,0.533,0,0.0,2,0.2,0.467,2025-26,Regular Season,Efficiency
1642263,Reed Sheppard,1610612745,HOU,77,48,29,2037.0,1050,204,0.481,455,0.413,324,0.388,6,0.5,0,0.0,13,0.5,0.551,2025-26,Regular Season,Efficiency
1642434,Riley Minix,1610612739,CLE,6,5,1,24.0,19,2,0.5,9,0.6,2,0.5,6,1.0,0,0.0,0,0.0,0.792,2025-26,Regular Season,Efficiency
1642265,Rob Dillingham,1610612741,CHI,60,27,33,838.0,330,139,0.438,76,0.377,81,0.321,6,0.429,0,0.0,4,0.5,0.427,2025-26,Regular Season,Efficiency
1629057,Robert Williams III,1610612757,POR,55,28,27,932.0,368,4,0.5,29,0.355,2,1.0,290,0.753,1,0.0,30,0.75,0.731,2025-26,Regular Season,Efficiency
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,6,0,0.0,0,0.0,0,0.0,4,0.667,0,0.0,0,0.0,0.6,2025-26,Regular Season,Efficiency
1631199,Ron Harper Jr.,1610612738,BOS,26,19,7,268.0,89,10,0.556,60,0.351,10,0.444,8,0.667,0,0.0,2,1.0,0.53,2025-26,Regular Season,Efficiency
1641842,Ronald Holland II,1610612765,DET,73,52,21,1448.0,590,165,0.489,117,0.231,9,0.108,98,0.647,0,0.0,19,0.5,0.471,2025-26,Regular Season,Efficiency
1626220,Royce O'Neale,1610612756,PHX,74,41,33,2129.0,734,45,0.365,477,0.412,145,0.398,18,0.6,0,0.0,6,0.75,0.588,2025-26,Regular Season,Efficiency
203497,Rudy Gobert,1610612750,MIN,74,45,29,2317.0,812,24,0.423,8,0.267,0,0.0,653,0.755,10,0.8,106,0.632,0.686,2025-26,Regular Season,Efficiency
1629060,Rui Hachimura,1610612747,LAL,63,44,19,1773.0,697,89,0.513,317,0.436,175,0.548,116,0.671,21,0.429,54,0.733,0.602,2025-26,Regular Season,Efficiency
201566,Russell Westbrook,1610612758,SAC,64,16,48,1853.0,971,298,0.506,306,0.343,206,0.366,61,0.591,24,0.615,17,0.875,0.503,2025-26,Regular Season,Efficiency
1642346,Ryan Dunn,1610612756,PHX,66,38,28,1277.0,386,42,0.34,159,0.349,5,0.118,102,0.61,0,0.0,28,0.667,0.53,2025-26,Regular Season,Efficiency
1641750,Ryan Kalkbrenner,1610612766,CHA,65,37,28,1404.0,502,0,0.0,6,0.429,0,0.0,440,0.762,9,0.667,54,0.821,0.746,2025-26,Regular Season,Efficiency
1642948,Ryan Nembhard,1610612742,DAL,56,19,37,1045.0,348,106,0.395,90,0.392,162,0.365,2,1.0,0,0.0,0,0.0,0.475,2025-26,Regular Season,Efficiency
1631157,Ryan Rollins,1610612749,MIL,72,28,44,2310.0,1234,415,0.511,297,0.419,434,0.428,27,0.6,0,0.0,10,0.833,0.56,2025-26,Regular Season,Efficiency
1630180,Saddiq Bey,1610612740,NOP,71,24,47,2207.0,1239,344,0.524,350,0.378,166,0.33,154,0.659,103,0.382,32,0.542,0.53,2025-26,Regular Season,Efficiency
1630573,Sam Hauser,1610612738,BOS,74,51,23,1832.0,676,31,0.538,467,0.392,139,0.422,45,0.655,0,0.0,14,0.714,0.582,2025-26,Regular Season,Efficiency
1630241,Sam Merrill,1610612739,CLE,50,35,15,1322.0,636,54,0.525,358,0.438,124,0.354,47,0.778,0,0.0,19,0.615,0.624,2025-26,Regular Season,Efficiency
1630572,Sandro Mamukelashvili,1610612761,TOR,75,41,34,1643.0,841,112,0.56,310,0.377,20,0.333,212,0.645,16,0.5,78,0.659,0.612,2025-26,Regular Season,Efficiency
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,602,137,0.527,204,0.366,56,0.353,128,0.6,18,0.5,32,0.6,0.553,2025-26,Regular Season,Efficiency
1630703,Scoot Henderson,1610612757,POR,26,16,10,616.0,365,124,0.436,80,0.342,101,0.4,10,0.714,0,0.0,4,0.4,0.498,2025-26,Regular Season,Efficiency
1630567,Scottie Barnes,1610612761,TOR,75,42,33,2528.0,1367,397,0.521,226,0.366,234,0.424,308,0.645,80,0.419,137,0.615,0.534,2025-26,Regular Season,Efficiency
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,114,36,0.433,24,0.444,26,0.343,7,0.429,0,0.0,4,0.5,0.5,2025-26,Regular Season,Efficiency
1642951,Sean Pedulla,1610612746,LAC,5,3,2,26.0,13,4,0.667,6,0.333,3,0.25,0,0.0,0,0.0,0,0.0,0.5,2025-26,Regular Season,Efficiency
203552,Seth Curry,1610612744,GSW,6,0,6,69.0,39,6,0.75,18,0.462,10,0.625,2,1.0,0,0.0,0,0.0,0.692,2025-26,Regular Season,Efficiency
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,1025,356,0.474,90,0.352,349,0.346,112,0.739,0,0.0,52,0.583,0.515,2025-26,Regular Season,Efficiency
1628983,Shai Gilgeous-Alexander,1610612760,OKC,65,53,12,2177.0,2052,927,0.589,84,0.451,817,0.495,59,0.651,54,0.5,52,0.639,0.594,2025-26,Regular Season,Efficiency
1630536,Sharife Cooper,1610612764,WAS,35,6,29,582.0,254,112,0.505,33,0.344,65,0.4,16,0.889,0,0.0,0,0.0,0.53,2025-26,Regular Season,Efficiency
1631321,Sidy Cissoko,1610612757,POR,71,37,34,1414.0,379,61,0.462,156,0.289,25,0.321,38,0.8,0,0.0,19,0.8,0.488,2025-26,Regular Season,Efficiency
1631323,Simone Fontecchio,1610612748,MIA,68,34,34,1127.0,565,40,0.347,293,0.358,58,0.385,56,0.676,0,0.0,25,0.611,0.526,2025-26,Regular Season,Efficiency
1642883,Sion James,1610612766,CHA,78,42,36,1764.0,424,101,0.373,218,0.372,24,0.242,28,0.478,0,0.0,20,0.667,0.494,2025-26,Regular Season,Efficiency
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,13,0,0.0,5,0.333,2,1.0,8,1.0,0,0.0,6,1.0,0.65,2025-26,Regular Season,Efficiency
1642461,Spencer Jones,1610612743,DEN,64,41,23,1417.0,352,12,0.857,171,0.397,8,0.375,113,0.696,0,0.0,17,0.471,0.613,2025-26,Regular Season,Efficiency
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,2,2,1.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0.5,2025-26,Regular Season,Efficiency
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,1061,197,0.521,257,0.371,366,0.443,77,0.789,0,0.0,31,0.6,0.585,2025-26,Regular Season,Efficiency
1642264,Stephon Castle,1610612759,SAS,65,50,15,1937.0,1084,444,0.486,218,0.381,114,0.325,148,0.738,4,0.333,54,0.676,0.523,2025-26,Regular Season,Efficiency
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,187,6,0.6,6,0.5,0,0.0,142,0.483,6,1.0,28,0.478,0.504,2025-26,Regular Season,Efficiency
1629004,Svi Mykhailiuk,1610612762,UTA,49,14,35,1132.0,452,54,0.489,195,0.43,108,0.408,35,0.708,0,0.0,6,1.0,0.617,2025-26,Regular Season,Efficiency
204456,T.J. McConnell,1610612754,IND,56,15,41,963.0,525,285,0.554,62,0.421,242,0.519,36,0.64,0,0.0,26,0.857,0.556,2025-26,Regular Season,Efficiency
1643007,Taelon Peter,1610612754,IND,33,5,28,394.0,138,7,0.5,90,0.333,15,0.278,10,0.714,0,0.0,4,0.667,0.512,2025-26,Regular Season,Efficiency
201959,Taj Gibson,1610612763,MEM,7,1,6,65.0,28,8,1.0,11,0.571,0,0.0,5,0.333,0,0.0,6,0.75,0.639,2025-26,Regular Season,Efficiency
1631106,Tari Eason,1610612745,HOU,55,34,21,1424.0,578,85,0.34,254,0.359,40,0.254,94,0.573,2,0.5,21,0.5,0.499,2025-26,Regular Season,Efficiency
1627752,Taurean Prince,1610612749,MIL,21,8,13,456.0,157,27,0.462,92,0.413,34,0.448,0,0.0,0,0.0,0,0.0,0.58,2025-26,Regular Season,Efficiency
1641707,Taylor Hendricks,1610612763,MEM,57,12,45,1084.0,411,68,0.492,165,0.331,21,0.429,87,0.603,4,0.333,27,0.588,0.534,2025-26,Regular Season,Efficiency
1629611,Terance Mann,1610612751,BKN,63,15,48,1529.0,455,142,0.486,136,0.404,84,0.34,57,0.575,0,0.0,19,0.636,0.533,2025-26,Regular Season,Efficiency
1630545,Terrence Shannon Jr.,1610612750,MIN,38,21,17,436.0,157,41,0.368,45,0.319,22,0.381,4,1.0,0,0.0,4,1.0,0.496,2025-26,Regular Season,Efficiency
203648,Thanasis Antetokounmpo,1610612749,MIL,31,8,23,115.0,37,12,0.333,0,0.0,0,0.0,10,0.667,1,0.0,2,1.0,0.458,2025-26,Regular Season,Efficiency
1628418,Thomas Bryant,1610612739,CLE,59,36,23,706.0,356,3,0.2,145,0.368,4,0.333,165,0.711,12,0.455,37,0.619,0.587,2025-26,Regular Season,Efficiency
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,222,27,0.429,102,0.425,6,0.667,34,0.7,0,0.0,8,0.4,0.62,2025-26,Regular Season,Efficiency
203501,Tim Hardaway Jr.,1610612743,DEN,76,48,28,2031.0,1040,104,0.486,527,0.424,224,0.441,49,0.741,2,1.0,38,0.833,0.595,2025-26,Regular Season,Efficiency
202699,Tobias Harris,1610612765,DET,59,42,17,1649.0,775,149,0.453,208,0.357,163,0.451,95,0.639,138,0.614,44,0.654,0.522,2025-26,Regular Season,Efficiency
1643253,Toby Okani,1610612763,MEM,1,0,1,28.0,7,2,1.0,3,0.5,0,0.0,2,0.25,0,0.0,0,0.0,0.438,2025-26,Regular Season,Efficiency
1642449,Tolu Smith,1610612765,DET,12,9,3,118.0,43,4,0.25,0,0.0,0,0.0,29,0.55,0,0.0,8,0.5,0.5,2025-26,Regular Season,Efficiency
1628396,Tony Bradley,1610612754,IND,38,9,29,416.0,151,10,0.556,7,0.429,4,0.667,87,0.485,8,0.5,26,0.769,0.561,2025-26,Regular Season,Efficiency
1641787,Tosan Evbuomwan,1610612766,CHA,5,4,1,8.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2025-26,Regular Season,Efficiency
1641739,Toumani Camara,1610612757,POR,78,40,38,2590.0,1032,141,0.426,503,0.378,114,0.325,164,0.723,0,0.0,59,0.722,0.56,2025-26,Regular Season,Efficiency
1629027,Trae Young,1610612764,WAS,15,2,13,384.0,269,104,0.576,24,0.4,103,0.408,2,1.0,0,0.0,0,0.0,0.534,2025-26,Regular Season,Efficiency
1631218,Trayce Jackson-Davis,1610612761,TOR,50,27,23,487.0,177,5,1.0,3,1.0,0,0.0,126,0.593,4,0.5,27,0.556,0.574,2025-26,Regular Season,Efficiency
1642848,Tre Johnson,1610612764,WAS,59,12,47,1418.0,722,208,0.443,222,0.353,304,0.451,12,0.556,0,0.0,10,0.5,0.509,2025-26,Regular Season,Efficiency
1630200,Tre Jones,1610612741,CHI,60,25,35,1619.0,805,392,0.552,81,0.281,84,0.514,70,0.861,0,0.0,22,0.8,0.586,2025-26,Regular Season,Efficiency
1630544,Tre Mann,1610612766,CHA,51,29,22,661.0,289,99,0.391,84,0.359,112,0.317,3,0.5,0,0.0,0,0.0,0.446,2025-26,Regular Season,Efficiency
1630570,Trendon Watford,1610612755,PHI,51,26,25,852.0,340,135,0.495,30,0.222,14,0.25,55,0.722,31,0.583,15,0.438,0.53,2025-26,Regular Season,Efficiency
1642280,Trentyn Flowers,1610612741,CHI,2,0,2,6.0,4,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0.667,2025-26,Regular Season,Efficiency
1630286,Trevon Scott,1610612751,BKN,1,0,1,8.0,6,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.833,2025-26,Regular Season,Efficiency
1631211,Trevor Keels,1610612748,MIA,4,4,0,5.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2025-26,Regular Season,Efficiency
1641725,Trey Alexander,1610612740,NOP,5,1,4,42.0,14,6,0.6,6,0.667,4,1.0,0,0.0,0,0.0,0,0.0,0.778,2025-26,Regular Season,Efficiency
1641998,Trey Jemison III,1610612752,NYK,11,9,2,61.0,9,3,0.5,0,0.0,0,0.0,4,0.667,0,0.0,0,0.0,0.571,2025-26,Regular Season,Efficiency
1630530,Trey Murphy III,1610612740,NOP,66,21,45,2341.0,1420,269,0.445,443,0.433,289,0.321,210,0.782,0,0.0,41,0.762,0.572,2025-26,Regular Season,Efficiency
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,13,0,0.0,3,0.2,0,0.0,10,0.625,0,0.0,0,0.0,0.406,2025-26,Regular Season,Efficiency
1641774,Tristan Vukcevic,1610612764,WAS,49,8,41,671.0,441,71,0.625,149,0.36,63,0.391,110,0.721,4,1.0,62,0.489,0.558,2025-26,Regular Season,Efficiency
1641783,Tristan da Silva,1610612753,ORL,72,39,33,1784.0,726,127,0.439,296,0.373,113,0.411,102,0.658,4,0.667,25,0.48,0.549,2025-26,Regular Season,Efficiency
1629660,Ty Jerome,1610612763,MEM,15,3,12,339.0,295,106,0.5,31,0.379,151,0.472,4,0.667,0,0.0,4,1.0,0.572,2025-26,Regular Season,Efficiency
1631102,TyTy Washington Jr.,1610612746,LAC,12,6,6,72.0,21,8,0.571,6,0.5,7,0.375,0,0.0,0,0.0,0,0.0,0.553,2025-26,Regular Season,Efficiency
1631174,Tyler Burton,1610612763,MEM,12,2,10,307.0,129,26,0.391,63,0.375,9,0.222,10,0.5,0,0.0,9,0.75,0.473,2025-26,Regular Season,Efficiency
1629639,Tyler Herro,1610612748,MIA,30,13,17,952.0,643,235,0.595,118,0.367,237,0.445,18,0.7,0,0.0,10,0.5,0.563,2025-26,Regular Season,Efficiency
1642278,Tyler Kolek,1610612752,NYK,62,39,23,727.0,274,96,0.434,86,0.392,78,0.373,10,0.833,0,0.0,2,0.25,0.524,2025-26,Regular Season,Efficiency
1641890,Tyler Smith,1610612742,DAL,8,1,7,77.0,21,0,0.0,9,0.176,0,0.0,4,0.4,0,0.0,0,0.0,0.38,2025-26,Regular Season,Efficiency
1631213,Tyrese Martin,1610612755,PHI,45,11,34,775.0,290,57,0.393,135,0.333,38,0.319,23,0.667,0,0.0,15,0.778,0.489,2025-26,Regular Season,Efficiency
1630178,Tyrese Maxey,1610612755,PHI,65,36,29,2490.0,1865,644,0.487,286,0.418,597,0.38,14,0.5,8,0.5,10,1.0,0.538,2025-26,Regular Season,Efficiency
1642878,Tyrese Proctor,1610612739,CLE,46,30,16,472.0,225,62,0.5,78,0.366,61,0.353,8,0.5,0,0.0,7,0.75,0.505,2025-26,Regular Season,Efficiency
1630623,Tyson Etienne,1610612751,BKN,19,3,16,223.0,114,14,0.429,72,0.407,24,0.643,0,0.0,0,0.0,0,0.0,0.605,2025-26,Regular Season,Efficiency
1626145,Tyus Jones,1610612743,DEN,64,34,30,932.0,185,55,0.51,80,0.276,68,0.397,2,1.0,0,0.0,0,0.0,0.434,2025-26,Regular Season,Efficiency
1642845,VJ Edgecombe,1610612755,PHI,70,41,29,2436.0,1121,274,0.406,292,0.378,297,0.383,95,0.603,6,0.5,34,0.619,0.514,2025-26,Regular Season,Efficiency
1641705,Victor Wembanyama,1610612759,SAS,61,48,13,1784.0,1509,252,0.512,323,0.407,208,0.343,443,0.751,106,0.476,172,0.526,0.566,2025-26,Regular Season,Efficiency
1631246,Vince Williams Jr.,1610612762,UTA,40,16,24,819.0,300,63,0.361,134,0.36,65,0.29,28,0.688,0,0.0,8,0.444,0.447,2025-26,Regular Season,Efficiency
1642884,Vladislav Goldin,1610612748,MIA,5,3,2,14.0,4,0,0.0,0,0.0,0,0.0,4,0.667,2,1.0,0,0.0,0.667,2025-26,Regular Season,Efficiency
1630249,Vít Krejčí,1610612757,POR,64,31,33,1387.0,548,80,0.585,327,0.409,89,0.382,19,0.692,0,0.0,11,0.667,0.599,2025-26,Regular Season,Efficiency
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,72,2,0.5,15,0.714,3,0.5,43,0.727,0,0.0,6,0.5,0.784,2025-26,Regular Season,Efficiency
1642383,Walter Clayton Jr.,1610612763,MEM,66,17,49,1338.0,493,158,0.442,120,0.31,141,0.345,14,0.875,0,0.0,15,0.875,0.455,2025-26,Regular Season,Efficiency
1628976,Wendell Carter Jr.,1610612753,ORL,73,39,34,2162.0,879,81,0.608,271,0.365,24,0.324,364,0.677,13,0.385,107,0.5,0.571,2025-26,Regular Season,Efficiency
1631111,Wendell Moore Jr.,1610612765,DET,5,4,1,54.0,10,2,0.5,0,0.0,0,0.0,2,1.0,0,0.0,4,1.0,0.571,2025-26,Regular Season,Efficiency
1642954,Will Richard,1610612744,GSW,66,34,32,1348.0,441,7,0.286,204,0.376,27,0.233,132,0.697,0,0.0,25,0.733,0.577,2025-26,Regular Season,Efficiency
1642860,Will Riley,1610612764,WAS,68,16,52,1429.0,656,198,0.454,149,0.336,117,0.32,95,0.75,0,0.0,40,0.696,0.511,2025-26,Regular Season,Efficiency
1630214,Xavier Tillman,1610612766,CHA,28,20,8,178.0,38,2,1.0,9,0.2,4,0.333,16,0.538,0,0.0,0,0.0,0.43,2025-26,Regular Season,Efficiency
1642905,Yang Hansen,1610612757,POR,41,22,19,296.0,95,4,0.167,15,0.122,0,0.0,48,0.567,16,0.4,17,0.455,0.335,2025-26,Regular Season,Efficiency
1642949,Yanic Konan Niederhäuser,1610612746,LAC,41,22,19,424.0,176,20,0.667,3,0.143,2,1.0,109,0.652,4,0.667,27,0.818,0.645,2025-26,Regular Season,Efficiency
1642530,Yuki Kawamura,1610612741,CHI,13,4,9,142.0,36,10,0.286,12,0.444,10,0.286,0,0.0,0,0.0,0,0.0,0.429,2025-26,Regular Season,Efficiency
1642274,Yves Missi,1610612740,NOP,65,19,46,1257.0,359,98,0.547,4,0.25,2,0.2,187,0.532,2,0.333,40,0.4,0.533,2025-26,Regular Season,Efficiency
1642258,Zaccharie Risacher,1610612737,ATL,64,38,26,1453.0,623,54,0.373,252,0.376,63,0.338,134,0.679,0,0.0,39,0.652,0.549,2025-26,Regular Season,Efficiency
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,97,4,1.0,35,0.481,0,0.0,51,0.724,6,0.667,20,0.667,0.648,2025-26,Regular Season,Efficiency
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,150,0,0.0,9,0.4,0,0.0,127,0.651,38,0.633,7,0.333,0.638,2025-26,Regular Season,Efficiency
203897,Zach LaVine,1610612758,SAC,39,9,30,1224.0,748,166,0.534,162,0.41,225,0.394,22,0.688,2,0.333,12,0.667,0.569,2025-26,Regular Season,Efficiency
1630192,Zeke Nnaji,1610612743,DEN,49,35,14,585.0,179,20,0.643,40,0.259,3,0.25,80,0.608,0,0.0,28,0.533,0.518,2025-26,Regular Season,Efficiency
1630533,Ziaire Williams,1610612751,BKN,56,13,43,1281.0,573,100,0.39,239,0.343,39,0.372,56,0.688,0,0.0,10,0.5,0.524,2025-26,Regular Season,Efficiency
1629627,Zion Williamson,1610612740,NOP,61,22,39,1813.0,1285,653,0.543,0,0.0,29,0.378,232,0.683,42,0.438,85,0.66,0.602,2025-26,Regular Season,Efficiency
1642389,Zyon Pullin,1610612750,MIN,2,2,0,6.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,2025-26,Regular Season,Efficiency
