GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
Players,1630643,Jay Huff,Jay,1610612754,IND,28.0,20,9,11,0.45,2.4,0.2,0.4,0.429,0.1,0.2,0.25,0.1,0.3,0.4,0.2,0.3,0.4,0.1,0.2,0.2,0.3,0.1,0.4,0.3,0.5,-0.3,2.4,0,0,2.0,147,151,113,283,270,309,332,198,228,265,177,268,223,295,135,247,240,326,137,38,12,152,147,184,315,250,190,205,24,227,1,2025-26,Regular Season,Base
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,29.0,27,14,13,0.519,3.5,1.1,2.5,0.448,0.2,0.8,0.286,0.9,1.3,0.694,0.1,0.9,1.0,0.4,0.6,0.1,0.0,0.1,0.5,0.9,3.4,0.7,5.2,5,2,5.4,72,80,75,206,86,15,15,177,76,50,163,28,19,208,139,13,23,91,4,81,169,104,70,23,20,141,27,51,8,20,1,2025-26,Regular Season,Base
Players,1641740,Jaylen Clark,Jaylen,1610612750,MIN,24.0,11,5,6,0.455,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,-1.0,0.3,0,0,0.3,265,256,235,280,467,338,401,1,247,338,247,303,317,303,198,366,376,334,289,254,188,200,365,337,365,340,417,205,24,417,1,2025-26,Regular Season,Base
Players,1642377,Jaylen Wells,Jaylen,1610612763,MEM,22.0,30,12,18,0.4,3.2,0.3,1.1,0.313,0.1,0.4,0.154,0.1,0.2,0.8,0.1,0.2,0.3,0.1,0.1,0.0,0.0,0.1,0.3,0.2,0.9,-1.8,1.2,0,0,1.3,44,103,14,330,133,191,126,299,215,151,230,254,266,146,245,287,301,286,159,254,188,78,211,236,232,400,328,205,24,307,1,2025-26,Regular Season,Base
Players,1631119,Jaylin Williams,Jaylin,1610612760,OKC,23.0,18,11,7,0.611,2.1,0.2,0.3,0.6,0.1,0.2,0.5,0.2,0.2,1.0,0.1,0.7,0.8,0.1,0.1,0.0,0.1,0.0,0.2,0.2,0.6,2.6,1.8,3,0,1.7,172,115,207,113,311,301,365,68,164,253,42,226,266,1,257,39,77,263,187,254,141,200,332,216,286,33,264,84,24,247,1,2025-26,Regular Season,Base
Players,1642281,Jaylon Tyson,Jaylon,1610612739,CLE,23.0,20,11,9,0.55,3.2,0.4,1.0,0.35,0.2,0.5,0.444,0.5,0.7,0.714,0.3,0.4,0.7,0.2,0.2,0.1,0.0,0.0,0.5,0.5,1.4,-1.1,2.6,3,0,2.7,147,115,159,173,141,184,130,268,90,143,70,86,78,202,60,165,97,179,91,141,188,200,112,65,138,357,154,84,24,137,1,2025-26,Regular Season,Base
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,28.0,4,3,1,0.75,2.4,0.5,1.0,0.5,0.0,0.0,0.0,1.3,1.5,0.833,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.3,4.3,2.6,1,0,2.5,371,308,400,43,260,106,130,119,247,338,247,12,13,119,289,247,304,334,289,254,188,200,382,4,52,17,163,141,24,153,1,2025-26,Regular Season,Base
Players,203924,Jerami Grant,Jerami,1610612757,POR,32.0,29,12,17,0.414,2.9,0.7,1.2,0.559,0.4,0.8,0.5,0.8,0.9,0.846,0.1,0.2,0.3,0.1,0.3,0.1,0.1,0.0,0.4,0.5,2.4,-0.9,3.1,0,0,3.5,49,103,24,327,180,70,114,93,22,52,42,40,49,118,243,286,298,315,55,191,82,200,117,84,45,336,110,205,24,67,1,2025-26,Regular Season,Base
Players,1642847,Jeremiah Fears,Jeremiah,1610612740,NOP,19.0,24,5,19,0.208,2.7,0.2,0.7,0.235,0.0,0.3,0.167,0.3,0.3,0.875,0.2,0.2,0.3,0.2,0.1,0.2,0.0,0.2,0.4,0.3,0.7,-2.6,1.8,1,0,1.6,105,256,12,419,223,301,221,337,237,235,217,162,180,100,119,305,264,173,165,59,188,30,138,184,278,446,267,141,24,274,1,2025-26,Regular Season,Base
Players,1630526,Jeremiah Robinson-Earl,Jeremiah,1610612742,DAL,25.0,2,0,2,0.0,1.3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6,0,0,0.5,412,438,363,438,388,356,280,356,247,114,247,303,317,303,15,366,171,334,289,254,188,200,382,337,379,340,390,205,24,392,1,2025-26,Regular Season,Base
Players,1631110,Jeremy Sochan,Jeremy,1610612752,NYK,22.0,7,5,2,0.714,1.5,0.1,0.3,0.5,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.6,0.6,0.1,0.1,0.0,0.0,0.0,0.3,0.1,0.3,-1.4,1.0,0,0,1.0,309,256,363,57,372,314,359,119,247,292,247,303,202,303,289,68,146,230,143,254,188,200,222,270,348,377,353,205,24,337,2,2025-26,Regular Season,Base
Players,1630579,Jericho Sims,Jericho,1610612749,MIL,27.0,12,8,4,0.667,2.2,0.3,0.3,1.0,0.0,0.0,0.0,0.2,0.3,0.667,0.2,0.4,0.6,0.1,0.0,0.0,0.0,0.0,0.5,0.2,0.8,1.1,1.7,3,0,1.5,247,180,303,72,293,191,335,1,247,338,247,226,223,213,119,156,144,301,289,254,188,200,73,249,238,108,276,84,24,282,1,2025-26,Regular Season,Base
Players,1641724,Jett Howard,Jett,1610612753,ORL,22.0,4,1,3,0.25,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0,0,0.0,371,383,335,402,465,356,368,356,247,338,247,303,317,303,289,366,385,334,289,254,188,12,382,337,379,115,427,205,24,429,1,2025-26,Regular Season,Base
Players,1628975,Jevon Carter,Jevon,1610612753,ORL,30.0,7,3,4,0.429,2.2,0.1,0.4,0.333,0.1,0.4,0.333,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.4,-0.6,0.9,0,0,1.0,309,308,303,306,298,314,313,273,132,153,118,303,317,303,289,326,357,334,143,254,52,200,382,337,318,299,370,205,24,337,2,2025-26,Regular Season,Base
Players,202710,Jimmy Butler III,Jimmy,1610612744,GSW,36.0,16,7,9,0.438,3.5,0.5,1.2,0.421,0.2,0.2,1.0,0.4,0.5,0.75,0.3,0.1,0.4,0.6,0.1,0.1,0.1,0.2,0.1,0.6,1.6,-0.3,3.5,2,0,3.1,193,204,159,301,94,106,109,211,101,276,1,128,125,176,57,362,249,29,260,106,132,24,351,60,115,250,83,110,24,95,1,2025-26,Regular Season,Base
Players,1642866,Joan Beringer,Joan,1610612750,MIN,19.0,1,0,1,0.0,4.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,1.5,0,0,1.0,442,438,400,438,43,356,130,356,247,338,247,303,317,303,289,366,385,2,289,254,188,1,382,337,379,463,288,205,24,337,1,2025-26,Regular Season,Base
Players,1629111,Jock Landale,Jock,1610612737,ATL,30.0,24,8,16,0.333,2.2,0.3,0.6,0.533,0.2,0.3,0.625,0.1,0.3,0.333,0.5,0.4,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.3,1.0,-1.4,2.6,7,0,2.5,105,180,34,365,288,191,243,104,87,192,30,277,223,298,15,177,51,133,289,237,164,168,382,157,218,375,156,36,24,161,2,2025-26,Regular Season,Base
Players,204060,Joe Ingles,Joe,1610612750,MIN,38.0,5,3,2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0,0,0.0,350,308,363,116,474,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,99,427,205,24,429,1,2025-26,Regular Season,Base
Players,203954,Joel Embiid,Joel,1610612755,PHI,32.0,20,9,11,0.45,4.3,0.8,2.0,0.4,0.2,0.3,0.667,0.2,0.3,0.6,0.3,0.8,1.1,0.5,0.6,0.2,0.3,0.2,0.3,0.3,2.0,1.4,4.8,7,1,4.6,147,151,113,283,31,48,35,226,90,214,25,239,223,242,68,22,21,44,5,38,19,18,211,152,79,84,36,36,14,37,1,2025-26,Regular Season,Base
Players,1628381,John Collins,John,1610612746,LAC,28.0,19,9,10,0.474,2.7,0.3,0.5,0.556,0.1,0.3,0.4,0.3,0.3,1.0,0.0,0.4,0.4,0.1,0.0,0.1,0.2,0.0,0.5,0.2,0.9,-0.3,2.3,1,0,2.0,163,151,134,266,220,245,306,94,177,230,82,179,220,1,289,182,254,281,289,136,44,200,67,263,224,254,203,141,24,210,1,2025-26,Regular Season,Base
Players,1629723,John Konchar,John,1610612762,UTA,30.0,14,2,12,0.143,1.9,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.1,0.0,0.0,0.4,0.1,0.1,-3.3,1.1,0,0,0.9,217,346,89,434,330,345,379,273,247,292,247,303,317,303,289,188,260,167,289,186,188,200,170,318,370,457,347,205,24,366,2,2025-26,Regular Season,Base
Players,1642277,Johnny Furphy,Johnny,1610612754,IND,21.0,7,3,4,0.429,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,-3.3,0.8,1,0,0.7,309,308,303,306,398,356,406,356,247,338,247,165,202,1,289,147,221,334,289,254,188,200,382,270,348,457,376,141,24,377,1,2025-26,Regular Season,Base
Players,1630548,Johnny Juzang,Johnny,1610612750,MIN,25.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,400,438,476,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,212,427,205,24,429,1,2025-26,Regular Season,Base
Players,202685,Jonas Valančiūnas,Jonas,1610612743,DEN,33.0,11,4,7,0.364,1.0,0.2,0.3,0.667,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.3,0.3,0.7,1.2,1.1,2,0,1.0,265,279,207,353,417,293,366,48,247,338,247,131,173,1,289,299,345,294,289,254,188,87,243,171,264,102,351,110,24,337,1,2025-26,Regular Season,Base
Players,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,28.0,12,9,3,0.75,0.5,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.3,-0.8,0.7,0,0,0.6,247,151,335,43,446,301,390,1,247,338,247,303,266,303,213,366,378,334,289,254,101,200,368,308,338,317,386,205,24,387,1,2025-26,Regular Season,Base
Players,1630228,Jonathan Kuminga,Jonathan,1610612737,ATL,23.0,8,4,4,0.5,2.0,0.1,0.6,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,-1.9,0.4,0,0,0.5,300,279,303,213,321,325,243,345,247,303,247,303,317,303,160,338,304,334,165,254,188,200,382,337,354,405,408,205,24,392,2,2025-26,Regular Season,Base
Players,203903,Jordan Clarkson,Jordan,1610612752,NYK,33.0,9,6,3,0.667,1.3,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.8,0.2,0,0,0.1,284,233,335,72,387,356,374,356,247,308,247,303,317,303,289,366,385,263,289,254,188,200,286,337,379,320,421,205,24,427,1,2025-26,Regular Season,Base
Players,1630692,Jordan Goodwin,Jordan,1610612756,PHX,27.0,24,9,15,0.375,2.5,0.3,0.6,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.1,0.3,0.4,0.1,0.0,0.1,0.0,0.0,0.5,0.3,0.9,-2.0,1.7,1,0,1.7,105,151,49,346,247,247,243,226,118,163,82,205,158,258,160,247,249,301,277,163,188,200,109,184,227,410,276,141,24,256,1,2025-26,Regular Season,Base
Players,1641722,Jordan Hawkins,Jordan,1610612740,NOP,23.0,6,1,5,0.167,1.2,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,-0.8,-0.2,0,0,0.0,334,383,261,429,399,356,335,356,247,192,247,303,317,303,289,366,385,334,111,254,188,200,332,337,379,330,484,205,24,429,1,2025-26,Regular Season,Base
Players,1641757,Jordan Miller,Jordan,1610612746,LAC,26.0,12,6,6,0.5,2.8,0.3,0.7,0.375,0.1,0.2,0.5,0.4,0.5,0.833,0.1,0.3,0.3,0.1,0.0,0.1,0.0,0.1,0.3,0.3,1.0,-0.8,1.8,0,0,1.7,247,233,235,213,193,247,230,245,198,282,42,112,125,119,213,247,264,301,289,163,188,91,259,184,197,317,262,205,24,256,1,2025-26,Regular Season,Base
Players,1629673,Jordan Poole,Jordan,1610612740,NOP,26.0,12,5,7,0.417,2.4,0.4,1.3,0.333,0.0,0.6,0.0,0.2,0.2,1.0,0.1,0.2,0.3,0.3,0.1,0.1,0.0,0.1,0.3,0.2,1.0,-1.8,1.8,0,0,1.7,247,256,207,322,265,157,100,273,247,97,247,226,266,1,213,305,304,133,237,163,188,91,181,249,197,396,255,205,24,256,1,2025-26,Regular Season,Base
Players,1641775,Jordan Walsh,Jordan,1610612738,BOS,22.0,12,7,5,0.583,2.2,0.2,0.2,1.0,0.1,0.1,1.0,0.1,0.1,1.0,0.1,0.3,0.4,0.3,0.0,0.2,0.0,0.0,0.3,0.1,0.5,0.0,1.9,1,0,1.6,247,204,261,140,299,301,390,1,198,320,1,277,300,1,213,198,233,133,289,59,188,200,181,308,300,212,249,141,24,274,1,2025-26,Regular Season,Base
Players,1630631,Jose Alvarado,Jose,1610612752,NYK,27.0,18,9,9,0.5,2.9,0.3,0.9,0.313,0.2,0.7,0.25,0.1,0.2,0.667,0.1,0.2,0.2,0.4,0.1,0.2,0.0,0.1,0.4,0.2,0.8,-0.8,2.1,0,0,1.9,172,151,159,213,175,237,165,299,118,75,177,262,266,213,257,305,323,89,187,59,188,66,118,216,238,320,224,205,24,229,2,2025-26,Regular Season,Base
Players,1630581,Josh Giddey,Josh,1610612741,CHI,23.0,28,16,12,0.571,4.2,0.8,1.5,0.488,0.1,0.4,0.333,0.5,0.7,0.75,0.2,1.0,1.2,0.9,0.3,0.1,0.1,0.1,0.3,0.5,2.2,0.3,5.1,16,6,4.8,61,49,89,153,39,56,67,156,132,153,118,81,73,176,90,6,12,10,41,135,120,40,222,63,55,189,28,10,2,31,1,2025-26,Regular Season,Base
Players,1630182,Josh Green,Josh,1610612766,CHA,25.0,8,2,6,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0,0,0.0,300,346,235,402,454,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,245,427,205,24,429,1,2025-26,Regular Season,Base
Players,1628404,Josh Hart,Josh,1610612752,NYK,31.0,20,11,9,0.55,2.7,0.2,0.5,0.4,0.0,0.2,0.0,0.1,0.2,0.667,0.3,0.6,0.9,0.4,0.1,0.1,0.0,0.1,0.3,0.1,0.5,0.4,2.3,7,1,2.0,147,115,159,173,213,281,280,226,247,289,247,268,275,213,68,58,57,81,211,141,188,78,211,332,300,172,195,36,14,227,1,2025-26,Regular Season,Base
Players,1631169,Josh Minott,Josh,1610612751,BKN,23.0,9,4,5,0.444,1.4,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,-1.3,0.2,0,0,0.2,284,279,261,292,374,356,335,356,247,253,247,303,241,303,172,342,323,334,187,254,188,200,286,290,379,370,423,205,24,420,2,2025-26,Regular Season,Base
Players,1629006,Josh Okogie,Josh,1610612745,HOU,27.0,27,16,11,0.593,1.4,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.2,1.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,-0.4,0.8,0,0,0.6,72,49,113,136,379,356,398,356,247,308,247,196,241,1,172,324,302,334,289,244,169,200,322,267,359,275,378,205,24,381,1,2025-26,Regular Season,Base
Players,201950,Jrue Holiday,Jrue,1610612757,POR,35.0,23,10,13,0.435,2.8,0.3,1.3,0.241,0.3,0.8,0.333,0.3,0.4,0.8,0.1,0.3,0.4,0.5,0.3,0.1,0.0,0.1,0.3,0.3,1.2,-1.5,2.5,6,0,2.6,117,132,75,305,188,222,99,336,56,49,118,138,150,146,207,195,217,65,61,159,188,55,207,181,165,379,177,43,24,147,1,2025-26,Regular Season,Base
Players,1630577,Julian Champagnie,Julian,1610612759,SAS,24.0,29,18,11,0.621,3.3,0.3,0.8,0.364,0.2,0.6,0.375,0.0,0.2,0.143,0.1,0.6,0.7,0.2,0.0,0.1,0.0,0.0,0.3,0.1,0.8,1.3,2.2,4,0,2.1,49,27,113,106,116,239,205,256,88,105,99,302,235,302,153,82,101,176,284,191,178,200,241,281,248,95,211,63,24,203,1,2025-26,Regular Season,Base
Players,1641763,Julian Phillips,Julian,1610612750,MIN,22.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0,0,0.0,442,438,400,438,422,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,463,427,205,24,429,1,2025-26,Regular Season,Base
Players,1642882,Julian Reese,Julian,1610612764,WAS,22.0,2,0,2,0.0,2.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,1.4,1,0,1.0,412,438,363,438,312,356,280,356,247,338,247,303,317,303,289,95,171,44,289,254,188,200,382,337,379,472,309,141,24,337,1,2025-26,Regular Season,Base
Players,1631124,Julian Strawther,Julian,1610612743,DEN,23.0,7,3,4,0.429,1.5,0.1,0.6,0.25,0.0,0.4,0.0,0.3,0.3,1.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.6,-0.3,1.0,0,0,0.9,309,308,303,306,368,314,262,323,247,153,247,165,202,1,289,326,357,230,289,254,188,200,222,270,289,258,365,205,24,366,1,2025-26,Regular Season,Base
Players,203944,Julius Randle,Julius,1610612750,MIN,31.0,31,17,14,0.548,3.5,0.5,1.1,0.424,0.0,0.3,0.0,0.6,0.7,0.909,0.3,0.4,0.6,0.5,0.5,0.1,0.0,0.1,0.5,0.5,1.5,0.5,2.8,5,0,2.8,36,41,62,176,96,144,127,209,247,234,247,60,76,88,63,192,119,72,20,198,181,56,59,82,118,156,138,51,24,123,1,2025-26,Regular Season,Base
Players,1630551,Justin Champagnie,Justin,1610612764,WAS,24.0,12,3,9,0.25,1.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,-1.8,0.6,1,0,0.4,247,308,159,402,419,356,402,356,247,320,247,303,317,303,289,353,378,334,289,163,101,200,259,337,379,396,390,141,24,404,1,2025-26,Regular Season,Base
Players,1642348,Justin Edwards,Justin,1610612755,PHI,22.0,7,7,0,1.0,3.4,0.9,1.6,0.545,0.3,0.9,0.333,0.0,0.0,0.0,0.1,0.4,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,2.0,5.0,3.3,0,0,3.3,309,204,450,1,107,37,66,99,45,38,118,303,317,303,142,147,146,230,289,87,188,200,382,337,66,11,90,205,24,81,1,2025-26,Regular Season,Base
Players,203994,Jusuf Nurkić,Jusuf,1610612762,UTA,31.0,15,7,8,0.467,2.5,0.3,0.7,0.364,0.0,0.0,0.0,0.2,0.3,0.6,0.3,0.5,0.8,0.0,0.2,0.1,0.2,0.1,0.5,0.3,0.7,0.0,2.3,9,2,2.1,211,204,183,272,240,244,211,256,247,338,247,206,180,242,41,130,68,334,91,196,26,123,104,134,263,212,202,25,8,206,1,2025-26,Regular Season,Base
Players,1642955,Kadary Richmond,Kadary,1610612764,WAS,24.0,2,2,0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,6.0,2.3,0,0,1.5,412,346,450,1,369,356,406,356,247,338,247,303,317,303,289,366,385,44,289,6,188,200,382,65,379,8,207,205,24,282,1,2025-26,Regular Season,Base
Players,1642880,Kam Jones,Kam,1610612754,IND,24.0,4,1,3,0.25,2.9,0.8,1.8,0.429,0.3,1.0,0.25,0.0,0.5,0.0,0.0,0.3,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.3,1.8,-3.8,2.3,0,0,2.8,371,383,335,402,185,56,51,198,57,19,177,303,125,303,289,247,304,44,9,254,188,200,382,184,95,462,198,205,24,132,1,2025-26,Regular Season,Base
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612752,NYK,30.0,28,15,13,0.536,2.9,0.4,0.8,0.435,0.1,0.4,0.2,0.3,0.5,0.643,0.4,0.6,1.0,0.2,0.1,0.0,0.0,0.0,0.6,0.4,1.1,1.0,2.5,22,0,2.4,61,63,75,189,179,181,185,195,210,187,210,152,125,234,38,52,25,205,253,254,188,183,46,109,186,115,167,3,24,173,1,2025-26,Regular Season,Base
Players,1631255,Karlo Matković,Karlo,1610612740,NOP,25.0,7,4,3,0.571,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.4,0.5,0,0,0.4,309,279,335,153,357,356,406,356,247,338,247,243,202,258,289,233,292,334,289,254,188,200,343,270,370,167,404,205,24,403,1,2025-26,Regular Season,Base
Players,1642857,Kasparas Jakučionis,Kasparas,1610612748,MIA,19.0,6,3,3,0.5,2.8,0.2,0.7,0.25,0.2,0.5,0.333,0.0,0.0,0.0,0.3,0.2,0.5,0.2,0.2,0.0,0.0,0.0,0.7,0.0,0.5,-1.5,1.2,0,0,1.3,334,308,335,213,194,301,230,323,118,114,118,303,317,303,41,305,171,211,111,254,188,200,26,337,300,380,333,205,24,300,1,2025-26,Regular Season,Base
Players,202695,Kawhi Leonard,Kawhi,1610612746,LAC,34.0,18,10,8,0.556,3.3,0.8,2.0,0.389,0.1,0.7,0.154,0.8,0.9,0.875,0.0,0.6,0.6,0.5,0.1,0.3,0.1,0.1,0.3,0.6,2.4,1.4,4.8,2,0,4.3,172,132,183,166,122,50,35,241,164,60,230,37,51,100,289,77,152,44,187,24,141,139,238,51,46,85,37,110,24,45,1,2025-26,Regular Season,Base
Players,1630811,Keaton Wallace,Keaton,1610612737,ATL,27.0,1,0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0,0,0.0,442,438,400,438,49,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,484,427,205,24,429,1,2025-26,Regular Season,Base
Players,1631099,Keegan Murray,Keegan,1610612758,SAC,25.0,7,3,4,0.429,5.3,0.4,1.7,0.25,0.1,0.7,0.2,0.1,0.3,0.5,0.3,0.1,0.4,0.0,0.1,0.6,0.0,0.1,0.3,0.1,1.1,0.4,3.2,1,0,2.9,309,308,303,306,5,149,56,323,132,62,210,243,202,258,64,326,221,334,143,5,188,40,222,270,179,167,101,141,24,121,1,2025-26,Regular Season,Base
Players,1642276,Kel'el Ware,Kel'el,1610612748,MIA,21.0,11,6,5,0.545,2.4,0.5,0.7,0.625,0.1,0.1,1.0,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,1.0,0.6,2.5,7,0,2.3,265,233,261,177,273,141,213,66,190,319,1,303,317,303,67,37,25,334,289,254,94,200,243,337,197,144,173,36,24,185,1,2025-26,Regular Season,Base
Players,1629640,Keldon Johnson,Keldon,1610612759,SAS,26.0,23,14,9,0.609,2.0,0.3,0.5,0.583,0.1,0.2,0.75,0.6,0.7,0.765,0.1,0.4,0.5,0.2,0.0,0.0,0.0,0.1,0.0,0.4,1.3,0.9,2.3,2,0,2.2,117,80,159,114,317,222,279,82,148,281,17,73,70,173,207,144,163,207,274,235,188,90,381,111,147,129,204,110,24,192,1,2025-26,Regular Season,Base
Players,203482,Kelly Olynyk,Kelly,1610612759,SAS,34.0,2,1,1,0.5,0.8,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,2.7,0,0,2.5,412,383,400,213,434,106,280,1,247,338,247,86,31,258,2,366,25,334,289,254,188,200,382,65,121,115,145,205,24,153,1,2025-26,Regular Season,Base
Players,1626162,Kelly Oubre Jr.,Kelly,1610612755,PHI,30.0,22,12,10,0.545,3.7,0.4,0.7,0.5,0.1,0.4,0.333,0.3,0.3,1.0,0.2,0.3,0.5,0.1,0.1,0.0,0.0,0.0,0.3,0.3,1.1,2.6,2.0,4,0,2.0,128,103,134,177,67,179,213,119,145,167,118,173,218,1,111,242,206,294,225,232,160,161,243,171,182,34,235,63,24,210,1,2025-26,Regular Season,Base
Players,1631113,Kennedy Chandler,Kennedy,1610612762,UTA,23.0,3,0,3,0.0,2.5,0.0,1.3,0.0,0.0,0.7,0.0,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,-8.3,0.3,0,0,0.3,390,438,335,438,253,356,86,356,247,75,247,143,86,258,289,366,385,334,289,254,188,200,181,134,338,483,413,205,24,406,1,2025-26,Regular Season,Base
Players,1629026,Kenrich Williams,Kenrich,1610612760,OKC,31.0,9,5,4,0.556,1.4,0.1,0.4,0.25,0.1,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,0.5,0,0,0.6,284,256,303,166,376,332,310,323,164,144,177,303,317,303,289,366,385,263,289,254,188,200,382,337,338,340,398,205,24,390,1,2025-26,Regular Season,Base
