PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
1630194,"Reed, Paul",4,60,23,6+ Feet - Wide Open,0.099,13,30,0.433,0.567,0.026,5,8,0.625,0.072,8,22,0.364,2025-26,Regular Season
1630202,"Pritchard, Payton",1,75,9,0-2 Feet - Very Tight,0.009,2,9,0.222,0.222,0.008,2,8,0.25,0.001,0,1,0.0,2025-26,Regular Season
1630202,"Pritchard, Payton",2,75,34,2-4 Feet - Tight,0.053,20,55,0.364,0.4,0.032,16,33,0.485,0.021,4,22,0.182,2025-26,Regular Season
1630202,"Pritchard, Payton",3,75,75,4-6 Feet - Open,0.365,160,379,0.422,0.513,0.167,91,173,0.526,0.199,69,206,0.335,2025-26,Regular Season
1630202,"Pritchard, Payton",4,75,74,6+ Feet - Wide Open,0.342,154,355,0.434,0.611,0.047,28,49,0.571,0.295,126,306,0.412,2025-26,Regular Season
1642362,"Sandfort, Payton",2,2,1,2-4 Feet - Tight,0.2,0,1,0.0,0.0,0.0,0,0,,0.2,0,1,0.0,2025-26,Regular Season
1642362,"Sandfort, Payton",3,2,1,4-6 Feet - Open,0.2,0,1,0.0,0.0,0.0,0,0,,0.2,0,1,0.0,2025-26,Regular Season
1642362,"Sandfort, Payton",4,2,2,6+ Feet - Wide Open,0.4,1,2,0.5,0.75,0.0,0,0,,0.4,1,2,0.5,2025-26,Regular Season
1641796,"Larsson, Pelle",1,67,2,0-2 Feet - Very Tight,0.004,0,2,0.0,0.0,0.004,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1641796,"Larsson, Pelle",2,67,17,2-4 Feet - Tight,0.033,6,17,0.353,0.353,0.025,6,13,0.462,0.008,0,4,0.0,2025-26,Regular Season
1641796,"Larsson, Pelle",3,67,31,4-6 Feet - Open,0.078,12,40,0.3,0.413,0.01,3,5,0.6,0.068,9,35,0.257,2025-26,Regular Season
1641796,"Larsson, Pelle",4,67,56,6+ Feet - Wide Open,0.276,49,142,0.345,0.518,0.006,0,3,0.0,0.27,49,139,0.353,2025-26,Regular Season
1631250,"Nance, Pete",2,44,5,2-4 Feet - Tight,0.034,2,6,0.333,0.5,0.017,0,3,0.0,0.017,2,3,0.667,2025-26,Regular Season
1631250,"Nance, Pete",3,44,16,4-6 Feet - Open,0.146,14,26,0.538,0.808,0.006,0,1,0.0,0.14,14,25,0.56,2025-26,Regular Season
1631250,"Nance, Pete",4,44,33,6+ Feet - Wide Open,0.466,33,83,0.398,0.596,0.0,0,0,,0.466,33,83,0.398,2025-26,Regular Season
1631212,"Watson, Peyton",1,54,2,0-2 Feet - Very Tight,0.003,1,2,0.5,0.5,0.003,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1631212,"Watson, Peyton",2,54,17,2-4 Feet - Tight,0.064,10,37,0.27,0.284,0.055,9,32,0.281,0.009,1,5,0.2,2025-26,Regular Season
1631212,"Watson, Peyton",3,54,35,4-6 Feet - Open,0.231,53,134,0.396,0.489,0.108,28,63,0.444,0.122,25,71,0.352,2025-26,Regular Season
1631212,"Watson, Peyton",4,54,47,6+ Feet - Wide Open,0.229,62,133,0.466,0.673,0.021,7,12,0.583,0.208,55,121,0.455,2025-26,Regular Season
1630173,"Achiuwa, Precious",2,69,16,2-4 Feet - Tight,0.038,7,21,0.333,0.333,0.035,7,19,0.368,0.004,0,2,0.0,2025-26,Regular Season
1630173,"Achiuwa, Precious",3,69,31,4-6 Feet - Open,0.091,15,50,0.3,0.37,0.044,8,24,0.333,0.047,7,26,0.269,2025-26,Regular Season
1630173,"Achiuwa, Precious",4,69,44,6+ Feet - Wide Open,0.111,20,61,0.328,0.492,0.002,0,1,0.0,0.109,20,60,0.333,2025-26,Regular Season
1629656,"Grimes, Quentin",1,70,3,0-2 Feet - Very Tight,0.004,0,3,0.0,0.0,0.001,0,1,0.0,0.003,0,2,0.0,2025-26,Regular Season
1629656,"Grimes, Quentin",2,70,45,2-4 Feet - Tight,0.121,26,86,0.302,0.407,0.027,8,19,0.421,0.094,18,67,0.269,2025-26,Regular Season
1629656,"Grimes, Quentin",3,70,69,4-6 Feet - Open,0.308,66,219,0.301,0.427,0.056,11,40,0.275,0.252,55,179,0.307,2025-26,Regular Season
1629656,"Grimes, Quentin",4,70,56,6+ Feet - Wide Open,0.177,53,126,0.421,0.611,0.015,5,11,0.455,0.162,48,115,0.417,2025-26,Regular Season
1631245,"Jackson, Quenton",2,44,13,2-4 Feet - Tight,0.049,2,13,0.154,0.154,0.03,2,8,0.25,0.019,0,5,0.0,2025-26,Regular Season
1631245,"Jackson, Quenton",3,44,27,4-6 Feet - Open,0.173,20,46,0.435,0.62,0.045,3,12,0.25,0.128,17,34,0.5,2025-26,Regular Season
1631245,"Jackson, Quenton",4,44,30,6+ Feet - Wide Open,0.244,22,65,0.338,0.5,0.015,1,4,0.25,0.229,21,61,0.344,2025-26,Regular Season
1642366,"Post, Quinten",2,67,16,2-4 Feet - Tight,0.046,10,20,0.5,0.6,0.023,6,10,0.6,0.023,4,10,0.4,2025-26,Regular Season
1642366,"Post, Quinten",3,67,46,4-6 Feet - Open,0.195,23,85,0.271,0.376,0.018,5,8,0.625,0.176,18,77,0.234,2025-26,Regular Season
1642366,"Post, Quinten",4,67,58,6+ Feet - Wide Open,0.451,74,197,0.376,0.556,0.018,3,8,0.375,0.432,71,189,0.376,2025-26,Regular Season
1629628,"Barrett, RJ",1,53,3,0-2 Feet - Very Tight,0.004,1,3,0.333,0.333,0.004,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1629628,"Barrett, RJ",2,53,25,2-4 Feet - Tight,0.042,9,31,0.29,0.29,0.039,9,29,0.31,0.003,0,2,0.0,2025-26,Regular Season
1629628,"Barrett, RJ",3,53,45,4-6 Feet - Open,0.169,44,125,0.352,0.484,0.035,11,26,0.423,0.134,33,99,0.333,2025-26,Regular Season
1629628,"Barrett, RJ",4,53,52,6+ Feet - Wide Open,0.222,56,164,0.341,0.509,0.005,1,4,0.25,0.217,55,160,0.344,2025-26,Regular Season
1642853,"Fleming, Rasheer",2,51,4,2-4 Feet - Tight,0.021,1,4,0.25,0.375,0.005,0,1,0.0,0.016,1,3,0.333,2025-26,Regular Season
1642853,"Fleming, Rasheer",3,51,32,4-6 Feet - Open,0.291,14,55,0.255,0.382,0.016,0,3,0.0,0.275,14,52,0.269,2025-26,Regular Season
1642853,"Fleming, Rasheer",4,51,30,6+ Feet - Wide Open,0.328,24,62,0.387,0.581,0.011,0,2,0.0,0.317,24,60,0.4,2025-26,Regular Season
1642484,"Dennis, RayJ",3,16,1,4-6 Feet - Open,1.0,0,1,0.0,0.0,0.0,0,0,,1.0,0,1,0.0,2025-26,Regular Season
1641712,"Rupert, Rayan",2,61,5,2-4 Feet - Tight,0.047,2,5,0.4,0.5,0.037,1,4,0.25,0.009,1,1,1.0,2025-26,Regular Season
1641712,"Rupert, Rayan",3,61,11,4-6 Feet - Open,0.206,9,22,0.409,0.545,0.065,3,7,0.429,0.14,6,15,0.4,2025-26,Regular Season
1641712,"Rupert, Rayan",4,61,11,6+ Feet - Wide Open,0.252,10,27,0.37,0.556,0.0,0,0,,0.252,10,27,0.37,2025-26,Regular Season
1642263,"Sheppard, Reed",1,77,14,0-2 Feet - Very Tight,0.017,2,15,0.133,0.167,0.009,1,8,0.125,0.008,1,7,0.143,2025-26,Regular Season
1642263,"Sheppard, Reed",2,77,66,2-4 Feet - Tight,0.179,52,156,0.333,0.413,0.09,27,79,0.342,0.088,25,77,0.325,2025-26,Regular Season
1642263,"Sheppard, Reed",3,77,74,4-6 Feet - Open,0.286,91,250,0.364,0.482,0.071,32,62,0.516,0.215,59,188,0.314,2025-26,Regular Season
1642263,"Sheppard, Reed",4,77,74,6+ Feet - Wide Open,0.312,132,272,0.485,0.715,0.014,7,12,0.583,0.298,125,260,0.481,2025-26,Regular Season
1642434,"Minix, Riley",3,6,2,4-6 Feet - Open,0.667,3,4,0.75,1.0,0.167,1,1,1.0,0.5,2,3,0.667,2025-26,Regular Season
1642265,"Dillingham, Rob",1,60,1,0-2 Feet - Very Tight,0.005,0,1,0.0,0.0,0.005,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642265,"Dillingham, Rob",2,60,9,2-4 Feet - Tight,0.051,3,10,0.3,0.3,0.045,3,9,0.333,0.005,0,1,0.0,2025-26,Regular Season
1642265,"Dillingham, Rob",3,60,21,4-6 Feet - Open,0.237,21,47,0.447,0.553,0.091,11,18,0.611,0.146,10,29,0.345,2025-26,Regular Season
1642265,"Dillingham, Rob",4,60,22,6+ Feet - Wide Open,0.217,13,43,0.302,0.419,0.02,3,4,0.75,0.197,10,39,0.256,2025-26,Regular Season
1629057,"Williams III, Robert",1,55,1,0-2 Feet - Very Tight,0.004,0,1,0.0,0.0,0.004,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1629057,"Williams III, Robert",2,55,1,2-4 Feet - Tight,0.004,0,1,0.0,0.0,0.004,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1629057,"Williams III, Robert",3,55,9,4-6 Feet - Open,0.039,5,9,0.556,0.722,0.009,2,2,1.0,0.03,3,7,0.429,2025-26,Regular Season
1629057,"Williams III, Robert",4,55,17,6+ Feet - Wide Open,0.091,7,21,0.333,0.429,0.03,3,7,0.429,0.061,4,14,0.286,2025-26,Regular Season
1642911,"Zikarsky, Rocco",2,4,1,2-4 Feet - Tight,0.2,0,1,0.0,0.0,0.2,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631199,"Harper Jr., Ron",2,26,2,2-4 Feet - Tight,0.024,2,2,1.0,1.0,0.024,2,2,1.0,0.0,0,0,,2025-26,Regular Season
1631199,"Harper Jr., Ron",3,26,7,4-6 Feet - Open,0.145,4,12,0.333,0.5,0.0,0,0,,0.145,4,12,0.333,2025-26,Regular Season
1631199,"Harper Jr., Ron",4,26,21,6+ Feet - Wide Open,0.627,18,52,0.346,0.519,0.0,0,0,,0.627,18,52,0.346,2025-26,Regular Season
1641842,"Holland II, Ronald",1,73,1,0-2 Feet - Very Tight,0.002,0,1,0.0,0.0,0.002,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1641842,"Holland II, Ronald",2,73,7,2-4 Feet - Tight,0.016,0,8,0.0,0.0,0.016,0,8,0.0,0.0,0,0,,2025-26,Regular Season
1641842,"Holland II, Ronald",3,73,37,4-6 Feet - Open,0.103,8,51,0.157,0.206,0.03,3,15,0.2,0.072,5,36,0.139,2025-26,Regular Season
1641842,"Holland II, Ronald",4,73,57,6+ Feet - Wide Open,0.294,35,146,0.24,0.36,0.006,0,3,0.0,0.288,35,143,0.245,2025-26,Regular Season
1626220,"O'Neale, Royce",1,74,2,0-2 Feet - Very Tight,0.003,2,2,1.0,1.25,0.002,1,1,1.0,0.002,1,1,1.0,2025-26,Regular Season
1626220,"O'Neale, Royce",2,74,21,2-4 Feet - Tight,0.046,9,27,0.333,0.426,0.015,4,9,0.444,0.03,5,18,0.278,2025-26,Regular Season
1626220,"O'Neale, Royce",3,74,52,4-6 Feet - Open,0.171,43,101,0.426,0.624,0.012,3,7,0.429,0.159,40,94,0.426,2025-26,Regular Season
1626220,"O'Neale, Royce",4,74,73,6+ Feet - Wide Open,0.642,155,380,0.408,0.612,0.0,0,0,,0.642,155,380,0.408,2025-26,Regular Season
203497,"Gobert, Rudy",1,74,1,0-2 Feet - Very Tight,0.002,0,1,0.0,0.0,0.002,0,1,0.0,0.0,0,0,,2025-26,Regular Season
203497,"Gobert, Rudy",3,74,5,4-6 Feet - Open,0.011,2,5,0.4,0.4,0.011,2,5,0.4,0.0,0,0,,2025-26,Regular Season
203497,"Gobert, Rudy",4,74,10,6+ Feet - Wide Open,0.021,2,10,0.2,0.2,0.011,2,5,0.4,0.011,0,5,0.0,2025-26,Regular Season
1629060,"Hachimura, Rui",2,63,33,2-4 Feet - Tight,0.086,18,46,0.391,0.402,0.071,17,38,0.447,0.015,1,8,0.125,2025-26,Regular Season
1629060,"Hachimura, Rui",3,63,58,4-6 Feet - Open,0.329,90,177,0.508,0.588,0.195,62,105,0.59,0.134,28,72,0.389,2025-26,Regular Season
1629060,"Hachimura, Rui",4,63,58,6+ Feet - Wide Open,0.338,86,182,0.473,0.679,0.035,11,19,0.579,0.303,75,163,0.46,2025-26,Regular Season
201566,"Westbrook, Russell",2,64,25,2-4 Feet - Tight,0.049,13,41,0.317,0.341,0.037,11,31,0.355,0.012,2,10,0.2,2025-26,Regular Season
201566,"Westbrook, Russell",3,64,64,4-6 Feet - Open,0.281,78,236,0.331,0.405,0.125,43,105,0.41,0.156,35,131,0.267,2025-26,Regular Season
201566,"Westbrook, Russell",4,64,62,6+ Feet - Wide Open,0.316,101,265,0.381,0.553,0.032,10,27,0.37,0.284,91,238,0.382,2025-26,Regular Season
1642346,"Dunn, Ryan",2,66,9,2-4 Feet - Tight,0.027,3,9,0.333,0.444,0.015,1,5,0.2,0.012,2,4,0.5,2025-26,Regular Season
1642346,"Dunn, Ryan",3,66,35,4-6 Feet - Open,0.128,9,43,0.209,0.314,0.009,0,3,0.0,0.119,9,40,0.225,2025-26,Regular Season
1642346,"Dunn, Ryan",4,66,55,6+ Feet - Wide Open,0.344,43,116,0.371,0.556,0.003,0,1,0.0,0.341,43,115,0.374,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",2,65,2,2-4 Feet - Tight,0.007,1,2,0.5,0.5,0.004,1,1,1.0,0.004,0,1,0.0,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",3,65,7,4-6 Feet - Open,0.025,2,7,0.286,0.286,0.011,2,3,0.667,0.014,0,4,0.0,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",4,65,1,6+ Feet - Wide Open,0.004,0,1,0.0,0.0,0.004,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642948,"Nembhard, Ryan",2,56,25,2-4 Feet - Tight,0.084,7,29,0.241,0.259,0.075,6,26,0.231,0.009,1,3,0.333,2025-26,Regular Season
1642948,"Nembhard, Ryan",3,56,51,4-6 Feet - Open,0.4,53,138,0.384,0.435,0.29,39,100,0.39,0.11,14,38,0.368,2025-26,Regular Season
1642948,"Nembhard, Ryan",4,56,42,6+ Feet - Wide Open,0.316,43,109,0.394,0.537,0.07,12,24,0.5,0.246,31,85,0.365,2025-26,Regular Season
1631157,"Rollins, Ryan",1,72,8,0-2 Feet - Very Tight,0.008,5,8,0.625,0.625,0.008,5,8,0.625,0.0,0,0,,2025-26,Regular Season
1631157,"Rollins, Ryan",2,72,47,2-4 Feet - Tight,0.083,18,83,0.217,0.223,0.058,17,58,0.293,0.025,1,25,0.04,2025-26,Regular Season
1631157,"Rollins, Ryan",3,72,72,4-6 Feet - Open,0.299,131,298,0.44,0.559,0.117,60,116,0.517,0.183,71,182,0.39,2025-26,Regular Season
1631157,"Rollins, Ryan",4,72,72,6+ Feet - Wide Open,0.262,122,261,0.467,0.672,0.028,15,28,0.536,0.234,107,233,0.459,2025-26,Regular Season
1630180,"Bey, Saddiq",1,71,2,0-2 Feet - Very Tight,0.002,0,2,0.0,0.0,0.002,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1630180,"Bey, Saddiq",2,71,30,2-4 Feet - Tight,0.041,12,39,0.308,0.397,0.023,5,22,0.227,0.018,7,17,0.412,2025-26,Regular Season
1630180,"Bey, Saddiq",3,71,69,4-6 Feet - Open,0.235,83,222,0.374,0.5,0.07,27,66,0.409,0.165,56,156,0.359,2025-26,Regular Season
1630180,"Bey, Saddiq",4,71,70,6+ Feet - Wide Open,0.264,89,249,0.357,0.528,0.019,4,18,0.222,0.245,85,231,0.368,2025-26,Regular Season
1630573,"Hauser, Sam",1,74,2,0-2 Feet - Very Tight,0.004,0,2,0.0,0.0,0.0,0,0,,0.004,0,2,0.0,2025-26,Regular Season
1630573,"Hauser, Sam",2,74,50,2-4 Feet - Tight,0.148,28,84,0.333,0.452,0.034,8,19,0.421,0.115,20,65,0.308,2025-26,Regular Season
1630573,"Hauser, Sam",3,74,68,4-6 Feet - Open,0.347,81,197,0.411,0.579,0.039,15,22,0.682,0.309,66,175,0.377,2025-26,Regular Season
1630573,"Hauser, Sam",4,74,71,6+ Feet - Wide Open,0.429,101,243,0.416,0.621,0.014,1,8,0.125,0.414,100,235,0.426,2025-26,Regular Season
1630241,"Merrill, Sam",1,50,7,0-2 Feet - Very Tight,0.015,1,7,0.143,0.214,0.009,0,4,0.0,0.006,1,3,0.333,2025-26,Regular Season
1630241,"Merrill, Sam",2,50,38,2-4 Feet - Tight,0.161,29,75,0.387,0.533,0.039,7,18,0.389,0.123,22,57,0.386,2025-26,Regular Season
1630241,"Merrill, Sam",3,50,49,4-6 Feet - Open,0.374,66,174,0.379,0.56,0.019,3,9,0.333,0.355,63,165,0.382,2025-26,Regular Season
1630241,"Merrill, Sam",4,50,48,6+ Feet - Wide Open,0.312,69,145,0.476,0.703,0.019,3,9,0.333,0.292,66,136,0.485,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",1,75,1,0-2 Feet - Very Tight,0.002,1,1,1.0,1.5,0.0,0,0,,0.002,1,1,1.0,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",2,75,18,2-4 Feet - Tight,0.031,4,18,0.222,0.222,0.029,4,17,0.235,0.002,0,1,0.0,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",3,75,36,4-6 Feet - Open,0.083,22,49,0.449,0.673,0.007,0,4,0.0,0.076,22,45,0.489,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",4,75,71,6+ Feet - Wide Open,0.39,84,230,0.365,0.543,0.003,2,2,1.0,0.386,82,228,0.36,2025-26,Regular Season
1630583,"Aldama, Santi",1,43,3,0-2 Feet - Very Tight,0.006,1,3,0.333,0.333,0.004,1,2,0.5,0.002,0,1,0.0,2025-26,Regular Season
1630583,"Aldama, Santi",2,43,23,2-4 Feet - Tight,0.069,10,33,0.303,0.333,0.05,8,24,0.333,0.019,2,9,0.222,2025-26,Regular Season
1630583,"Aldama, Santi",3,43,43,4-6 Feet - Open,0.282,45,134,0.336,0.448,0.067,15,32,0.469,0.214,30,102,0.294,2025-26,Regular Season
1630583,"Aldama, Santi",4,43,33,6+ Feet - Wide Open,0.193,39,92,0.424,0.63,0.008,1,4,0.25,0.185,38,88,0.432,2025-26,Regular Season
1630703,"Henderson, Scoot",1,26,1,0-2 Feet - Very Tight,0.003,0,1,0.0,0.0,0.003,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1630703,"Henderson, Scoot",2,26,16,2-4 Feet - Tight,0.093,8,27,0.296,0.389,0.045,3,13,0.231,0.048,5,14,0.357,2025-26,Regular Season
1630703,"Henderson, Scoot",3,26,26,4-6 Feet - Open,0.279,37,81,0.457,0.593,0.083,15,24,0.625,0.197,22,57,0.386,2025-26,Regular Season
1630703,"Henderson, Scoot",4,26,23,6+ Feet - Wide Open,0.241,22,70,0.314,0.457,0.021,2,6,0.333,0.221,20,64,0.313,2025-26,Regular Season
1630567,"Barnes, Scottie",1,75,6,0-2 Feet - Very Tight,0.006,1,6,0.167,0.167,0.006,1,6,0.167,0.0,0,0,,2025-26,Regular Season
1630567,"Barnes, Scottie",2,75,60,2-4 Feet - Tight,0.107,45,112,0.402,0.402,0.098,45,103,0.437,0.009,0,9,0.0,2025-26,Regular Season
1630567,"Barnes, Scottie",3,75,70,4-6 Feet - Open,0.244,102,256,0.398,0.461,0.146,70,153,0.458,0.098,32,103,0.311,2025-26,Regular Season
1630567,"Barnes, Scottie",4,75,55,6+ Feet - Wide Open,0.117,48,123,0.39,0.512,0.021,18,22,0.818,0.096,30,101,0.297,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",1,10,1,0-2 Feet - Very Tight,0.01,0,1,0.0,0.0,0.0,0,0,,0.01,0,1,0.0,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",2,10,5,2-4 Feet - Tight,0.104,6,10,0.6,0.6,0.094,6,9,0.667,0.01,0,1,0.0,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",3,10,10,4-6 Feet - Open,0.323,10,31,0.323,0.419,0.125,4,12,0.333,0.198,6,19,0.316,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",4,10,8,6+ Feet - Wide Open,0.115,4,11,0.364,0.545,0.0,0,0,,0.115,4,11,0.364,2025-26,Regular Season
1642951,"Pedulla, Sean",3,5,4,4-6 Feet - Open,0.385,1,5,0.2,0.3,0.077,0,1,0.0,0.308,1,4,0.25,2025-26,Regular Season
1642951,"Pedulla, Sean",4,5,4,6+ Feet - Wide Open,0.385,2,5,0.4,0.6,0.0,0,0,,0.385,2,5,0.4,2025-26,Regular Season
203552,"Curry, Seth",2,6,3,2-4 Feet - Tight,0.192,3,5,0.6,0.7,0.154,2,4,0.5,0.038,1,1,1.0,2025-26,Regular Season
203552,"Curry, Seth",3,6,6,4-6 Feet - Open,0.423,5,11,0.455,0.591,0.115,2,3,0.667,0.308,3,8,0.375,2025-26,Regular Season
203552,"Curry, Seth",4,6,2,6+ Feet - Wide Open,0.192,3,5,0.6,0.8,0.077,1,2,0.5,0.115,2,3,0.667,2025-26,Regular Season
1631101,"Sharpe, Shaedon",1,48,12,0-2 Feet - Very Tight,0.015,6,13,0.462,0.538,0.007,4,6,0.667,0.008,2,7,0.286,2025-26,Regular Season
1631101,"Sharpe, Shaedon",2,48,38,2-4 Feet - Tight,0.1,24,85,0.282,0.341,0.066,14,56,0.25,0.034,10,29,0.345,2025-26,Regular Season
1631101,"Sharpe, Shaedon",3,48,47,4-6 Feet - Open,0.305,85,258,0.329,0.417,0.129,40,109,0.367,0.176,45,149,0.302,2025-26,Regular Season
1631101,"Sharpe, Shaedon",4,48,44,6+ Feet - Wide Open,0.155,54,131,0.412,0.58,0.022,10,19,0.526,0.132,44,112,0.393,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",1,65,7,0-2 Feet - Very Tight,0.006,3,8,0.375,0.375,0.006,3,8,0.375,0.0,0,0,,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",2,65,60,2-4 Feet - Tight,0.152,90,195,0.462,0.492,0.125,78,160,0.488,0.027,12,35,0.343,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",3,65,65,4-6 Feet - Open,0.36,247,461,0.536,0.613,0.233,176,298,0.591,0.127,71,163,0.436,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",4,65,52,6+ Feet - Wide Open,0.111,56,142,0.394,0.486,0.041,30,53,0.566,0.07,26,89,0.292,2025-26,Regular Season
1630536,"Cooper, Sharife",1,36,1,0-2 Feet - Very Tight,0.005,0,1,0.0,0.0,0.005,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1630536,"Cooper, Sharife",2,36,5,2-4 Feet - Tight,0.025,3,5,0.6,0.6,0.025,3,5,0.6,0.0,0,0,,2025-26,Regular Season
1630536,"Cooper, Sharife",3,36,24,4-6 Feet - Open,0.203,14,41,0.341,0.378,0.119,11,24,0.458,0.084,3,17,0.176,2025-26,Regular Season
1630536,"Cooper, Sharife",4,36,29,6+ Feet - Wide Open,0.272,22,55,0.4,0.555,0.059,5,12,0.417,0.213,17,43,0.395,2025-26,Regular Season
1631321,"Cissoko, Sidy",2,71,11,2-4 Feet - Tight,0.033,2,11,0.182,0.227,0.009,1,3,0.333,0.024,1,8,0.125,2025-26,Regular Season
1631321,"Cissoko, Sidy",3,71,45,4-6 Feet - Open,0.215,14,71,0.197,0.296,0.018,0,6,0.0,0.197,14,65,0.215,2025-26,Regular Season
1631321,"Cissoko, Sidy",4,71,54,6+ Feet - Wide Open,0.382,45,126,0.357,0.532,0.009,1,3,0.333,0.373,44,123,0.358,2025-26,Regular Season
1631323,"Fontecchio, Simone",1,69,2,0-2 Feet - Very Tight,0.004,1,2,0.5,0.75,0.0,0,0,,0.004,1,2,0.5,2025-26,Regular Season
1631323,"Fontecchio, Simone",2,69,37,2-4 Feet - Tight,0.127,16,58,0.276,0.397,0.007,2,3,0.667,0.12,14,55,0.255,2025-26,Regular Season
1631323,"Fontecchio, Simone",3,69,57,4-6 Feet - Open,0.361,55,165,0.333,0.497,0.013,1,6,0.167,0.348,54,159,0.34,2025-26,Regular Season
1631323,"Fontecchio, Simone",4,69,54,6+ Feet - Wide Open,0.221,46,101,0.455,0.683,0.0,0,0,,0.221,46,101,0.455,2025-26,Regular Season
1642883,"James, Sion",2,78,9,2-4 Feet - Tight,0.026,2,9,0.222,0.333,0.009,0,3,0.0,0.017,2,6,0.333,2025-26,Regular Season
1642883,"James, Sion",3,78,38,4-6 Feet - Open,0.136,15,47,0.319,0.468,0.017,1,6,0.167,0.118,14,41,0.341,2025-26,Regular Season
1642883,"James, Sion",4,78,73,6+ Feet - Wide Open,0.5,64,173,0.37,0.555,0.003,0,1,0.0,0.497,64,172,0.372,2025-26,Regular Season
1627746,"Labissiere, Skal",2,3,1,2-4 Feet - Tight,0.2,2,2,1.0,1.0,0.2,2,2,1.0,0.0,0,0,,2025-26,Regular Season
1627746,"Labissiere, Skal",3,3,1,4-6 Feet - Open,0.1,0,1,0.0,0.0,0.0,0,0,,0.1,0,1,0.0,2025-26,Regular Season
1627746,"Labissiere, Skal",4,3,2,6+ Feet - Wide Open,0.4,1,4,0.25,0.375,0.0,0,0,,0.4,1,4,0.25,2025-26,Regular Season
1642461,"Jones, Spencer",2,64,6,2-4 Feet - Tight,0.023,3,6,0.5,0.583,0.011,2,3,0.667,0.011,1,3,0.333,2025-26,Regular Season
1642461,"Jones, Spencer",3,64,27,4-6 Feet - Open,0.149,14,39,0.359,0.526,0.015,1,4,0.25,0.134,13,35,0.371,2025-26,Regular Season
1642461,"Jones, Spencer",4,64,47,6+ Feet - Wide Open,0.416,44,109,0.404,0.601,0.011,1,3,0.333,0.405,43,106,0.406,2025-26,Regular Season
1630649,"Umude, Stanley",3,2,1,4-6 Feet - Open,1.0,1,2,0.5,0.5,0.5,1,1,1.0,0.5,0,1,0.0,2025-26,Regular Season
201939,"Curry, Stephen",1,39,18,0-2 Feet - Very Tight,0.031,10,23,0.435,0.478,0.019,8,14,0.571,0.012,2,9,0.222,2025-26,Regular Season
201939,"Curry, Stephen",2,39,35,2-4 Feet - Tight,0.165,47,123,0.382,0.512,0.039,15,29,0.517,0.126,32,94,0.34,2025-26,Regular Season
201939,"Curry, Stephen",3,39,39,4-6 Feet - Open,0.359,102,267,0.382,0.532,0.063,22,47,0.468,0.296,80,220,0.364,2025-26,Regular Season
201939,"Curry, Stephen",4,39,36,6+ Feet - Wide Open,0.176,65,131,0.496,0.729,0.008,4,6,0.667,0.168,61,125,0.488,2025-26,Regular Season
1642264,"Castle, Stephon",1,65,1,0-2 Feet - Very Tight,0.001,0,1,0.0,0.0,0.001,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642264,"Castle, Stephon",2,65,27,2-4 Feet - Tight,0.053,9,41,0.22,0.22,0.051,9,39,0.231,0.003,0,2,0.0,2025-26,Regular Season
1642264,"Castle, Stephon",3,65,52,4-6 Feet - Open,0.151,45,116,0.388,0.453,0.083,30,64,0.469,0.068,15,52,0.288,2025-26,Regular Season
1642264,"Castle, Stephon",4,65,60,6+ Feet - Wide Open,0.259,73,199,0.367,0.525,0.023,10,18,0.556,0.235,63,181,0.348,2025-26,Regular Season
203500,"Adams, Steven",2,32,1,2-4 Feet - Tight,0.007,1,1,1.0,1.0,0.007,1,1,1.0,0.0,0,0,,2025-26,Regular Season
