PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
1629614,"Nembhard, Andrew",3,57,56,Touch 6+ Seconds,0.246,79,185,0.427,0.459,0.198,67,149,0.45,0.048,12,36,0.333,2025-26,Regular Season
203952,"Wiggins, Andrew",1,63,63,Touch < 2 Seconds,0.537,203,417,0.487,0.616,0.191,95,148,0.642,0.347,108,269,0.401,2025-26,Regular Season
203952,"Wiggins, Andrew",2,63,63,Touch 2-6 Seconds,0.39,150,303,0.495,0.526,0.348,131,270,0.485,0.043,19,33,0.576,2025-26,Regular Season
203952,"Wiggins, Andrew",3,63,32,Touch 6+ Seconds,0.072,16,56,0.286,0.286,0.063,16,49,0.327,0.009,0,7,0.0,2025-26,Regular Season
1629014,"Simons, Anfernee",1,55,6,Touch < 2 Seconds,0.463,13,37,0.351,0.5,0.025,2,2,1.0,0.438,11,35,0.314,2025-26,Regular Season
1629014,"Simons, Anfernee",2,55,6,Touch 2-6 Seconds,0.288,12,23,0.522,0.587,0.175,9,14,0.643,0.113,3,9,0.333,2025-26,Regular Season
1629014,"Simons, Anfernee",3,55,6,Touch 6+ Seconds,0.25,10,20,0.5,0.55,0.175,8,14,0.571,0.075,2,6,0.333,2025-26,Regular Season
1641710,"Black, Anthony",1,60,58,Touch < 2 Seconds,0.466,162,341,0.475,0.581,0.194,90,142,0.634,0.272,72,199,0.362,2025-26,Regular Season
1641710,"Black, Anthony",2,60,59,Touch 2-6 Seconds,0.416,140,304,0.461,0.492,0.321,121,235,0.515,0.094,19,69,0.275,2025-26,Regular Season
1641710,"Black, Anthony",3,60,42,Touch 6+ Seconds,0.118,29,86,0.337,0.366,0.097,24,71,0.338,0.021,5,15,0.333,2025-26,Regular Season
1630162,"Edwards, Anthony",1,60,57,Touch < 2 Seconds,0.21,127,249,0.51,0.681,0.056,42,67,0.627,0.153,85,182,0.467,2025-26,Regular Season
1630162,"Edwards, Anthony",2,60,58,Touch 2-6 Seconds,0.412,244,490,0.498,0.563,0.258,180,306,0.588,0.155,64,184,0.348,2025-26,Regular Season
1630162,"Edwards, Anthony",3,60,58,Touch 6+ Seconds,0.378,213,449,0.474,0.528,0.273,165,324,0.509,0.105,48,125,0.384,2025-26,Regular Season
1630264,"Gill, Anthony",1,49,36,Touch < 2 Seconds,0.714,76,125,0.608,0.656,0.497,64,87,0.736,0.217,12,38,0.316,2025-26,Regular Season
1630264,"Gill, Anthony",2,49,27,Touch 2-6 Seconds,0.28,31,49,0.633,0.643,0.269,30,47,0.638,0.011,1,2,0.5,2025-26,Regular Season
1630264,"Gill, Anthony",3,49,1,Touch 6+ Seconds,0.006,1,1,1.0,1.0,0.006,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1641810,"Reeves, Antonio",1,10,6,Touch < 2 Seconds,0.8,8,16,0.5,0.719,0.15,1,3,0.333,0.65,7,13,0.538,2025-26,Regular Season
1641810,"Reeves, Antonio",2,10,3,Touch 2-6 Seconds,0.2,2,4,0.5,0.5,0.2,2,4,0.5,0.0,0,0,,2025-26,Regular Season
1630574,"Hukporti, Ariel",1,52,25,Touch < 2 Seconds,0.818,33,54,0.611,0.62,0.758,32,50,0.64,0.061,1,4,0.25,2025-26,Regular Season
1630574,"Hukporti, Ariel",2,52,12,Touch 2-6 Seconds,0.182,2,12,0.167,0.167,0.182,2,12,0.167,0.0,0,0,,2025-26,Regular Season
1642854,"Newell, Asa",1,42,35,Touch < 2 Seconds,0.807,63,121,0.521,0.632,0.347,36,52,0.692,0.46,27,69,0.391,2025-26,Regular Season
1642854,"Newell, Asa",2,42,16,Touch 2-6 Seconds,0.193,18,29,0.621,0.621,0.193,18,29,0.621,0.0,0,0,,2025-26,Regular Season
1641709,"Thompson, Ausar",1,68,67,Touch < 2 Seconds,0.497,155,270,0.574,0.583,0.459,150,249,0.602,0.039,5,21,0.238,2025-26,Regular Season
1641709,"Thompson, Ausar",2,68,62,Touch 2-6 Seconds,0.392,102,213,0.479,0.481,0.389,101,211,0.479,0.004,1,2,0.5,2025-26,Regular Season
