PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1626192,Pat Connaughton,1610612766,CHA,39,24,15,287.0,110,451,243,14.9,1.98,1.06,0.244,11,0,15,0.545,0.0,0.333,2025-26,Regular Season,Possessions
1630311,Pat Spencer,1610612744,GSW,61,29,32,1105.0,434,2717,1270,180.9,3.99,3.64,0.16,36,9,82,0.694,0.222,0.646,2025-26,Regular Season,Possessions
1631116,Patrick Baldwin Jr.,1610612758,SAC,9,3,6,102.0,33,111,67,2.8,1.5,0.74,0.297,1,0,12,1.0,0.0,0.417,2025-26,Regular Season,Possessions
1630172,Patrick Williams,1610612741,CHI,67,22,45,1316.0,444,1972,1098,67.1,2.04,1.4,0.225,22,8,54,0.227,0.25,0.5,2025-26,Regular Season,Possessions
202331,Paul George,1610612755,PHI,32,20,12,990.0,566,2037,961,98.7,2.91,2.1,0.278,25,29,31,0.68,0.655,0.484,2025-26,Regular Season,Possessions
1630194,Paul Reed,1610612765,DET,60,43,17,823.0,445,1337,789,42.9,1.93,0.91,0.333,140,7,239,0.607,0.286,0.82,2025-26,Regular Season,Possessions
1630202,Payton Pritchard,1610612738,BOS,75,51,24,2431.0,1272,5181,2312,392.9,4.55,4.5,0.246,29,2,54,0.552,0.0,0.63,2025-26,Regular Season,Possessions
1642362,Payton Sandfort,1610612760,OKC,2,2,0,7.0,4,11,9,0.1,0.78,0.09,0.364,0,0,2,0.0,0.0,0.5,2025-26,Regular Season,Possessions
1641796,Pelle Larsson,1610612748,MIA,66,36,30,1740.0,743,2522,1578,99.4,2.36,1.47,0.295,30,3,132,0.833,0.667,0.803,2025-26,Regular Season,Possessions
1631250,Pete Nance,1610612749,MIL,44,13,31,669.0,241,1024,618,30.3,1.77,0.73,0.235,23,4,72,0.174,1.0,0.861,2025-26,Regular Season,Possessions
1631212,Peyton Watson,1610612743,DEN,54,36,18,1598.0,789,2777,1184,156.5,3.38,2.18,0.284,96,1,156,0.719,0.0,0.763,2025-26,Regular Season,Possessions
1630173,Precious Achiuwa,1610612758,SAC,69,19,50,1631.0,683,2064,1102,75.7,2.2,1.31,0.331,97,20,307,0.732,0.4,0.941,2025-26,Regular Season,Possessions
1629656,Quentin Grimes,1610612755,PHI,70,40,30,2095.0,957,3409,2017,161.1,2.84,2.49,0.281,32,4,51,0.625,0.5,0.941,2025-26,Regular Season,Possessions
1631245,Quenton Jackson,1610612754,IND,44,9,35,761.0,375,1621,750,86.0,3.18,2.54,0.231,12,0,23,0.917,0.0,1.043,2025-26,Regular Season,Possessions
1642366,Quinten Post,1610612744,GSW,67,32,35,1159.0,513,2144,1377,55.8,1.56,0.6,0.239,52,47,144,0.346,0.468,0.819,2025-26,Regular Season,Possessions
1629628,RJ Barrett,1610612761,TOR,53,31,22,1595.0,1019,2863,1536,126.7,2.65,1.91,0.356,64,31,137,0.891,0.645,1.212,2025-26,Regular Season,Possessions
1642853,Rasheer Fleming,1610612756,PHX,51,27,24,597.0,216,518,373,12.7,1.47,0.84,0.417,17,1,66,0.941,0.0,0.53,2025-26,Regular Season,Possessions
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,64,479,203,31.1,3.89,3.28,0.134,4,0,7,0.5,0.0,0.0,2025-26,Regular Season,Possessions
1641712,Rayan Rupert,1610612763,MEM,61,29,32,952.0,262,1217,603,40.6,2.0,1.58,0.215,14,0,60,0.143,0.0,0.55,2025-26,Regular Season,Possessions
1642263,Reed Sheppard,1610612745,HOU,77,48,29,2037.0,1050,4228,1784,287.2,4.08,4.29,0.248,19,0,15,0.684,0.0,0.4,2025-26,Regular Season,Possessions
1642434,Riley Minix,1610612739,CLE,6,5,1,24.0,19,50,24,2.3,2.75,1.42,0.38,0,0,4,0.0,0.0,1.5,2025-26,Regular Season,Possessions
1642265,Rob Dillingham,1610612741,CHI,60,27,33,838.0,330,1690,709,116.8,4.15,4.24,0.195,9,0,14,0.444,0.0,0.429,2025-26,Regular Season,Possessions
1629057,Robert Williams III,1610612757,POR,55,28,27,932.0,368,1299,707,26.7,1.23,0.3,0.283,45,1,300,0.667,1.0,0.967,2025-26,Regular Season,Possessions
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,6,25,11,0.5,1.17,0.2,0.24,1,1,4,0.0,0.0,1.0,2025-26,Regular Season,Possessions
1631199,Ron Harper Jr.,1610612738,BOS,26,19,7,268.0,89,358,208,15.1,2.54,1.83,0.249,4,0,14,0.5,0.0,0.571,2025-26,Regular Season,Possessions
1641842,Ronald Holland II,1610612765,DET,73,52,21,1448.0,590,2290,1130,83.3,2.18,1.43,0.258,26,0,106,0.731,0.0,0.925,2025-26,Regular Season,Possessions
1626220,Royce O'Neale,1610612756,PHX,74,41,33,2129.0,734,3986,1931,144.0,2.17,1.22,0.184,25,0,43,0.24,0.0,0.419,2025-26,Regular Season,Possessions
203497,Rudy Gobert,1610612750,MIN,74,45,29,2317.0,812,3298,1741,75.1,1.37,0.28,0.246,164,26,632,0.646,0.385,1.033,2025-26,Regular Season,Possessions
1629060,Rui Hachimura,1610612747,LAL,63,44,19,1773.0,697,1862,1031,55.6,1.79,0.92,0.374,48,39,109,1.125,0.538,1.064,2025-26,Regular Season,Possessions
201566,Russell Westbrook,1610612758,SAC,64,16,48,1853.0,971,4416,1710,342.9,4.66,4.28,0.22,18,39,100,0.944,0.615,0.61,2025-26,Regular Season,Possessions
1642346,Ryan Dunn,1610612756,PHX,66,38,28,1277.0,386,1655,854,58.0,2.1,1.4,0.233,42,0,139,0.667,0.0,0.734,2025-26,Regular Season,Possessions
1641750,Ryan Kalkbrenner,1610612766,CHA,65,37,28,1404.0,502,1517,948,44.6,1.77,0.4,0.331,87,14,415,0.621,0.643,1.06,2025-26,Regular Season,Possessions
1642948,Ryan Nembhard,1610612742,DAL,56,19,37,1045.0,348,2301,781,200.9,5.24,5.14,0.151,4,0,10,0.0,0.0,0.2,2025-26,Regular Season,Possessions
1631157,Ryan Rollins,1610612749,MIL,72,28,44,2310.0,1234,5125,2090,382.9,4.48,3.97,0.241,14,0,51,0.714,0.0,0.529,2025-26,Regular Season,Possessions
1630180,Saddiq Bey,1610612740,NOP,71,24,47,2207.0,1239,3038,2034,128.1,2.53,1.72,0.408,50,163,159,0.64,0.632,0.969,2025-26,Regular Season,Possessions
1630573,Sam Hauser,1610612738,BOS,74,51,23,1832.0,676,2642,1453,66.1,1.5,0.57,0.256,25,0,56,0.56,0.0,0.804,2025-26,Regular Season,Possessions
1630241,Sam Merrill,1610612739,CLE,50,35,15,1322.0,636,2040,1220,58.2,1.71,1.22,0.312,36,1,54,0.528,0.0,0.87,2025-26,Regular Season,Possessions
1630572,Sandro Mamukelashvili,1610612761,TOR,75,41,34,1643.0,841,2625,1591,76.4,1.75,0.8,0.32,115,21,258,0.678,0.762,0.822,2025-26,Regular Season,Possessions
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,602,2326,1320,71.2,1.84,0.93,0.259,56,21,140,0.571,0.857,0.914,2025-26,Regular Season,Possessions
1630703,Scoot Henderson,1610612757,POR,26,16,10,616.0,365,1407,605,102.6,4.37,3.8,0.259,9,0,18,0.444,0.0,0.556,2025-26,Regular Season,Possessions
1630567,Scottie Barnes,1610612761,TOR,75,42,33,2528.0,1367,5282,2644,241.3,2.74,1.9,0.259,214,160,384,0.64,0.5,0.802,2025-26,Regular Season,Possessions
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,114,497,250,31.7,3.83,3.54,0.229,5,0,9,0.8,0.0,0.778,2025-26,Regular Season,Possessions
1642951,Sean Pedulla,1610612746,LAC,5,3,2,26.0,13,46,19,3.7,4.81,4.43,0.283,0,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
203552,Seth Curry,1610612744,GSW,6,0,6,69.0,39,91,70,3.4,2.24,1.41,0.429,0,0,1,0.0,0.0,2.0,2025-26,Regular Season,Possessions
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,1025,2672,1311,172.5,3.87,3.44,0.384,60,2,94,0.867,0.0,1.191,2025-26,Regular Season,Possessions
1628983,Shai Gilgeous-Alexander,1610612760,OKC,65,53,12,2177.0,2052,4367,1528,414.2,5.69,5.53,0.47,68,79,66,0.765,0.684,0.894,2025-26,Regular Season,Possessions
1630536,Sharife Cooper,1610612764,WAS,35,6,29,582.0,254,1245,455,102.3,4.93,4.46,0.204,3,0,21,0.0,0.0,0.762,2025-26,Regular Season,Possessions
1631321,Sidy Cissoko,1610612757,POR,71,37,34,1414.0,379,1751,1023,64.4,2.21,1.35,0.216,33,0,69,0.576,0.0,0.551,2025-26,Regular Season,Possessions
1631323,Simone Fontecchio,1610612748,MIA,68,34,34,1127.0,565,1705,1085,48.7,1.71,1.02,0.331,35,0,67,0.714,0.0,0.836,2025-26,Regular Season,Possessions
1642883,Sion James,1610612766,CHA,78,42,36,1764.0,424,2651,1228,146.0,3.3,2.52,0.16,43,1,54,0.465,0.0,0.519,2025-26,Regular Season,Possessions
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,13,67,44,2.1,1.89,0.78,0.194,7,0,8,0.857,0.0,1.0,2025-26,Regular Season,Possessions
1642461,Spencer Jones,1610612743,DEN,64,41,23,1417.0,352,1087,620,24.8,1.37,0.52,0.324,39,0,144,0.436,0.0,0.785,2025-26,Regular Season,Possessions
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,2,8,6,0.2,1.73,1.0,0.25,0,0,1,0.0,0.0,0.0,2025-26,Regular Season,Possessions
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,1061,2591,1171,173.3,4.01,3.99,0.409,37,0,61,0.838,0.0,1.262,2025-26,Regular Season,Possessions
1642264,Stephon Castle,1610612759,SAS,65,50,15,1937.0,1084,4386,1775,322.7,4.42,3.69,0.247,82,8,152,0.659,0.5,0.974,2025-26,Regular Season,Possessions
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,187,901,535,25.0,1.67,0.41,0.208,80,7,238,0.35,0.857,0.597,2025-26,Regular Season,Possessions
1629004,Svi Mykhailiuk,1610612762,UTA,49,14,35,1132.0,452,1404,781,50.9,2.18,1.39,0.322,13,0,39,0.462,0.0,0.897,2025-26,Regular Season,Possessions
204456,T.J. McConnell,1610612754,IND,56,15,41,963.0,525,2800,970,231.7,4.97,4.75,0.188,24,0,46,1.083,0.0,0.783,2025-26,Regular Season,Possessions
1643007,Taelon Peter,1610612754,IND,33,5,28,394.0,138,652,359,23.2,2.14,1.64,0.212,7,0,10,0.571,0.0,1.0,2025-26,Regular Season,Possessions
201959,Taj Gibson,1610612763,MEM,7,1,6,65.0,28,66,51,1.4,1.27,0.42,0.424,8,1,12,0.75,0.0,0.417,2025-26,Regular Season,Possessions
1631106,Tari Eason,1610612745,HOU,55,34,21,1424.0,578,2162,1007,88.8,2.46,1.79,0.267,38,4,126,0.553,0.5,0.746,2025-26,Regular Season,Possessions
1627752,Taurean Prince,1610612749,MIL,21,8,13,456.0,157,591,381,20.0,2.03,0.95,0.266,3,0,2,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1641707,Taylor Hendricks,1610612763,MEM,57,12,45,1084.0,411,1210,689,33.8,1.68,0.95,0.34,41,7,108,0.659,0.571,0.806,2025-26,Regular Season,Possessions
1629611,Terance Mann,1610612751,BKN,63,15,48,1529.0,455,2586,1173,165.8,3.85,3.28,0.176,32,4,90,0.594,0.0,0.633,2025-26,Regular Season,Possessions
1630545,Terrence Shannon Jr.,1610612750,MIN,38,21,17,436.0,157,533,280,26.7,3.0,2.46,0.295,3,0,9,1.333,0.0,0.444,2025-26,Regular Season,Possessions
203648,Thanasis Antetokounmpo,1610612749,MIL,31,8,23,115.0,37,176,106,7.6,2.6,2.19,0.21,3,2,17,0.667,0.5,0.588,2025-26,Regular Season,Possessions
1628418,Thomas Bryant,1610612739,CLE,59,36,23,706.0,356,1148,694,30.8,1.61,0.38,0.31,55,15,148,0.673,0.8,1.115,2025-26,Regular Season,Possessions
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,222,824,395,23.0,1.67,0.7,0.269,15,1,48,0.533,0.0,0.708,2025-26,Regular Season,Possessions
203501,Tim Hardaway Jr.,1610612743,DEN,76,48,28,2031.0,1040,2387,1471,74.7,1.88,1.04,0.436,31,1,35,1.226,2.0,1.4,2025-26,Regular Season,Possessions
202699,Tobias Harris,1610612765,DET,59,42,17,1649.0,775,2514,1485,114.2,2.73,1.73,0.308,51,182,102,0.863,0.758,0.931,2025-26,Regular Season,Possessions
1643253,Toby Okani,1610612763,MEM,1,0,1,28.0,7,28,16,0.8,1.73,0.64,0.25,0,0,4,0.0,0.0,0.5,2025-26,Regular Season,Possessions
1642449,Tolu Smith,1610612765,DET,12,9,3,118.0,43,173,116,5.1,1.78,0.83,0.249,17,2,45,0.471,0.0,0.644,2025-26,Regular Season,Possessions
1628396,Tony Bradley,1610612754,IND,38,9,29,416.0,151,449,296,10.3,1.38,0.45,0.336,31,6,112,0.839,1.333,0.777,2025-26,Regular Season,Possessions
1641787,Tosan Evbuomwan,1610612766,CHA,5,4,1,8.0,0,8,5,0.2,1.87,1.38,0.0,0,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1641739,Toumani Camara,1610612757,POR,78,40,38,2590.0,1032,4334,2220,150.4,2.08,1.29,0.238,76,3,211,0.776,0.0,0.777,2025-26,Regular Season,Possessions
1629027,Trae Young,1610612764,WAS,15,2,13,384.0,269,935,349,76.5,4.91,4.5,0.288,1,0,2,0.0,0.0,1.0,2025-26,Regular Season,Possessions
1631218,Trayce Jackson-Davis,1610612761,TOR,50,27,23,487.0,177,817,520,22.7,1.66,0.66,0.217,49,16,157,0.551,0.25,0.803,2025-26,Regular Season,Possessions
1642848,Tre Johnson,1610612764,WAS,59,12,47,1418.0,722,1957,1187,91.7,2.81,2.47,0.369,16,3,22,0.625,0.0,0.545,2025-26,Regular Season,Possessions
1630200,Tre Jones,1610612741,CHI,60,25,35,1619.0,805,3628,1561,228.7,3.78,3.49,0.222,26,0,66,0.846,0.0,1.061,2025-26,Regular Season,Possessions
1630544,Tre Mann,1610612766,CHA,51,29,22,661.0,289,1389,603,119.0,5.14,4.69,0.208,6,0,13,0.0,0.0,0.231,2025-26,Regular Season,Possessions
1630570,Trendon Watford,1610612755,PHI,51,26,25,852.0,340,2025,922,98.9,2.93,2.16,0.168,50,61,69,0.3,0.508,0.797,2025-26,Regular Season,Possessions
1642280,Trentyn Flowers,1610612741,CHI,2,0,2,6.0,4,8,7,0.3,2.59,1.62,0.5,0,0,2,0.0,0.0,2.0,2025-26,Regular Season,Possessions
1630286,Trevon Scott,1610612751,BKN,1,0,1,8.0,6,10,7,0.3,1.84,0.8,0.6,0,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1631211,Trevor Keels,1610612748,MIA,4,4,0,5.0,0,12,9,0.3,1.55,0.67,0.0,0,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1641725,Trey Alexander,1610612740,NOP,5,1,4,42.0,14,51,23,2.4,2.82,1.88,0.275,0,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1641998,Trey Jemison III,1610612752,NYK,11,9,2,61.0,9,54,34,1.6,1.78,0.85,0.167,4,0,11,0.0,0.0,0.364,2025-26,Regular Season,Possessions
1630530,Trey Murphy III,1610612740,NOP,66,21,45,2341.0,1420,4040,2112,187.3,2.78,2.23,0.351,42,0,163,0.976,0.0,1.288,2025-26,Regular Season,Possessions
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,13,50,32,1.6,1.86,1.3,0.26,1,0,8,0.0,0.0,1.25,2025-26,Regular Season,Possessions
1641774,Tristan Vukcevic,1610612764,WAS,49,8,41,671.0,441,1160,758,35.7,1.85,0.88,0.38,86,5,96,0.721,0.8,1.146,2025-26,Regular Season,Possessions
1641783,Tristan da Silva,1610612753,ORL,72,39,33,1784.0,726,2240,1238,82.3,2.21,1.31,0.324,54,3,114,0.463,1.333,0.895,2025-26,Regular Season,Possessions
1629660,Ty Jerome,1610612763,MEM,15,3,12,339.0,295,784,334,65.9,5.04,4.53,0.376,4,0,4,1.0,0.0,1.0,2025-26,Regular Season,Possessions
1631102,TyTy Washington Jr.,1610612746,LAC,12,6,6,72.0,21,126,56,10.0,4.76,4.63,0.167,1,0,2,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1631174,Tyler Burton,1610612763,MEM,12,2,10,307.0,129,403,233,12.1,1.8,1.05,0.32,5,0,11,1.8,0.0,0.909,2025-26,Regular Season,Possessions
1629639,Tyler Herro,1610612748,MIA,30,13,17,952.0,643,1826,955,94.9,3.12,2.46,0.352,13,2,19,0.769,0.0,0.947,2025-26,Regular Season,Possessions
1642278,Tyler Kolek,1610612752,NYK,62,39,23,727.0,274,1809,689,128.4,4.26,4.17,0.151,12,0,16,0.167,0.0,0.625,2025-26,Regular Season,Possessions
1641890,Tyler Smith,1610612742,DAL,8,1,7,77.0,21,94,44,2.2,1.39,0.38,0.223,3,0,10,0.0,0.0,0.4,2025-26,Regular Season,Possessions
1631213,Tyrese Martin,1610612755,PHI,45,11,34,775.0,290,1508,683,92.5,3.68,2.88,0.192,15,0,36,1.0,0.0,0.639,2025-26,Regular Season,Possessions
1630178,Tyrese Maxey,1610612755,PHI,65,36,29,2490.0,1865,6283,2663,468.7,4.48,3.87,0.297,13,11,21,0.769,0.727,0.667,2025-26,Regular Season,Possessions
1642878,Tyrese Proctor,1610612739,CLE,46,30,16,472.0,225,847,411,53.2,3.77,3.57,0.266,6,0,21,1.167,0.0,0.381,2025-26,Regular Season,Possessions
1630623,Tyson Etienne,1610612751,BKN,19,3,16,223.0,114,329,171,17.3,3.15,2.91,0.347,0,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1626145,Tyus Jones,1610612743,DEN,64,34,30,932.0,185,2025,797,141.0,4.18,3.81,0.091,4,0,5,0.0,0.0,0.4,2025-26,Regular Season,Possessions
1642845,VJ Edgecombe,1610612755,PHI,70,41,29,2436.0,1121,4911,2309,277.1,3.38,2.76,0.228,46,7,132,0.739,0.857,0.72,2025-26,Regular Season,Possessions
1641705,Victor Wembanyama,1610612759,SAS,61,48,13,1784.0,1509,3561,2158,139.1,2.34,1.24,0.424,274,179,380,0.628,0.592,1.166,2025-26,Regular Season,Possessions
1631246,Vince Williams Jr.,1610612762,UTA,40,16,24,819.0,300,1976,901,117.5,3.57,2.76,0.152,18,4,44,0.444,0.0,0.636,2025-26,Regular Season,Possessions
1642884,Vladislav Goldin,1610612748,MIA,5,3,2,14.0,4,14,8,0.4,1.59,0.21,0.286,0,1,5,0.0,2.0,0.8,2025-26,Regular Season,Possessions
1630249,Vít Krejčí,1610612757,POR,64,31,33,1387.0,548,1957,1277,63.9,1.96,1.18,0.28,18,0,38,0.611,0.0,0.5,2025-26,Regular Season,Possessions
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,72,265,175,8.4,1.9,0.59,0.272,13,0,46,0.462,0.0,0.935,2025-26,Regular Season,Possessions
1642383,Walter Clayton Jr.,1610612763,MEM,66,17,49,1338.0,493,2965,1246,203.9,4.13,3.66,0.166,15,0,26,1.0,0.0,0.538,2025-26,Regular Season,Possessions
1628976,Wendell Carter Jr.,1610612753,ORL,73,39,34,2162.0,879,2895,1929,71.3,1.48,0.45,0.304,228,26,398,0.469,0.5,0.915,2025-26,Regular Season,Possessions
1631111,Wendell Moore Jr.,1610612765,DET,5,4,1,54.0,10,59,27,3.1,3.15,2.26,0.169,2,0,1,2.0,0.0,2.0,2025-26,Regular Season,Possessions
1642954,Will Richard,1610612744,GSW,66,34,32,1348.0,441,1636,1066,51.1,1.87,1.15,0.27,33,2,151,0.758,0.0,0.874,2025-26,Regular Season,Possessions
1642860,Will Riley,1610612764,WAS,68,16,52,1429.0,656,2182,1203,108.4,2.98,2.16,0.301,34,0,81,1.176,0.0,1.173,2025-26,Regular Season,Possessions
1630214,Xavier Tillman,1610612766,CHA,28,20,8,178.0,38,238,148,7.0,1.76,0.68,0.16,6,2,29,0.0,0.0,0.552,2025-26,Regular Season,Possessions
1642905,Yang Hansen,1610612757,POR,41,22,19,296.0,95,390,250,13.5,2.08,0.83,0.244,22,24,57,0.773,0.667,0.842,2025-26,Regular Season,Possessions
1642949,Yanic Konan Niederhäuser,1610612746,LAC,41,22,19,424.0,176,473,276,13.8,1.76,0.68,0.372,40,4,115,0.675,1.0,0.948,2025-26,Regular Season,Possessions
1642530,Yuki Kawamura,1610612741,CHI,13,4,9,142.0,36,300,147,15.4,3.09,3.0,0.12,2,0,3,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1642274,Yves Missi,1610612740,NOP,65,19,46,1257.0,359,1560,939,42.3,1.63,0.69,0.23,102,7,280,0.392,0.286,0.668,2025-26,Regular Season,Possessions
1642258,Zaccharie Risacher,1610612737,ATL,64,38,26,1453.0,623,1689,1031,53.8,1.91,1.14,0.369,35,2,130,1.114,0.0,1.031,2025-26,Regular Season,Possessions
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,97,300,207,7.4,1.47,0.61,0.323,25,5,49,0.8,1.2,1.041,2025-26,Regular Season,Possessions
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,150,401,250,8.7,1.3,0.22,0.374,28,47,144,0.25,0.809,0.882,2025-26,Regular Season,Possessions
203897,Zach LaVine,1610612758,SAC,39,9,30,1224.0,748,1999,1109,100.1,3.01,2.26,0.374,11,7,32,1.091,0.286,0.688,2025-26,Regular Season,Possessions
1630192,Zeke Nnaji,1610612743,DEN,49,35,14,585.0,179,691,440,19.8,1.72,0.68,0.259,53,2,87,0.528,0.0,0.92,2025-26,Regular Season,Possessions
1630533,Ziaire Williams,1610612751,BKN,56,13,43,1281.0,573,1493,879,53.7,2.16,1.48,0.384,17,1,50,0.588,0.0,1.12,2025-26,Regular Season,Possessions
1629627,Zion Williamson,1610612740,NOP,61,22,39,1813.0,1285,2991,1566,176.1,3.53,3.01,0.43,111,93,221,0.766,0.452,1.05,2025-26,Regular Season,Possessions
1642389,Zyon Pullin,1610612750,MIN,2,2,0,6.0,4,16,7,0.7,2.72,2.56,0.25,0,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
